sep=,
"Time","max capacity","alertmanager-kube-prometheus-stackr-alertmanager-0","camunda-platform-connectors-7fd698449b-vvm76","camunda-platform-elasticsearch-master-0","camunda-platform-elasticsearch-master-1","camunda-platform-operate-5bc7c489c4-8xh6n","camunda-platform-tasklist-9968d5594-82sgg","camunda-platform-zeebe-0","camunda-platform-zeebe-gateway-5ff76496c4-vf4q5","console-worker-console-worker-chart-camunda-8-go-console-whvxc2","coredns-77ccd57875-qkp4q","kepler-ln5kk","kube-prometheus-stackr-grafana-7ffd75f6bd-42n6h","kube-prometheus-stackr-kube-state-metrics-5f4cb89995-qf4pn","kube-prometheus-stackr-operator-7c7767ffc-sdpxc","kube-prometheus-stackr-prometheus-node-exporter-jwms7","load-controller-58b9d65bf8-mm8d9","load-controller-644684d46f-q72xk","load-controller-66cf7f68-hmt2r","load-controller-66cf7f68-rttrm","load-controller-67c58875f5-ppk6k","load-controller-684f654f8f-fwwhx","load-controller-6c875465d-9nfmj","load-controller-78654477db-7h79d","load-controller-7cd88f89fb-6h24w","load-controller-7cd88f89fb-98h2w","load-controller-7cd88f89fb-pw9k6","load-controller-84f88854fb-nwg5d","load-controller-89c75c689-mjwmf","load-controller-c48bd755c-8twph","local-path-provisioner-957fdf8bc-jnlfw","metrics-server-648b5df564-msqlc","prometheus-kube-prometheus-stackr-prometheus-0","restworkerjava-7cd449c7c9-q9lzx","restworkerjava-7f998589b5-tccv8","restworkerjava-b4485bd46-mj52s","restworkerjava-dfbc8756-4g77l","restworkerjava-dfbc8756-4lqdh","restworkerjava-dfbc8756-4q4st","restworkerjava-dfbc8756-6j9jb","restworkerjava-dfbc8756-77lrm","restworkerjava-dfbc8756-7dh9j","restworkerjava-dfbc8756-89txf","restworkerjava-dfbc8756-9kbrz","restworkerjava-dfbc8756-9rrdr","restworkerjava-dfbc8756-bhtxw","restworkerjava-dfbc8756-c4lpd","restworkerjava-dfbc8756-dh28k","restworkerjava-dfbc8756-dr98f","restworkerjava-dfbc8756-dtcnc","restworkerjava-dfbc8756-g4k92","restworkerjava-dfbc8756-j5cp6","restworkerjava-dfbc8756-j7lvh","restworkerjava-dfbc8756-js8dz","restworkerjava-dfbc8756-jx96t","restworkerjava-dfbc8756-kd64r","restworkerjava-dfbc8756-kqzlz","restworkerjava-dfbc8756-ln9ms","restworkerjava-dfbc8756-mb9l6","restworkerjava-dfbc8756-nblzj","restworkerjava-dfbc8756-pbwzt","restworkerjava-dfbc8756-rqf8k","restworkerjava-dfbc8756-rx95h","restworkerjava-dfbc8756-t6kb8","restworkerjava-dfbc8756-t6mrd","restworkerjava-dfbc8756-xpz7n","restworkerjava-dfbc8756-zjg5w","restworkerjava-dfbc8756-zxmb6","svclb-traefik-5671c552-795qx","test-responder-7f775dc4f9-9pzkz","test-responder-84465bf468-xpb5w","traefik-768bdcdcdd-4f8ms"
2023-12-12 21:56:00,12,0.000135,0.00236,0.0137,0.00614,0.0360,0.00955,0.0926,0.0179,0.000166,0.00159,0.0124,0.00151,0.000322,0.0000941,0.00144,,,,,0.000673,,,,,,,,,,0.000205,0.00270,0.0485,,,,0.000684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.000579,0.000117
2023-12-12 21:58:00,12,0.000197,0.00386,0.256,0.284,0.169,0.0621,0.785,0.123,0.000185,0.00242,0.0123,0.00364,0.000245,0.000117,0.00130,,,,,,,,,,,,,0.00406,,0.000192,0.00287,0.0694,,,,0.0707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0383,0.000119
2023-12-12 22:00:00,12,0.000225,0.00251,0.191,0.237,0.144,0.0468,0.737,0.122,0.000193,0.00210,0.0125,0.00224,0.000301,0.000184,0.00150,,,,,,,,,,,,,0.00316,,0.000220,0.00320,0.0156,,,,0.0604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0395,0.000173
2023-12-12 22:02:00,12,0.000196,0.00176,0.192,0.297,0.137,0.0461,0.754,0.128,0.000209,0.00219,0.0112,0.00186,0.000307,0.000161,0.00166,,,,,,,,,,,,,0.00289,,0.000191,0.00287,0.0592,,,,0.0645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0386,0.000114
2023-12-12 22:04:00,12,0.000191,0.00212,0.211,0.221,0.153,0.0455,0.699,0.113,0.000179,0.00213,0.0123,0.00170,0.000249,0.000131,0.00245,,,,,,,,,,,,,0.00229,,0.000191,0.00313,0.0510,,,,0.0551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0353,0.000133
2023-12-12 22:06:00,12,0.000170,0.00187,0.186,0.224,0.140,0.0505,0.737,0.113,0.000179,0.00239,0.0135,0.00533,0.000318,0.000156,0.00260,,,,,,,,,,,,,0.00202,,0.000196,0.00307,0.0444,,,,0.0584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0393,0.000127
2023-12-12 22:08:00,12,0.000148,0.00368,0.00644,0.00518,0.00243,0.00144,0.0830,0.0158,0.000181,0.00135,0.0110,0.00389,0.000322,0.0000669,0.00160,,,,,,,,,,,,,0.000564,,0.000238,0.00260,0.0386,,,,0.000568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.000518,0.000113
2023-12-12 22:10:00,12,0.000185,0.00195,0.00859,0.00773,0.00307,0.00193,0.0816,0.0163,0.000176,0.00148,0.0117,0.00411,0.000208,0.000124,0.00132,,,,,,,,,,,,,0.000542,,0.000204,0.00288,0.0119,,,,0.000635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.000555,0.000125
2023-12-12 22:12:00,12,0.000154,0.00160,0.0100,0.00606,0.00226,0.00150,0.0822,0.0172,0.000153,0.00151,0.0109,0.00202,0.000216,0.000118,0.00117,,,,,,,,,,,,,0.000558,,0.000203,0.00265,0.0548,,,,0.000613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.000513,0.000103
2023-12-12 22:14:00,12,0.000175,0.00199,0.00663,0.00707,0.00261,0.00149,0.0819,0.0172,0.000165,0.00144,0.00984,0.00182,0.000196,0.000148,0.00113,,,,,,,,,,,,,0.000609,,0.000211,0.00283,0.0635,,,,0.000691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.000731,0.0000925
2023-12-12 22:16:00,12,0.000182,0.00385,0.0126,0.0103,0.0102,0.0154,0.0954,0.0209,0.000229,0.00212,0.0131,0.00827,0.000224,0.0000703,0.00134,,,,,,,,,,,,,0.000797,,0.000279,0.00327,0.0636,,,,0.00135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.000743,0.000192
2023-12-12 22:18:00,12,0.000169,0.00206,0.00640,0.0226,0.00318,0.00353,0.0944,0.0189,0.000215,0.00202,0.0125,0.00802,0.000213,0.000131,0.00117,,,,,,,,,,,,,0.000675,,0.000257,0.00278,0.0125,,,,0.000759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.000636,0.000136
2023-12-12 22:20:00,12,0.000198,0.00848,0.252,0.272,0.196,0.0622,0.898,0.154,0.000188,0.00256,0.0162,0.00591,0.000204,0.000156,0.00119,,,,,,,0.00519,,,,,,,,0.000182,0.00325,0.0642,,,,0.0839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0474,0.000158
2023-12-12 22:22:00,12,0.000222,0.00396,0.254,0.382,0.188,0.0512,0.670,0.133,0.000190,0.00195,0.0116,0.00474,0.000200,0.000136,0.00232,,,,,,,0.00311,,,,,,,,0.000225,0.00300,0.0661,,,,0.0524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0390,0.000144
2023-12-12 22:24:00,12,0.000199,0.00810,0.219,0.151,0.0411,0.0120,0.194,0.0396,0.000188,0.00198,0.0133,0.00280,0.000259,0.000208,0.00108,,,,,,,0.00306,,,,,,,,0.000228,0.00283,0.0602,,,,0.0139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.00878,0.000137
2023-12-12 22:26:00,12,0.000190,0.00210,0.0610,0.0936,0.0474,0.0230,0.243,0.0423,0.000171,0.00188,0.0122,0.00202,0.000234,0.000134,0.00131,,,,,,,0.00306,,,,,,,,0.000221,0.00292,0.0698,,,,0.0150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0114,0.000119
2023-12-12 22:28:00,12,0.000217,0.00168,0.0520,0.0878,0.0510,0.0120,0.238,0.0405,0.000195,0.00172,0.0111,0.00204,0.000179,0.000350,0.00226,,,,,,,0,,,,,,,,0.000210,0.00264,0.0583,,,,0.0186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0108,0.000105
2023-12-12 22:30:00,12,0.000178,0.00187,0.218,0.234,0.132,0.0324,0.533,0.0982,0.000191,0.00205,0.0123,0.00538,0.000253,0.000142,0.00142,,,,,,,0,,,,,,,,0.000217,0.00392,0.0705,,,,0.0414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0211,0.000140
2023-12-12 22:32:00,12,0.000226,0.00454,0.163,0.239,0.161,0.0311,0.502,0.0883,0.000215,0.00182,0.0115,0.00264,0.000216,0.000227,0.00131,,,,,,,0.00437,,,,,,,,0.000180,0.00272,0.0620,,,,0.0441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0266,0.000134
2023-12-12 22:34:00,12,0.000203,0.00167,0.152,0.292,0.150,0.0457,0.819,0.112,0.000187,0.00200,0.0118,0.00434,0.000207,0.000108,0.00143,,,,,,,0.00437,,,,,,,,0.000196,0.00304,0.0470,,,,0.0702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0438,0.0000919
2023-12-12 22:36:00,12,0.000187,0.00156,0.0357,0.0871,0.00362,0.00142,0.0806,0.0157,0.000164,0.00153,0.0104,0.00563,0.000224,0.000124,0.00130,,,,,,,0.00437,,,,,,,,0.000218,0.00280,0.0691,,,,0.000710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.00168,0.000118
2023-12-12 22:38:00,12,0.000211,0.00145,0.219,0.576,0.0905,0.0473,0.859,0.121,0.000226,0.00277,0.0123,0.00293,0.000219,0.000303,0.00139,,,,,,,0.182,,,,,,,,0.000196,0.00306,0.0638,,,,0.0742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0433,0.000205
2023-12-12 22:40:00,12,0.000243,0.00388,0.363,0.660,0.256,0.0782,0.960,0.162,0.000195,0.00247,0.0104,0.000613,0.000192,0.0000743,0.00209,,,,,,,0.00401,,,,,,,,0.000200,0.00374,0.0709,,,,0.0899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0556,0.000135
2023-12-12 22:42:00,12,0.000229,0.00167,0.165,0.341,0.0946,0.0296,0.470,0.0820,0.000214,0.00198,0.0113,0.00412,0.000193,0.000435,0.00131,,,,,,,0.00329,,,,,,,,0.000196,0.00320,0.158,,,,0.0377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0255,0.000162
2023-12-12 22:44:00,12,0.000196,0.00679,0.0328,0.0336,0.00481,0.00189,0.0889,0.0161,0.000181,0.00157,0.0115,0.00451,0.000180,0.000145,0.000943,,,,,,,0.00329,,,,,,,,0.000197,0.00262,0.0450,,,,0.000804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.000535,0.000117
2023-12-12 22:46:00,12,0.000195,0.00150,0.0232,0.0521,0.0107,0.00198,0.136,0.0271,0.000171,0.00162,0.0116,0.00417,0.000259,0.000445,0.00105,,,,,,,0,,,,,,,,0.000232,0.00287,0.0996,,,,0.00144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.00748,0.000145
2023-12-12 22:48:00,12,0.000244,0.00825,0.363,0.492,0.262,0.0768,0.959,0.162,0.000195,0.00246,0.0119,0.00529,0.000294,0.000286,0.00223,,,,,,,0.00402,,,,,,,,0.000220,0.00328,0.0841,,,,0.0888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0561,0.000148
2023-12-12 22:50:00,12,0.000239,0.00164,0.174,0.225,0.113,0.0358,0.466,0.0757,0.000189,0.00207,0.0120,0.00414,0.000239,0.000339,0.00222,,,,,,,0.00334,,,,,,,,0.000185,0.00330,0.0648,,,,0.0364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0260,0.000126
2023-12-12 22:52:00,12,0.000396,0.00358,0.0874,0.199,0.0496,0.0250,0.342,0.0486,0.000169,0.00175,0.0115,0.00204,0.000214,0.000400,0.00176,,,,,,,0.00334,,,,,,,,0.000187,0.00282,0.0570,,,,0.0185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0105,0.000109
2023-12-12 22:54:00,12,0.000206,0.00176,0.00548,0.00545,0.00225,0.00140,0.0804,0.0155,0.000168,0.00140,0.0101,0.00168,0.000140,0.000277,0.00228,,,,,,,0,,,,,,,,0.000242,0.00276,0.0451,,,,0.000628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.000524,0.00249
2023-12-12 22:56:00,12,0.000338,0.00148,0.307,0.429,0.253,0.0702,0.952,0.153,0.000214,0.00253,0.0115,0.00238,0.000211,0.000316,0.00133,,,,,,,0.00535,,,,,,,,0.000207,0.00316,0.0829,,,,0.0837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0518,0.000492
2023-12-12 22:58:00,12,0.000261,0.00357,0.408,0.486,0.247,0.0777,0.959,0.159,0.000206,0.00209,0.0114,0.00519,0.000179,0.000535,0.00165,,,,,,,0.00353,,,,,,,,0.000196,0.00314,0.0754,,,,0.0882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0545,0.000551
2023-12-12 23:00:00,12,0.000326,0.00216,0.214,0.298,0.116,0.0477,0.817,0.108,0.000217,0.00172,0.0116,0.00446,0.000201,0.000413,0.00163,,,,,,,0.00353,,,,,,,,0.000228,0.00298,0.0653,,,,0.0614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0459,0.000457
2023-12-12 23:02:00,12,0.00277,0.00127,0.0183,0.00637,0.00244,0.00140,0.0820,0.0154,0.000152,0.00456,0.0107,0.00415,0.000188,0.000334,0.00132,,,,,,,0.00353,,,,,,,,0.000236,0.00271,0.00928,,,,0.000604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.000896,0.000361
2023-12-12 23:04:00,12,0.000356,0.00135,0.00625,0.00707,0.00226,0.00142,0.0808,0.0151,0.000157,0.00168,0.0109,0.00187,0.000191,0.000106,0.00132,,,,,,,0,,,,,,,,0.000215,0.00267,0.0119,,,,0.000592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.000471,0.000406
2023-12-12 23:06:00,12,0.000373,0.00149,0.415,0.508,0.245,0.0723,0.961,0.166,0.000206,0.00252,0.0129,0.00219,0.000248,0.000139,0.00167,,,,,,,0.00501,,,,,,,,0.000205,0.00309,0.0137,,,,0.0865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0537,0.000447
2023-12-12 23:08:00,12,0.000372,0.00159,0.149,0.639,0.114,0.0321,0.444,0.0728,0.000213,0.00190,0.0118,0.00353,0.000191,0.000157,0.00115,,,,,,,0.00316,,,,,,,,0.000202,0.00309,0.0128,,,,0.0344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0243,0.000447
2023-12-12 23:10:00,12,0.000766,0.00291,0.0332,0.218,0.0170,0.00584,0.230,0.0281,0.000192,0.00220,0.0108,0.00253,0.000284,0.000138,0.00142,,,,,,,0.00316,,,,,,,,0.000211,0.00305,0.0119,,,,0.0121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.00518,0.000387
2023-12-12 23:12:00,12,0.000318,0.00164,0.0614,0.108,0.0444,0.0113,0.222,0.0402,0.000181,0.00195,0.0133,0.00265,0.000210,0.000150,0.00141,,,,,,,0.00316,,,,,,,,0.000218,0.00290,0.0108,,,,0.0163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0104,0.000654
2023-12-12 23:14:00,12,0.000349,0.00343,0.128,0.368,0.129,0.0489,0.725,0.113,0.000270,0.00245,0.0128,0.00501,0.000273,0.0000911,0.00144,,,,,,,0,,,,,,,,0.000241,0.00325,0.0142,,,,0.0425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0337,0.0000929
2023-12-12 23:16:00,12,0.000507,0.00162,0.388,0.491,0.271,0.0907,0.960,0.166,0.000194,0.00234,0.0132,0.00400,0.000230,0.000121,0.00278,,,,,,,0.00394,,,,,,,,0.000208,0.00340,0.0101,,,,0.0880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0566,0.000124
2023-12-12 23:18:00,12,0.000382,0.00327,0.143,0.395,0.107,0.0328,0.467,0.0743,0.000193,0.00200,0.0119,0.00290,0.000199,0.000120,0.00299,,,,,,,0.00288,,,,,,,,0.000223,0.00302,0.0137,,,,0.0350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0259,0.000444
2023-12-12 23:20:00,12,0.000361,0.00167,0.0347,0.0526,0.0211,0.00878,0.210,0.0326,0.000187,0.00190,0.0133,0.00333,0.000257,0.0000634,0.00130,,,,,,,0.00310,,,,,,,,0.000252,0.00328,0.00811,,,,0.00941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.00676,0.000392
2023-12-12 23:22:00,12,0.000283,0.00158,0.300,0.393,0.0659,0.0156,0.283,0.0464,0.000177,0.00166,0.0110,0.00284,0.000230,0.000198,0.00158,,,,,,,0.00310,,,,,,,,0.000207,0.00286,0.0142,,,,0.0195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0134,0.000158
2023-12-12 23:24:00,12,0.000506,0.00243,0.459,0.604,0.150,0.0149,0.267,0.0484,0.000307,0.00213,0.0174,0.00822,0.000249,0.000175,0.00107,,,,,,,,,,,,0.00101,,,0.000331,0.00371,0.0137,,,,0.0118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.00835,0.000189
2023-12-12 23:26:00,12,0.000358,0.00131,0.0182,0.0277,0.00266,0.00153,0.0818,0.0194,0.000177,0.00162,0.0106,0.00603,0.000195,0.000111,0.00175,,,,,,,,,,,,0.000689,,,0.000223,0.00267,0.0112,,,,0.000596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.000571,0.000110
2023-12-12 23:28:00,12,0.000328,0.00286,0.0274,0.0143,0.00325,0.00297,0.0919,0.0180,0.000179,0.00153,0.0132,0.00310,0.000413,0.0207,0.00155,,,,,,,,,,,,0.000646,,,0.000209,0.00273,0.0147,,,,0.00141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.000500,0.000155
2023-12-12 23:30:00,12,0.000354,0.00123,0.240,0.273,0.250,0.0400,0.713,0.115,0.000193,0.00227,0.0116,0.000493,0.000200,0.000130,0.00200,,,,,,,,,,,,,,0.00394,0.000190,0.00334,0.0189,,,,0.0592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0376,0.000158
2023-12-12 23:32:00,12,0.000169,0.00134,0.224,0.378,0.148,0.0432,0.734,0.120,0.000224,0.00227,0.0114,0.000585,0.000233,0.000179,0.00148,,,,,,,,,,,,,,0.00321,0.000220,0.00296,0.0162,,,,0.0601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0377,0.0000853
2023-12-12 23:34:00,12,0.000201,0.00298,0.229,0.351,0.143,0.0425,0.849,0.128,0.000181,0.00190,0.0135,0.00343,0.000196,0.000123,0.00135,,,,,,,,,,,,,,0.00323,0.000207,0.00309,0.0109,,,,0.0721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0393,0.0000987
2023-12-12 23:36:00,12,0.000283,0.00125,0.203,0.697,0.137,0.0405,0.623,0.114,0.000188,0.00217,0.0120,0.00531,0.000191,0.000168,0.00121,,,,,,,,,,,,,,0.00281,0.000213,0.00324,0.0143,,,,0.0517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0347,0.000135
2023-12-12 23:38:00,12,0.000201,0.00123,0.217,0.229,0.119,0.0358,0.790,0.117,0.000184,0.00205,0.0108,0.00259,0.000244,0.000159,0.00183,,,,,,,,,,,,,,0.00212,0.000192,0.00295,0.0133,,,,0.0580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0364,0.000105
2023-12-12 23:40:00,12,0.000219,0.00126,0.236,0.291,0.135,0.0400,0.720,0.117,0.000181,0.00223,0.0119,0.00301,0.000212,0.000187,0.00122,,,,,,,,,,,,,,0.00186,0.000195,0.00316,0.0140,,,,0.0613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0386,0.000106
2023-12-12 23:42:00,12,0.000186,0.00344,0.270,0.315,0.133,0.0382,0.729,0.115,0.000187,0.00210,0.0117,0.000864,0.000216,0.000140,0.00183,,,,,,,,,,,,,,0.00178,0.000212,0.00289,0.0111,,,,0.0561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0365,0.000160
2023-12-12 23:44:00,12,0.000176,0.00144,0.202,0.321,0.162,0.0370,0.842,0.114,0.000185,0.00215,0.0118,0.00229,0.000172,0.000162,0.00171,,,,,,,,,,,,,,0.00569,0.000186,0.00295,0.0153,,,,0.0567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0370,0.000161
2023-12-12 23:46:00,12,0.000195,0.00129,0.158,0.302,0.131,0.0430,0.765,0.121,0.000213,0.00231,0.0132,0.00113,0.000197,0.000164,0.00125,,,,,,,,,,,,,,0.00534,0.000213,0.00299,0.0141,,,,0.0596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0378,0.000118
2023-12-12 23:48:00,12,0.000242,0.00129,0.446,0.452,0.147,0.0446,0.852,0.121,0.000187,0.00192,0.0115,0.00160,0.000204,0.000126,0.00128,,,,,,,,,,,,,,0.00153,0.000195,0.00308,0.0140,,,,0.0609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0382,0.000118
2023-12-12 23:50:00,12,0.000215,0.00317,0.284,0.563,0.133,0.0408,0.725,0.123,0.000217,0.00215,0.0124,0.00233,0.000250,0.000132,0.00186,,,,,,,,,,,,,,0.00236,0.000187,0.00350,0.0133,,,,0.0595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0377,0.000116
2023-12-12 23:52:00,12,0.000271,0.00159,0.408,0.260,0.129,0.0478,0.752,0.116,0.000477,0.00232,0.0111,0.00242,0.000258,0.000133,0.00237,,,,,,,,,,,,,,0.00193,0.000195,0.00302,0.0168,,,,0.0567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0395,0.000119
2023-12-12 23:54:00,12,0.000164,0.00128,0.178,0.246,0.128,0.0370,0.698,0.109,0.000201,0.00191,0.0137,0.00406,0.000239,0.000128,0.00132,,,,,,,,,,,,,,0.00242,0.000195,0.00295,0.0140,,,,0.0536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0349,0.000114
2023-12-12 23:56:00,12,0.000171,0.00710,0.610,0.417,0.153,0.0438,0.652,0.108,0.000178,0.00226,0.0122,0.00182,0.000212,0.000145,0.00323,,,,,,,,,,,,,,0.00196,0.000196,0.00340,0.0163,,,,0.0543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0346,0.000118
2023-12-12 23:58:00,12,0.000243,0.00131,0.381,0.891,0.152,0.0439,0.845,0.125,0.000208,0.00208,0.0131,0.00198,0.000241,0.000158,0.00188,,,,,,,,,,,,,,0.00717,0.000187,0.00294,0.0138,,,,0.0605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0381,0.000107
2023-12-13 00:00:00,12,0.000167,0.00135,0.267,0.308,0.150,0.0431,0.668,0.110,0.000208,0.00218,0.0135,0.00202,0.000296,0.000138,0.00174,,,,,,,,,,,,,,0.00206,0.000220,0.00336,0.0179,,,,0.0543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0355,0.000148
2023-12-13 00:02:00,12,0.000233,0.00122,0.113,0.329,0.141,0.0478,0.697,0.107,0.000185,0.00204,0.0123,0.00414,0.000217,0.000154,0.00154,,,,,,,,,,,,,,0.00121,0.000226,0.00294,0.0144,,,,0.0584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0365,0.000111
2023-12-13 00:04:00,12,0.000354,0.00147,0.110,0.300,0.144,0.0362,0.644,0.0990,0.000198,0.00233,0.0127,0.00843,0.000196,0.000121,0.00149,,,,,,,,,,,,,,0.00154,0.000188,0.00268,0.00910,,,,0.0481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0314,0.000110
2023-12-13 00:06:00,12,0.000149,0.00135,0.258,0.375,0.146,0.0451,0.659,0.111,0.000186,0.00209,0.0127,0.00483,0.000290,0.0000666,0.00115,,,,,,,,,,,,,,0.00119,0.000190,0.00341,0.0150,,,,0.0555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0352,0.000105
2023-12-13 00:08:00,12,0.000177,0.00146,0.165,0.401,0.148,0.0457,0.764,0.124,0.000190,0.00201,0.0119,0.00446,0.000274,0.0000680,0.00112,,,,,,,,,,,,,,0.00117,0.000194,0.00289,0.0162,,,,0.0600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0379,0.000169
2023-12-13 00:10:00,12,0.000203,0.00127,0.134,0.404,0.120,0.0416,0.696,0.118,0.000200,0.00212,0.0122,0.00179,0.000341,0.000172,0.00143,,,,,,,,,,,,,,0.00121,0.000224,0.00305,0.0167,,,,0.0571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0377,0.000172
2023-12-13 00:12:00,12,0.000184,0.00116,0.108,0.341,0.136,0.0469,0.676,0.112,0.000224,0.00250,0.0142,0.00269,0.000243,0.000140,0.00148,,,,,,,,,,,,,,0.00130,0.000230,0.00302,0.0131,,,,0.0552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0367,0.000116
2023-12-13 00:14:00,12,0.000172,0.00184,0.139,0.334,0.124,0.0423,0.783,0.118,0.000187,0.00232,0.0116,0.00245,0.000323,0.000178,0.00143,,,,,,,,,,,,,,0.00121,0.000186,0.00291,0.0108,,,,0.0595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0371,0.000131
2023-12-13 00:16:00,12,0.000230,0.00135,0.202,0.724,0.132,0.0451,0.772,0.119,0.000222,0.00237,0.0110,0.00292,0.000284,0.000108,0.00291,,,,,,,,,,,,,,0.00114,0.000200,0.00299,0.0126,,,,0.0592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0381,0.000154
2023-12-13 00:18:00,12,0.000208,0.00131,0.190,0.431,0.143,0.0420,0.845,0.121,0.000186,0.00196,0.0119,0.00399,0.000263,0.0000430,0.00268,,,,,,,,,,,,,,0.00146,0.000198,0.00293,0.0124,,,,0.0597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0378,0.000137
2023-12-13 00:20:00,12,0.000214,0.00151,0.206,0.387,0.146,0.0451,0.647,0.110,0.000188,0.00219,0.0121,0.00428,0.000308,0.0000282,0.00337,,,,,,,,,,,,,,0.00329,0.000193,0.00313,0.0109,,,,0.0539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0376,0.000190
