sep=,
"Time","CompleteJob (INTERNAL)","CompleteJob (NOT_FOUND)","CreateProcessInstance (NOT_FOUND)","ActivateJobs (OK)","CompleteJob (OK)","CreateProcessInstance (OK)","DeployResource (OK)","FailJob (OK)","Topology (OK)","ActivateJobs (RESOURCE_EXHAUSTED)","CreateProcessInstance (RESOURCE_EXHAUSTED)","Total requests completed"
2024-02-14 19:25:30,,0,0,3.40,11.2,0,0,,0,,,14.6
2024-02-14 19:25:40,,0,0,2.10,8.80,0.200,0,,0,,,11.1
2024-02-14 19:25:50,,0,0,3,12,0,0,,0,,,15
2024-02-14 19:26:00,,0,0,3,12,0,0,,0,,,15
2024-02-14 19:26:10,,0,0,3.40,12.8,0,0,,0,,,16.2
2024-02-14 19:26:20,,0,0,3.90,12.8,0,0,,0,,,16.7
2024-02-14 19:26:30,,0,0,3.60,12.1,0,0,,0,,,15.7
2024-02-14 19:26:40,,0,0,3.20,11.9,0,0,,0,,,15.1
2024-02-14 19:26:50,,0,0,3.20,12.8,0,0,,0,,,16
2024-02-14 19:27:00,,0,0,3.30,12.8,0,0,,0,,,16.1
2024-02-14 19:27:10,,0,0,3.10,11.2,0,0,,0,,,14.3
2024-02-14 19:27:20,,0,0,3.60,12.8,0,0,,0,,,16.4
2024-02-14 19:27:30,,0,0,3.20,12.8,0,0,,0,,,16
2024-02-14 19:27:40,,0,0,2.20,8.10,0.200,0,,0,,,10.5
2024-02-14 19:27:50,,0,0,3,12.7,0,0,,0,,,15.7
2024-02-14 19:28:00,,0,0,3.10,12,0,0,,0,,,15.1
2024-02-14 19:28:10,,0,0,3.10,12.8,0,0,,0,,,15.9
2024-02-14 19:28:20,,0,0,3.20,12.8,0,0,,0,,,16
2024-02-14 19:28:30,,0,0,3,12,0,0,,0,,,15
2024-02-14 19:28:40,,0,0,3,12,0,0,,0,,,15
2024-02-14 19:28:50,,0,0,3.20,12.8,0,0,,0,,,16
2024-02-14 19:29:00,,0,0,3,12,0,0,,0,,,15
2024-02-14 19:29:10,,0,0,3.20,12.8,0,0,,0,,,16
2024-02-14 19:29:20,,0,0,3,12,0,0,,0,,,15
2024-02-14 19:29:30,,0,0,3.20,12.1,0,0,,0,,,15.3
2024-02-14 19:29:40,,0,0,2.10,8.70,0.200,0,,0,,,11.0
2024-02-14 19:29:50,,0,0,3.70,12.8,0,0,,0,,,16.5
2024-02-14 19:30:00,,0,0,3.40,11.2,0,0,,0,,,14.6
2024-02-14 19:30:10,,0,0,3.10,12.8,0,0,,0,,,15.9
2024-02-14 19:30:20,,0,0,3.40,12.8,0,0,,0,,,16.2
2024-02-14 19:30:30,,0,0,3.30,12.8,0,0,,0,,,16.1
2024-02-14 19:30:40,,0,0,3,11.2,0,0,,0,,,14.2
2024-02-14 19:30:50,,0,0,3.30,12.8,0,0,,0,,,16.1
2024-02-14 19:31:00,,0,0,3.70,12.8,0,0,,0,,,16.5
2024-02-14 19:31:10,,0,0,3.90,11.4,0,0,,0,,,15.3
2024-02-14 19:31:20,,0,0,3.10,12.6,0,0,,0,,,15.7
2024-02-14 19:31:30,,0,0,3.40,12.8,0,0,,0,,,16.2
2024-02-14 19:31:40,,0,0,1.60,5.60,0,0,,0,,,7.20
2024-02-14 19:31:50,,0,0,0,0,0,0,,0,,,0
2024-02-14 19:32:00,,0,0,0,0,0,0,,0,,,0
2024-02-14 19:32:10,,0,0,0,0,0,0,,0,,,0
2024-02-14 19:32:20,,0,0,0,0,0,0,,0,,,0
2024-02-14 19:32:30,,0,0,0,0,0,0,,0,,,0
2024-02-14 19:32:40,,0,0,0.100,0,0,0,,0,,,0.100
2024-02-14 19:32:50,,0,0,0,0,0,0,,0,,,0
2024-02-14 19:33:00,,0,0,0,0,0,0,,0,,,0
2024-02-14 19:33:10,,0,0,0,0,0,0,,0,,,0
2024-02-14 19:33:20,,0,0,0,0,0,0,,0,,,0
2024-02-14 19:33:30,,0,0,0,0,0,0,,0,,,0
2024-02-14 19:33:40,,0,0,0,0,0,0,,0,,,0
2024-02-14 19:33:50,,0,0,0,0,0,0,,0,,,0
2024-02-14 19:34:00,,0,0,0,0,0,0,,0,,,0
2024-02-14 19:34:10,,0,0,0,0,0,0,,0,,,0
2024-02-14 19:34:20,,0,0,0,0,0,0,,0,,,0
2024-02-14 19:34:30,,0,0,0,0,0,0,,0,,,0
2024-02-14 19:34:40,,0,0,0.100,0,0,0,,0,,,0.100
2024-02-14 19:34:50,,0,0,0,0,0,0,,0,,,0
2024-02-14 19:35:00,,0,0,0,0,0,0,,0,,,0
2024-02-14 19:35:10,,0,0,0,0,0,0,,0,,,0
2024-02-14 19:35:20,,0,0,0,0,0,0,,0,,,0
2024-02-14 19:35:30,,0,0,0,0,0,0,,0,,,0
2024-02-14 19:35:40,,0,0,0,0,0,0,,0,,,0
2024-02-14 19:35:50,,0,0,0,0,0,0,,0,,,0
2024-02-14 19:36:00,,0,0,0,0,0,0,,0,,,0
2024-02-14 19:36:10,,0,0,0,0,0,0,,0,,,0
2024-02-14 19:36:20,,0,0,0,0,0,0,,0,,,0
2024-02-14 19:36:30,,0,0,0,0,0,0,,0,,,0
2024-02-14 19:36:40,,0,0,0.100,0,0.500,0,,0,,,0.600
2024-02-14 19:36:50,,0,0,0,0,0.700,0,,0,,,0.700
2024-02-14 19:37:00,,0,0,0,0,0,0,,0,,,0
2024-02-14 19:37:10,,0,0,0,0,0,0,,0,,,0
2024-02-14 19:37:20,,0,0,0,0,0,0,,0,,,0
2024-02-14 19:37:30,,0,0,0,0,0,0,,0,,,0
2024-02-14 19:37:40,,0,0,7.10,36.8,0,0,,0,,,43.9
2024-02-14 19:37:50,,0,0,17.9,75.4,0,0,,0,,,93.3
2024-02-14 19:38:00,,0,0,17.9,75.9,0,0,,0,,,93.8
2024-02-14 19:38:10,,0.700,0,18.1,75.9,0,0,,0,,,94.7
2024-02-14 19:38:20,,0,0,18.4,75.3,0,0,,0,,,93.7
2024-02-14 19:38:30,,0,0,18.5,75.2,0,0,,0,,,93.7
2024-02-14 19:38:40,,0.700,0,18.3,74.5,0,0,,0,,,93.5
2024-02-14 19:38:50,,0,0,26.3,124,1.20,0,,0,,,152
2024-02-14 19:39:00,,0,0,25.2,128,0,0,,0,,,153
2024-02-14 19:39:10,,0,0,22.3,117,0,0,,0,,,139
2024-02-14 19:39:20,,0,0,26.5,136,0,0,,0,,,163
2024-02-14 19:39:30,,0,0,26.8,138,0,0,,0,,,165
2024-02-14 19:39:40,,0,0,25.1,123,0,0,,0,,,148
2024-02-14 19:39:50,,0,0,18.5,76.8,0,0,,0,,,95.3
2024-02-14 19:40:00,,0,0,18.2,74.4,0,0,,0,,,92.6
2024-02-14 19:40:10,,0,0,17.9,76,0,0,,0,,,93.9
2024-02-14 19:40:20,,0,0,18.2,76.1,0,0,,0,,,94.3
2024-02-14 19:40:30,,0,0,18.2,75.1,0,0,,0,,,93.3
2024-02-14 19:40:40,,0,0,18.2,75.3,0,0,,0,,,93.5
2024-02-14 19:40:50,,0,0,15.4,64.7,1.20,0,,0,,,81.3
2024-02-14 19:41:00,,0,0,18.5,76.1,0,0,,0,,,94.6
2024-02-14 19:41:10,,0.100,0,18,75.1,0,0,,0,,,93.2
2024-02-14 19:41:20,,0,0,17.9,74.4,0,0,,0,,,92.3
2024-02-14 19:41:30,,0,0,17.8,74.3,0,0,,0,,,92.1
2024-02-14 19:41:40,,0.200,0,18.6,73,0,0,,0,,,91.8
2024-02-14 19:41:50,,0,0,17.6,75.9,0,0,,0,,,93.5
2024-02-14 19:42:00,,0,0,17.1,72.8,0,0,,0,,,89.9
2024-02-14 19:42:10,,0,0,18.5,75.3,0,0,,0,,,93.8
2024-02-14 19:42:20,,0,0,18.8,76.8,0,0,,0,,,95.6
2024-02-14 19:42:30,,0,0,18.4,74.4,0,0,,0,,,92.8
2024-02-14 19:42:40,,0,0,17.9,75.1,0,0,,0,,,93
2024-02-14 19:42:50,,0,0,6.80,27.2,0.400,0,,0,,,34.4
2024-02-14 19:43:00,,0,0,17.7,71.8,0.800,0,,0,,,90.3
2024-02-14 19:43:10,,0,0,18,75.4,0,0,,0,,,93.4
2024-02-14 19:43:20,,0,0,18.5,74.5,0,0,,0,,,93
2024-02-14 19:43:30,,0,0,18,75.1,0,0,,0,,,93.1
2024-02-14 19:43:40,,0.700,0,18.3,73.6,0,0,,0,,,92.6
2024-02-14 19:43:50,,0,0,18.3,75.2,0,0,,0,,,93.5
2024-02-14 19:44:00,,0,0,18.3,74.5,0,0,,0,,,92.8
2024-02-14 19:44:10,,0,0,17.7,73.4,0,0,,0,,,91.1
2024-02-14 19:44:20,,0,0,17.9,75.3,0,0,,0,,,93.2
2024-02-14 19:44:30,,0,0,17.9,73.7,0,0,,0,,,91.6
2024-02-14 19:44:40,,0.900,0,17.5,75.1,0,0,,0,,,93.5
2024-02-14 19:44:50,,0,0,12.8,52.7,0,0,,0,,,65.5
2024-02-14 19:45:00,,0,0,14.5,56.9,1.20,0,,0,,,72.6
2024-02-14 19:45:10,,0.700,0,18.8,75.3,0,0,,0,,,94.8
2024-02-14 19:45:20,,0,0,18.6,76.7,0,0,,0,,,95.3
2024-02-14 19:45:30,,0,0,18.2,75.1,0,0,,0,,,93.3
2024-02-14 19:45:40,,0.800,0,18.7,75.3,0,0,,0,,,94.8
2024-02-14 19:45:50,,0,0,18,75.2,0,0,,0,,,93.2
2024-02-14 19:46:00,,0,0,18.5,75.2,0,0,,0,,,93.7
2024-02-14 19:46:10,,0,0,18.4,75.2,0,0,,0,,,93.6
2024-02-14 19:46:20,,0,0,18.3,75.9,0,0,,0,,,94.2
2024-02-14 19:46:30,,0,0,18.9,74.5,0,0,,0,,,93.4
2024-02-14 19:46:40,,0.100,0,17.9,73.7,0,0,,0,,,91.7
2024-02-14 19:46:50,,0,0,15.3,64.6,0,0,,0,,,79.9
2024-02-14 19:47:00,,0,0,7.90,31.4,1.20,0,,0,,,40.5
2024-02-14 19:47:10,,0,0,17.9,74.5,0,0,,0,,,92.4
2024-02-14 19:47:20,,0,0,17.6,75.1,0,0,,0,,,92.7
2024-02-14 19:47:30,,0,0,18.2,76,0,0,,0,,,94.2
2024-02-14 19:47:40,,0,0,18.6,75.9,0,0,,0,,,94.5
2024-02-14 19:47:50,,0,0,18,75.2,0,0,,0,,,93.2
2024-02-14 19:48:00,,0,0,18.3,76.1,0,0,,0,,,94.4
2024-02-14 19:48:10,,0.700,0,18.8,74.3,0,0,,0,,,93.8
2024-02-14 19:48:20,,0,0,17.6,74.4,0,0,,0,,,92
2024-02-14 19:48:30,,0,0,18.3,75.2,0,0,,0,,,93.5
2024-02-14 19:48:40,,0.900,0,18,75.2,0,0,,0,,,94.1
2024-02-14 19:48:50,,0,0,18.4,74.4,0,0,,0,,,92.8
2024-02-14 19:49:00,,0,0,5,20.8,0.700,0,,0,,,26.5
2024-02-14 19:49:10,,0.700,0,18.6,75.2,0.500,0,,0,,,95
2024-02-14 19:49:20,,0,0,18.2,74.4,0,0,,0,,,92.6
2024-02-14 19:49:30,,0,0,18,74.4,0,0,,0,,,92.4
2024-02-14 19:49:40,,0,0,18.2,73.6,0,0,,0,,,91.8
2024-02-14 19:49:50,,0,0,18.4,74.5,0,0,,0,,,92.9
2024-02-14 19:50:00,,0,0,17.9,75.9,0,0,,0,,,93.8
2024-02-14 19:50:10,,0.800,0,19.1,76.3,0,0,,0,,,96.2
2024-02-14 19:50:20,,0,0,18.2,75,0,0,,0,,,93.2
2024-02-14 19:50:30,,0,0,18,75.1,0,0,,0,,,93.1
2024-02-14 19:50:40,,0.800,0,18.6,75.1,0,0,,0,,,94.5
2024-02-14 19:50:50,,0,0,17.7,75.3,0,0,,0,,,93
2024-02-14 19:51:00,,0,0,10.3,43.9,0,0,,0,,,54.2
2024-02-14 19:51:10,,0,0,13.5,53.6,1.20,0,,0,,,68.3
2024-02-14 19:51:20,,0,0,18.5,76.1,0,0,,0,,,94.6
2024-02-14 19:51:30,,0,0,18,73.6,0,0,,0,,,91.6
2024-02-14 19:51:40,,0.600,0,18,75.2,0,0,,0,,,93.8
2024-02-14 19:51:50,,0,0,18.5,75.2,0,0,,0,,,93.7
2024-02-14 19:52:00,,0,0,18.3,75.2,0,0,,0,,,93.5
2024-02-14 19:52:10,,0.800,0,17.3,74.4,0,0,,0,,,92.5
2024-02-14 19:52:20,,0,0,19,75.3,0,0,,0,,,94.3
2024-02-14 19:52:30,,0,0,18.1,76.7,0,0,,0,,,94.8
2024-02-14 19:52:40,,0.800,0,18.9,75.2,0,0,,0,,,94.9
2024-02-14 19:52:50,,0,0,18.1,75.1,0,0,,0,,,93.2
2024-02-14 19:53:00,,0,0,16.5,68,0,0,,0,,,84.5
2024-02-14 19:53:10,,0,0,8,30.5,1.20,0,,0,,,39.7
2024-02-14 19:53:20,,0,0,18.2,75.1,0,0,,0,,,93.3
2024-02-14 19:53:30,,0,0,18.5,74.5,0,0,,0,,,93
2024-02-14 19:53:40,,0.800,0,18.1,74.4,0,0,,0,,,93.3
2024-02-14 19:53:50,,0,0,18.4,75.2,0,0,,0,,,93.6
2024-02-14 19:54:00,,0,0,17.6,73.7,0,0,,0,,,91.3
2024-02-14 19:54:10,,0,0,17.9,74.3,0,0,,0,,,92.2
2024-02-14 19:54:20,,0,0,18.2,74.4,0,0,,0,,,92.6
2024-02-14 19:54:30,,0,0,17.7,75.2,0,0,,0,,,92.9
2024-02-14 19:54:40,,0.900,0,17.8,73.6,0,0,,0,,,92.3
2024-02-14 19:54:50,,0,0,18.1,75.2,0,0,,0,,,93.3
2024-02-14 19:55:00,,0,0,17.3,72.4,0,0,,0,,,89.7
2024-02-14 19:55:10,,0.700,0,5.60,27.6,0.300,0,,0,,,34.2
2024-02-14 19:55:20,,0,0,17.8,71.2,0.900,0,,0,,,89.9
2024-02-14 19:55:30,,0,0,19,76,0,0,,0,,,95
2024-02-14 19:55:40,,0,0,18.1,73.6,0,0,,0,,,91.7
2024-02-14 19:55:50,,0,0,17.9,75.2,0,0,,0,,,93.1
2024-02-14 19:56:00,,0,0,18.1,76,0,0,,0,,,94.1
2024-02-14 19:56:10,,0,0,17.8,73.1,0,0,,0,,,90.9
2024-02-14 19:56:20,,0,0,18.2,74.9,0,0,,0,,,93.1
2024-02-14 19:56:30,,0,0,18.3,75.2,0,0,,0,,,93.5
2024-02-14 19:56:40,,0.100,0,17.8,73.6,0,0,,0,,,91.5
2024-02-14 19:56:50,,0,0,17.9,75.1,0,0,,0,,,93
2024-02-14 19:57:00,,0,0,17.9,74.5,0,0,,0,,,92.4
2024-02-14 19:57:10,,0,0,12.6,52.7,0,0,,0,,,65.3
2024-02-14 19:57:20,,0,0,11.9,46.5,1.20,0,,0,,,59.6
2024-02-14 19:57:30,,0,0,18.4,76,0,0,,0,,,94.4
2024-02-14 19:57:40,,0,0,18,75.2,0,0,,0,,,93.2
2024-02-14 19:57:50,,0,0,18.4,76,0,0,,0,,,94.4
2024-02-14 19:58:00,,0,0,18.2,74.4,0,0,,0,,,92.6
2024-02-14 19:58:10,,0.600,0,18.2,76,0,0,,0,,,94.8
2024-02-14 19:58:20,,0,0,18.4,74.4,0,0,,0,,,92.8
2024-02-14 19:58:30,,0,0,17.8,75.2,0,0,,0,,,93
2024-02-14 19:58:40,,0.700,0,18.1,73.6,0,0,,0,,,92.4
2024-02-14 19:58:50,,0,0,18.1,75.2,0,0,,0,,,93.3
2024-02-14 19:59:00,,0,0,18.1,74.4,0,0,,0,,,92.5
2024-02-14 19:59:10,,0.900,0,17.7,73.5,0,0,,0,,,92.1
2024-02-14 19:59:20,,0,0,6.50,24.9,1.20,0,,0,,,32.6
2024-02-14 19:59:30,,0,0,18.2,74.3,0,0,,0,,,92.5
2024-02-14 19:59:40,,0,0,18.2,74.5,0,0,,0,,,92.7
2024-02-14 19:59:50,,0,0,18.2,73.6,0,0,,0,,,91.8
2024-02-14 20:00:00,,0,0,18.4,76.1,0,0,,0,,,94.5
2024-02-14 20:00:10,,0,0,18.2,75.1,0,0,,0,,,93.3
2024-02-14 20:00:20,,0,0,18.1,75.9,0,0,,0,,,94
2024-02-14 20:00:30,,0,0,18.2,74.4,0,0,,0,,,92.6
2024-02-14 20:00:40,,0,0,18,75.3,0,0,,0,,,93.3
2024-02-14 20:00:50,,0,0,18.1,75.2,0,0,,0,,,93.3
2024-02-14 20:01:00,,0,0,17.8,74.4,0,0,,0,,,92.2
2024-02-14 20:01:10,,0,0,18.5,75.3,0,0,,0,,,93.8
2024-02-14 20:01:20,,0,0,7,29.5,0.300,0,,0,,,36.8
2024-02-14 20:01:30,,0,0,17,71.9,0.900,0,,0,,,89.8
2024-02-14 20:01:40,,0,0,17.9,74.9,0,0,,0,,,92.8
2024-02-14 20:01:50,,0,0,17.7,74,0,0,,0,,,91.7
2024-02-14 20:02:00,,0,0,18,74.4,0,0,,0,,,92.4
2024-02-14 20:02:10,,0,0,18.5,74.5,0,0,,0,,,93
2024-02-14 20:02:20,,0,0,18.1,75.9,0,0,,0,,,94
2024-02-14 20:02:30,,0,0,18.3,74.5,0,0,,0,,,92.8
2024-02-14 20:02:40,,0,0,18.1,75.9,0,0,,0,,,94
2024-02-14 20:02:50,,0,0,14.8,64.3,0,0,,0,,,79.1
2024-02-14 20:03:00,,0,0,14.8,70.8,0,0,,0,,,85.6
2024-02-14 20:03:10,,0,0,16.9,74.4,0,0,,0,,,91.3
2024-02-14 20:03:20,,0,0,15.6,65.6,0,0,,0,,,81.2
2024-02-14 20:03:30,,0,0,12.3,48.8,1.20,0,,0,,,62.3
2024-02-14 20:03:40,,0.600,0,18.2,75.3,0,0,,0,,,94.1
2024-02-14 20:03:50,,0,0,18.2,75.2,0,0,,0,,,93.4
2024-02-14 20:04:00,,0,0,17.9,75.1,0,0,,0,,,93
2024-02-14 20:04:10,,0.700,0,17.7,73.8,0,0,,0,,,92.2
2024-02-14 20:04:20,,0,0,17.9,74.3,0,0,,0,,,92.2
2024-02-14 20:04:30,,0,0,18,73.7,0,0,,0,,,91.7
2024-02-14 20:04:40,,0,0,18.3,75.2,0,0,,0,,,93.5
2024-02-14 20:04:50,,0,0,18.3,75.4,0,0,,0,,,93.7
2024-02-14 20:05:00,,0,0,18.5,75.8,0,0,,0,,,94.3
2024-02-14 20:05:10,,0.100,0,18.1,75.9,0,0,,0,,,94.1
2024-02-14 20:05:20,,0,0,17.7,74.3,0,0,,0,,,92
2024-02-14 20:05:30,,0,0,7.80,30.5,1.20,0,,0,,,39.5
2024-02-14 20:05:40,,0.700,0,18.7,75.3,0,0,,0,,,94.7
2024-02-14 20:05:50,,0,0,18,76.7,0,0,,0,,,94.7
2024-02-14 20:06:00,,0,0,17.9,75.2,0,0,,0,,,93.1
2024-02-14 20:06:10,,1.50,0,18.7,74.5,0,0,,0,,,94.7
2024-02-14 20:06:20,,0,0,18.1,74.3,0,0,,0,,,92.4
2024-02-14 20:06:30,,0,0,18.5,75.1,0,0,,0,,,93.6
2024-02-14 20:06:40,,0,0,18,75.3,0,0,,0,,,93.3
2024-02-14 20:06:50,,0,0,18,73.7,0,0,,0,,,91.7
2024-02-14 20:07:00,,0,0,18.4,74.3,0,0,,0,,,92.7
2024-02-14 20:07:10,,0,0,17.8,75.1,0,0,,0,,,92.9
2024-02-14 20:07:20,,0,0,18.6,76.1,0,0,,0,,,94.7
2024-02-14 20:07:30,,0,0,5.80,24,0.700,0,,0,,,30.5
2024-02-14 20:07:40,,1.40,0,18.9,76.8,0.500,0,,0,,,97.6
2024-02-14 20:07:50,,0,0,18.1,74.4,0,0,,0,,,92.5
2024-02-14 20:08:00,,0,0,17.8,74.5,0,0,,0,,,92.3
2024-02-14 20:08:10,,0,0,18.4,75.9,0,0,,0,,,94.3
2024-02-14 20:08:20,,0,0,17.6,75.2,0,0,,0,,,92.8
2024-02-14 20:08:30,,0,0,17.6,74.9,0,0,,0,,,92.5
2024-02-14 20:08:40,,0.100,0,18.6,75.5,0,0,,0,,,94.2
2024-02-14 20:08:50,,0,0,17.8,74.4,0,0,,0,,,92.2
2024-02-14 20:09:00,,0,0,18.2,75.2,0,0,,0,,,93.4
2024-02-14 20:09:10,,0,0,18.3,74.5,0,0,,0,,,92.8
2024-02-14 20:09:20,,0,0,17.6,75,0,0,,0,,,92.6
2024-02-14 20:09:30,,0,0,10.5,42.4,0,0,,0,,,52.9
2024-02-14 20:09:40,,0.100,0,15.1,60,1.20,0,,0,,,76.4
2024-02-14 20:09:50,,0,0,17,73,0,0,,0,,,90
2024-02-14 20:10:00,,0,0,18.5,77.4,0,0,,0,,,95.9
2024-02-14 20:10:10,,0,0,18.5,76.8,0,0,,0,,,95.3
2024-02-14 20:10:20,,0,0,18.6,74.6,0,0,,0,,,93.2
2024-02-14 20:10:30,,0,0,17.8,75.3,0,0,,0,,,93.1
2024-02-14 20:10:40,,0,0,18.4,75.8,0,0,,0,,,94.2
2024-02-14 20:10:50,,0,0,13.9,66.3,0,0,,0,,,80.2
2024-02-14 20:11:00,,0,0,14.6,65.6,0,0,,0,,,80.2
2024-02-14 20:11:10,,0,0,16.7,76.1,0,0,,0,,,92.8
2024-02-14 20:11:20,,0,0,18.3,74.5,0,0,,0,,,92.8
2024-02-14 20:11:30,,0,0,17.2,73.4,0,0,,0,,,90.6
2024-02-14 20:11:40,,0,0,11.5,44.1,1.20,0,,0,,,56.8
2024-02-14 20:11:50,,0,0,17.7,75.9,0,0,,0,,,93.6
2024-02-14 20:12:00,,0,0,17.7,73.7,0,0,,0,,,91.4
2024-02-14 20:12:10,,0,0,17.9,74.4,0,0,,0,,,92.3
2024-02-14 20:12:20,,0,0,18.1,76,0,0,,0,,,94.1
2024-02-14 20:12:30,,0,0,18.7,76,0,0,,0,,,94.7
2024-02-14 20:12:40,,0.800,0,18.9,74.5,0,0,,0,,,94.2
2024-02-14 20:12:50,,0,0,18.3,75.9,0,0,,0,,,94.2
2024-02-14 20:13:00,,0,0,18.6,75.2,0,0,,0,,,93.8
2024-02-14 20:13:10,,0.100,0,18.3,75.2,0,0,,0,,,93.6
2024-02-14 20:13:20,,0,0,18.3,75.2,0,0,,0,,,93.5
2024-02-14 20:13:30,,0,0,18,74.6,0,0,,0,,,92.6
2024-02-14 20:13:40,,0,0,6.30,23.7,1.20,0,,0,,,31.2
2024-02-14 20:13:50,,0,0,18,75.9,0,0,,0,,,93.9
2024-02-14 20:14:00,,0,0,17.4,73.1,0,0,,0,,,90.5
2024-02-14 20:14:10,,0.700,0,17.3,74.2,0,0,,0,,,92.2
2024-02-14 20:14:20,,0,0,18.2,75.2,0,0,,0,,,93.4
2024-02-14 20:14:30,,0,0,18.4,73.8,0,0,,0,,,92.2
2024-02-14 20:14:40,,0,0,18,75.1,0,0,,0,,,93.1
2024-02-14 20:14:50,,0,0,17.9,75.2,0,0,,0,,,93.1
2024-02-14 20:15:00,,0,0,18.4,75.6,0,0,,0,,,94
2024-02-14 20:15:10,,0,0,18.4,74.9,0,0,,0,,,93.3
2024-02-14 20:15:20,,0,0,18,75.9,0,0,,0,,,93.9
2024-02-14 20:15:30,,0,0,18.3,75.3,0,0,,0,,,93.6
2024-02-14 20:15:40,,0.700,0,8.10,34.2,0.100,0,,0,,,43.1
2024-02-14 20:15:50,,0,0,16.1,64.3,1.10,0,,0,,,81.5
2024-02-14 20:16:00,,0,0,17.6,75.8,0,0,,0,,,93.4
2024-02-14 20:16:10,,0,0,18.1,75.2,0,0,,0,,,93.3
2024-02-14 20:16:20,,0,0,17.8,73.8,0,0,,0,,,91.6
2024-02-14 20:16:30,,0,0,18.3,75.8,0,0,,0,,,94.1
2024-02-14 20:16:40,,0.100,0,18.1,73.6,0,0,,0,,,91.8
2024-02-14 20:16:50,,0,0,18.2,75.1,0,0,,0,,,93.3
2024-02-14 20:17:00,,0,0,18.3,75.3,0,0,,0,,,93.6
2024-02-14 20:17:10,,0.900,0,18.3,74.3,0,0,,0,,,93.5
2024-02-14 20:17:20,,0,0,18.5,76.1,0,0,,0,,,94.6
2024-02-14 20:17:30,,0,0,17.9,76,0,0,,0,,,93.9
2024-02-14 20:17:40,,0,0,13.4,57.5,0,0,,0,,,70.9
2024-02-14 20:17:50,,0,0,10.6,40.9,1.20,0,,0,,,52.7
2024-02-14 20:18:00,,0,0,18.5,75.3,0,0,,0,,,93.8
2024-02-14 20:18:10,,0,0,18.5,75.9,0,0,,0,,,94.4
2024-02-14 20:18:20,,0,0,18.2,75.2,0,0,,0,,,93.4
2024-02-14 20:18:30,,0,0,17.8,73.6,0,0,,0,,,91.4
2024-02-14 20:18:40,,1.60,0,18.3,75.3,0,0,,0,,,95.2
2024-02-14 20:18:50,,0,0,15.9,71.1,0,0,,0,,,87
2024-02-14 20:19:00,,0,0,17.5,73,0,0,,0,,,90.5
2024-02-14 20:19:10,,0,0,18.1,74.2,0,0,,0,,,92.3
2024-02-14 20:19:20,,0,0,3.40,15.2,0,0,,0,,,18.6
2024-02-14 20:19:30,,0,0,0,0,0,0,,0,,,0
2024-02-14 20:19:40,,0,0,0,0,0,0,,0,,,0
2024-02-14 20:19:50,,0,0,0,0,1.20,0,,0,,,1.20
2024-02-14 20:20:00,,0,0,0,0,0,0,,0,,,0
2024-02-14 20:20:10,,0,0,0,0,0,0,,0,,,0
2024-02-14 20:20:20,,0,0,20.1,106,0,0,,0,,,126
2024-02-14 20:20:30,,0,0,27.9,138,0,0,,0,,,166
2024-02-14 20:20:40,,1.40,0,28.5,143,0,0,,0,,,173
2024-02-14 20:20:50,,0,0,21.8,102,0,0,,0,,,123
2024-02-14 20:21:00,,0,0,17.9,75.3,0,0,,0,,,93.2
2024-02-14 20:21:10,,0.900,0,18.2,75.1,0,0,,0,,,94.2
2024-02-14 20:21:20,,0,0,18.3,75.2,0,0,,0,,,93.5
2024-02-14 20:21:30,,0,0,18.4,76,0,0,,0,,,94.4
2024-02-14 20:21:40,,0.200,0,17.7,72.9,0,0,,0,,,90.8
2024-02-14 20:21:50,,0,0,18.4,75.9,0.100,0,,0,,,94.4
2024-02-14 20:22:00,,0,0,29,136,1.10,0,,0,,,166
2024-02-14 20:22:10,,1.20,0,28.5,141,0,0,,0,,,171
2024-02-14 20:22:20,,0,0,20.4,91.1,0,0,,0,,,112
2024-02-14 20:22:30,,0,0,18.5,76.2,0,0,,0,,,94.7
2024-02-14 20:22:40,,1.40,0,18.8,75.8,0,0,,0,,,96
2024-02-14 20:22:50,,0,0,18.1,76.7,0,0,,0,,,94.8
2024-02-14 20:23:00,,0,0,17.5,73.7,0,0,,0,,,91.2
2024-02-14 20:23:10,,0,0,17.9,75.2,0,0,,0,,,93.1
2024-02-14 20:23:20,,0,0,18,74.4,0,0,,0,,,92.4
2024-02-14 20:23:30,,0,0,17.5,74.4,0,0,,0,,,91.9
2024-02-14 20:23:40,,0,0,18.5,74.5,0,0,,0,,,93
2024-02-14 20:23:50,,0,0,14.8,63,0,0,,0,,,77.8
2024-02-14 20:24:00,,0,0,10.4,41.8,1.20,0,,0,,,53.4
2024-02-14 20:24:10,,0,0,17.4,73.5,0,0,,0,,,90.9
2024-02-14 20:24:20,,0,0,17.7,74.4,0,0,,0,,,92.1
2024-02-14 20:24:30,,0,0,18.1,73.8,0,0,,0,,,91.9
2024-02-14 20:24:40,,0.700,0,18.5,75.8,0,0,,0,,,95
2024-02-14 20:24:50,,0,0,17.7,75.1,0,0,,0,,,92.8
2024-02-14 20:25:00,,0,0,18.4,76.3,0,0,,0,,,94.7
2024-02-14 20:25:10,,0,0,18.4,75.9,0,0,,0,,,94.3
2024-02-14 20:25:20,,0,0,17.5,74.3,0,0,,0,,,91.8
2024-02-14 20:25:30,,0,0,18.2,75.2,0,0,,0,,,93.4
2024-02-14 20:25:40,,0,0,18.6,74.5,0,0,,0,,,93.1
