sep=,
"Time","CompleteJob (INTERNAL)","CompleteJob (NOT_FOUND)","CreateProcessInstance (NOT_FOUND)","ActivateJobs (OK)","CompleteJob (OK)","CreateProcessInstance (OK)","DeployResource (OK)","Topology (OK)","ActivateJobs (RESOURCE_EXHAUSTED)","CreateProcessInstance (RESOURCE_EXHAUSTED)","Total requests completed"
2024-02-16 15:58:20,,0.145,0,13.1,141,0.218,0,0,0,0,154
2024-02-16 15:58:30,,0,0,13.1,143,0.0818,0,0,0,0,157
2024-02-16 15:58:40,,0,0,12.8,142,0,0,0,0,0,155
2024-02-16 15:58:50,,0,0,12.7,137,0.218,0,0,0,0,150
2024-02-16 15:59:00,,0,0,12.7,137,0.218,0,0,0,0,150
2024-02-16 15:59:10,,0.100,0,12.6,137,0.218,0,0,0,0,150
2024-02-16 15:59:20,,0.100,0,12.7,137,0.218,0,0,0,0,150
2024-02-16 15:59:30,,0.100,0,12.8,137,0.218,0,0,0,0,151
2024-02-16 15:59:40,,0.118,0,12.8,138,0.218,0,0,0,0,151
2024-02-16 15:59:50,,0.118,0,12.9,138,0.218,0,0,0,0,151
2024-02-16 16:00:00,,0.118,0,12.8,138,0.218,0,0,0,0,151
2024-02-16 16:00:10,,0.373,0,12.7,138,0.218,0,0,0,0,151
2024-02-16 16:00:20,,0.373,0,12.6,137,0.218,0,0,0,0,150
2024-02-16 16:00:30,,0.373,0,12.6,138,0.218,0,0,0,0,152
2024-02-16 16:00:40,,0.627,0,12.7,143,0,0,0,0,0,156
2024-02-16 16:00:50,,0.627,0,12.5,140,0.0455,0,0,0,0,153
2024-02-16 16:01:00,,0.527,0,12.8,139,0.218,0,0,0,0,152
2024-02-16 16:01:10,,0.727,0,12.9,139,0.218,0,0,0,0,153
2024-02-16 16:01:20,,0.727,0,12.8,138,0.218,0,0,0,0,152
2024-02-16 16:01:30,,0.709,0,12.7,138,0.218,0,0,0,0,152
2024-02-16 16:01:40,,1.03,0,12.6,137,0.218,0,0,0,0,151
2024-02-16 16:01:50,,1.03,0,12.6,138,0.218,0,0,0,0,152
2024-02-16 16:02:00,,0.773,0,12.7,138,0.218,0,0,0,0,152
2024-02-16 16:02:10,,0.773,0,12.7,139,0.218,0,0,0,0,152
2024-02-16 16:02:20,,0.773,0,12.8,139,0.218,0,0,0,0,153
2024-02-16 16:02:30,,0.518,0,12.7,139,0.218,0,0,0,0,152
2024-02-16 16:02:40,,0.518,0,12.8,142,0.173,0,0,0,0,155
2024-02-16 16:02:50,,0.518,0,12.5,143,0,0,0,0,0,156
2024-02-16 16:03:00,,0.318,0,12.6,138,0.218,0,0,0,0,151
2024-02-16 16:03:10,,0.382,0,12.7,139,0.218,0,0,0,0,152
2024-02-16 16:03:20,,0.382,0,12.9,139,0.218,0,0,0,0,152
2024-02-16 16:03:30,,0.0636,0,12.9,140,0.218,0,0,0,0,153
2024-02-16 16:03:40,,0.109,0,12.5,136,0.218,0,0,0,0,149
2024-02-16 16:03:50,,0.109,0,12.4,136,0.218,0,0,0,0,149
2024-02-16 16:04:00,,0.109,0,12.5,136,0.218,0,0,0,0,149
2024-02-16 16:04:10,,0.118,0,12.4,135,0.218,0,0,0,0,148
2024-02-16 16:04:20,,0.118,0,12.4,135,0.218,0,0,0,0,148
2024-02-16 16:04:30,,0.118,0,12.4,135,0.218,0,0,0,0,148
2024-02-16 16:04:40,,0.182,0,12.4,135,0.218,0,0,0,0,148
2024-02-16 16:04:50,,0.182,0,12.2,140,0,0,0,0,0,153
2024-02-16 16:05:00,,0.118,0,12.1,140,0.00909,0,0,0,0,152
2024-02-16 16:05:10,,0.245,0,12.5,139,0.218,0,0,0,0,152
2024-02-16 16:05:20,,0.245,0,12.5,139,0.218,0,0,0,0,152
2024-02-16 16:05:30,,0.200,0,13.0,142,0.218,0,0,0,0,156
2024-02-16 16:05:40,,0.582,0,13.0,142,0.218,0,0,0,0,156
2024-02-16 16:05:50,,0.582,0,13.0,142,0.218,0,0,0,0,156
2024-02-16 16:06:00,,0.573,0,13.0,142,0.218,0,0,0,0,156
2024-02-16 16:06:10,,0.664,0,13,142,0.218,0,0,0,0,156
2024-02-16 16:06:20,,0.664,0,12.9,142,0.218,0,0,0,0,156
2024-02-16 16:06:30,,0.600,0,12.8,141,0.218,0,0,0,0,155
2024-02-16 16:06:40,,0.600,0,12.8,141,0.218,0,0,0,0,155
2024-02-16 16:06:50,,0.600,0,12.8,141,0.209,0,0,0,0,155
2024-02-16 16:07:00,,0.473,0,12.4,142,0,0,0,0,0,155
2024-02-16 16:07:10,,0.473,0,12.8,139,0.218,0,0,0,0,152
2024-02-16 16:07:20,,0.473,0,12.8,139,0.218,0,0,0,0,152
2024-02-16 16:07:30,,0.0909,0,12.8,138,0.218,0,0,0,0,152
2024-02-16 16:07:40,,0.182,0,12.4,135,0.218,0,0,0,0,148
2024-02-16 16:07:50,,0.182,0,12.3,134,0.218,0,0,0,0,147
2024-02-16 16:08:00,,0.0909,0,12.4,135,0.218,0,0,0,0,147
2024-02-16 16:08:10,,0.0909,0,12.5,135,0.218,0,0,0,0,148
2024-02-16 16:08:20,,0.0909,0,12.8,136,0.218,0,0,0,0,149
2024-02-16 16:08:30,,0.0909,0,12.8,136,0.218,0,0,0,0,149
2024-02-16 16:08:40,,0.0909,0,12.8,136,0.218,0,0,0,0,149
2024-02-16 16:08:50,,0.0909,0,12.7,136,0.218,0,0,0,0,149
2024-02-16 16:09:00,,0.0909,0,12.4,140,0,0,0,0,0,152
2024-02-16 16:09:10,,0.0909,0,12.4,139,0.00909,0,0,0,0,152
2024-02-16 16:09:20,,0.0909,0,12.7,139,0.218,0,0,0,0,152
2024-02-16 16:09:30,,0,0,13.1,143,0.218,0,0,0,0,156
2024-02-16 16:09:40,,0.0818,0,13.3,143,0.218,0,0,0,0,157
2024-02-16 16:09:50,,0.0818,0,13.3,143,0.218,0,0,0,0,157
2024-02-16 16:10:00,,0.0818,0,13.3,143,0.218,0,0,0,0,157
2024-02-16 16:10:10,,0.0818,0,13.2,143,0.218,0,0,0,0,157
2024-02-16 16:10:20,,0.0818,0,13.1,143,0.218,0,0,0,0,156
2024-02-16 16:10:30,,0.0818,0,13.2,143,0.218,0,0,0,0,156
2024-02-16 16:10:40,,0.273,0,13.2,143,0.218,0,0,0,0,157
2024-02-16 16:10:50,,0.273,0,13.1,143,0.218,0,0,0,0,156
2024-02-16 16:11:00,,0.273,0,13.1,143,0.209,0,0,0,0,156
2024-02-16 16:11:10,,0.364,0,12.8,143,0,0,0,0,0,156
2024-02-16 16:11:20,,0.364,0,12.9,139,0.218,0,0,0,0,153
2024-02-16 16:11:30,,0.282,0,12.8,139,0.218,0,0,0,0,153
2024-02-16 16:11:40,,0.345,0,12.8,139,0.218,0,0,0,0,152
2024-02-16 16:11:50,,0.345,0,12.8,139,0.218,0,0,0,0,153
2024-02-16 16:12:00,,0.345,0,12.9,139,0.218,0,0,0,0,153
2024-02-16 16:12:10,,0.345,0,13.0,139,0.218,0,0,0,0,153
2024-02-16 16:12:20,,0.345,0,13.0,139,0.218,0,0,0,0,153
2024-02-16 16:12:30,,0.155,0,13.1,139,0.218,0,0,0,0,153
2024-02-16 16:12:40,,0.300,0,12.9,138,0.218,0,0,0,0,151
2024-02-16 16:12:50,,0.300,0,12.5,135,0.218,0,0,0,0,148
2024-02-16 16:13:00,,0.209,0,12.4,135,0.218,0,0,0,0,148
2024-02-16 16:13:10,,0.300,0,12.3,139,0,0,0,0,0,151
2024-02-16 16:13:20,,0.300,0,12.4,139,0,0,0,0,0,152
2024-02-16 16:13:30,,0.236,0,11.7,130,0,0,0,0,0,141
2024-02-16 16:13:40,,0.236,0,10.4,116,0,0,0,0,0,127
2024-02-16 16:13:50,,0.236,0,9.25,103,0,0,0,0,0,113
2024-02-16 16:14:00,,0.236,0,8.04,90.2,0,0,0,0,0,98.5
2024-02-16 16:14:10,,0.236,0,6.82,77.2,0,0,0,0,0,84.3
2024-02-16 16:14:20,,0.236,0,5.65,64.1,0,0,0,0,0,70.0
2024-02-16 16:14:30,,0.0909,0,4.65,52.4,0,0,0,0,0,57.1
2024-02-16 16:14:40,,0.0909,0,3.90,42.5,0,0,0,0,0,46.4
2024-02-16 16:14:50,,0.0909,0,2.84,30.0,0,0,0,0,0,32.9
2024-02-16 16:15:00,,0,0,1.65,16.6,0,0,0,0,0,18.3
2024-02-16 16:15:10,,0,0,0.427,3.44,0,0,0,0,0,3.86
2024-02-16 16:15:20,,0,0,0.00909,0,0,0,0,0,0,0.00909
2024-02-16 16:15:30,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:15:40,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:15:50,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:16:00,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:16:10,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:16:20,,0,0,0.00909,0,0,0,0,0,0,0.00909
2024-02-16 16:16:30,,0,0,0.00909,0,0,0,0,0,0,0.00909
2024-02-16 16:16:40,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:16:50,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:17:00,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:17:10,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:17:20,,0,0,0.00909,0,0,0,0,0,0,0.00909
2024-02-16 16:17:30,,0,0,0.00909,0,0,0,0,0,0,0.00909
2024-02-16 16:17:40,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:17:50,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:18:00,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:18:10,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:18:20,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:18:30,,0,0,0.00909,0,0,0,0,0,0,0.00909
2024-02-16 16:18:40,,0,0,0.00909,0,0,0,0,0,0,0.00909
2024-02-16 16:18:50,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:19:00,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:19:10,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:19:20,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:19:30,,0,0,0.00909,0,0,0,0,0,0,0.00909
2024-02-16 16:19:40,,0,0,0.00909,0,0,0,0,0,0,0.00909
2024-02-16 16:19:50,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:20:00,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:20:10,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:20:20,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:20:30,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:20:40,,0,0,0.00909,0,0,0,0,0,0,0.00909
2024-02-16 16:20:50,,0,0,0.00909,0,0,0,0,0,0,0.00909
2024-02-16 16:21:00,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:21:10,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:21:20,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:21:30,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:21:40,,0,0,0.00909,0,0,0,0,0,0,0.00909
2024-02-16 16:21:50,,0,0,0.00909,0,0,0,0,0,0,0.00909
2024-02-16 16:22:00,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:22:10,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:22:20,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:22:30,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:22:40,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:22:50,,0,0,0.00909,0,0,0,0,0,0,0.00909
2024-02-16 16:23:00,,0,0,0.00909,0,0,0,0,0,0,0.00909
2024-02-16 16:23:10,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:23:20,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:23:30,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:23:40,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:23:50,,0,0,0.00909,0,0,0,0,0,0,0.00909
2024-02-16 16:24:00,,0,0,0.00909,0,0,0,0,0,0,0.00909
2024-02-16 16:24:10,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:24:20,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:24:30,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:24:40,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:24:50,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:25:00,,0,0,0.00909,0,0,0,0,0,0,0.00909
2024-02-16 16:25:10,,0,0,0.00909,0,0,0,0,0,0,0.00909
2024-02-16 16:25:20,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:25:30,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:25:40,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:25:50,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:26:00,,0,0,0.00909,0,0,0,0,0,0,0.00909
2024-02-16 16:26:10,,0,0,0.00909,0,0,0,0,0,0,0.00909
2024-02-16 16:26:20,,0,0,0.00909,0,0,0,0,0,0,0.00909
2024-02-16 16:26:30,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:26:40,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:26:50,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:27:00,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:27:10,,0,0,0.00909,0,0,0,0,0,0,0.00909
2024-02-16 16:27:20,,0,0,0.00909,0,0,0,0,0,0,0.00909
2024-02-16 16:27:30,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:27:40,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:27:50,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:28:00,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:28:10,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:28:20,,0,0,0.00909,0,0,0,0,0,0,0.00909
2024-02-16 16:28:30,,0,0,0.00909,0,0,0,0,0,0,0.00909
2024-02-16 16:28:40,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:28:50,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:29:00,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:29:10,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:29:20,,0,0,0.00909,0,0,0,0,0,0,0.00909
2024-02-16 16:29:30,,0,0,0.00909,0,0,0,0,0,0,0.00909
2024-02-16 16:29:40,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:29:50,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:30:00,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:30:10,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:30:20,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:30:30,,0,0,0.00909,0,0,0,0,0,0,0.00909
2024-02-16 16:30:40,,0,0,0.00909,0,0,0,0,0,0,0.00909
2024-02-16 16:30:50,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:31:00,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:31:10,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:31:20,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:31:30,,0,0,0.00909,0,0,0,0,0,0,0.00909
2024-02-16 16:31:40,,0,0,0.00909,0,0,0,0,0,0,0.00909
2024-02-16 16:31:50,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:32:00,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:32:10,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:32:20,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:32:30,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:32:40,,0,0,0.00909,0,0,0,0,0,0,0.00909
2024-02-16 16:32:50,,0,0,0.00909,0,0,0,0,0,0,0.00909
2024-02-16 16:33:00,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:33:10,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:33:20,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:33:30,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:33:40,,0,0,0.00909,0,0,0,0,0,0,0.00909
2024-02-16 16:33:50,,0,0,0.00909,0,0,0,0,0,0,0.00909
2024-02-16 16:34:00,,0,0,0.00909,0,0,0,0,0,0,0.00909
2024-02-16 16:34:10,,0,0,0.00909,0,0,0,0,0,0,0.00909
2024-02-16 16:34:20,,0,0,0.00909,0,0,0,0,0,0,0.00909
2024-02-16 16:34:30,,0,0,0.00909,0,0,0,0,0,0,0.00909
2024-02-16 16:34:40,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 16:34:50,,0,0,0.00909,0,0,0,0,0,0,0.00909
2024-02-16 16:35:00,,0,0,0.00909,0,0,0,0,0,0,0.00909
2024-02-16 16:35:10,,0,0,0.00909,0,0,0,0,0,0,0.00909
2024-02-16 16:35:20,,0,0,0.00909,0,0,0,0,0,0,0.00909
2024-02-16 16:35:30,,0,0,0.264,1.02,0.0182,0,0,0,0,1.30
2024-02-16 16:35:40,,0,0,0.536,2.11,0.0182,0,0,0,0,2.66
2024-02-16 16:35:50,,0,0,0.827,3.27,0.0182,0,0,0,0,4.12
2024-02-16 16:36:00,,0,0,1.10,4.36,0.0182,0,0,0,0,5.48
2024-02-16 16:36:10,,0,0,1.37,5.45,0.0182,0,0,0,0,6.85
2024-02-16 16:36:20,,0,0,1.54,6.62,0.0182,0,0,0,0,8.17
2024-02-16 16:36:30,,0,0,1.66,7.64,0.0182,0,0,0,0,9.32
2024-02-16 16:36:40,,0,0,1.80,8.80,0.0182,0,0,0,0,10.6
2024-02-16 16:36:50,,0,0,2.01,9.82,0.0182,0,0,0,0,11.8
2024-02-16 16:37:00,,0,0,2.28,11.0,0.0182,0,0,0,0,13.3
2024-02-16 16:37:10,,0,0,2.55,12.1,0.0182,0,0,0,0,14.7
2024-02-16 16:37:20,,0,0,2.57,12.2,0,0,0,0,0,14.8
2024-02-16 16:37:30,,0,0,2.54,12.0,0.0182,0,0,0,0,14.6
2024-02-16 16:37:40,,0,0,2.52,12,0.0182,0,0,0,0,14.5
2024-02-16 16:37:50,,0,0,2.52,12,0.0182,0,0,0,0,14.5
2024-02-16 16:38:00,,0,0,2.53,12.1,0.0182,0,0,0,0,14.6
2024-02-16 16:38:10,,0,0,2.63,12.1,0.0182,0,0,0,0,14.7
2024-02-16 16:38:20,,0,0,2.74,12.1,0.0182,0,0,0,0,14.8
2024-02-16 16:38:30,,0,0,2.85,12.1,0.0182,0,0,0,0,14.9
2024-02-16 16:38:40,,0,0,2.81,12.1,0.0182,0,0,0,0,14.9
2024-02-16 16:38:50,,0,0,2.68,12.1,0.0182,0,0,0,0,14.8
2024-02-16 16:39:00,,0,0,2.65,11.9,0.0182,0,0,0,0,14.6
2024-02-16 16:39:10,,0.127,0,2.54,12,0.0182,0,0,0,0,14.7
2024-02-16 16:39:20,,0.127,0,2.50,12.1,0,0,0,0,0,14.8
2024-02-16 16:39:30,,0.127,0,2.47,12,0.0182,0,0,0,0,14.6
2024-02-16 16:39:40,,0.127,0,2.40,12.1,0.0182,0,0,0,0,14.6
2024-02-16 16:39:50,,0.127,0,2.37,11.9,0.0182,0,0,0,0,14.4
2024-02-16 16:40:00,,0.127,0,2.38,11.9,0.0182,0,0,0,0,14.5
2024-02-16 16:40:10,,0.127,0,2.26,11.9,0.0182,0,0,0,0,14.3
2024-02-16 16:40:20,,0.127,0,2.15,11.9,0.0182,0,0,0,0,14.2
2024-02-16 16:40:30,,0.127,0,2.17,12.1,0.0182,0,0,0,0,14.4
2024-02-16 16:40:40,,0.127,0,2.31,12.1,0.0182,0,0,0,0,14.5
2024-02-16 16:40:50,,0.127,0,2.28,12.1,0.0182,0,0,0,0,14.5
2024-02-16 16:41:00,,0,0,2.25,12.1,0.0182,0,0,0,0,14.3
2024-02-16 16:41:10,,0,0,2.22,12.2,0.0182,0,0,0,0,14.5
2024-02-16 16:41:20,,0,0,2.24,12.2,0,0,0,0,0,14.5
2024-02-16 16:41:30,,0,0,2.22,11.9,0.0182,0,0,0,0,14.2
2024-02-16 16:41:40,,0,0,2.15,11.9,0.0182,0,0,0,0,14.1
2024-02-16 16:41:50,,0,0,2.07,11.9,0.0182,0,0,0,0,14.0
2024-02-16 16:42:00,,0,0,2.18,12.1,0.0182,0,0,0,0,14.3
2024-02-16 16:42:10,,0.0182,0,2.19,12.1,0.0182,0,0,0,0,14.3
2024-02-16 16:42:20,,0.0182,0,2.15,11.9,0.0182,0,0,0,0,14.1
2024-02-16 16:42:30,,0.0182,0,2.15,11.8,0.0182,0,0,0,0,14.0
2024-02-16 16:42:40,,0.0182,0,2.20,11.9,0.0182,0,0,0,0,14.1
2024-02-16 16:42:50,,0.0182,0,2.36,11.9,0.0182,0,0,0,0,14.3
2024-02-16 16:43:00,,0.0182,0,2.49,11.9,0.0182,0,0,0,0,14.5
2024-02-16 16:43:10,,0.0182,0,2.46,11.9,0.0182,0,0,0,0,14.4
2024-02-16 16:43:20,,0.0182,0,2.41,12.2,0,0,0,0,0,14.6
2024-02-16 16:43:30,,0.0182,0,2.36,12.1,0.0182,0,0,0,0,14.5
2024-02-16 16:43:40,,0.0182,0,2.31,11.9,0.0182,0,0,0,0,14.3
2024-02-16 16:43:50,,0.0182,0,2.21,11.9,0.0182,0,0,0,0,14.2
2024-02-16 16:44:00,,0,0,2.22,11.9,0.0182,0,0,0,0,14.2
2024-02-16 16:44:10,,0.127,0,2.23,11.9,0.0182,0,0,0,0,14.3
2024-02-16 16:44:20,,0.127,0,2.11,12.1,0.0182,0,0,0,0,14.3
2024-02-16 16:44:30,,0.127,0,2.12,12,0.0182,0,0,0,0,14.3
2024-02-16 16:44:40,,0.127,0,2.10,11.9,0.0182,0,0,0,0,14.2
2024-02-16 16:44:50,,0.127,0,2.08,11.9,0.0182,0,0,0,0,14.1
2024-02-16 16:45:00,,0.127,0,2.12,12.0,0.0182,0,0,0,0,14.2
2024-02-16 16:45:10,,0.127,0,2.24,12,0.0182,0,0,0,0,14.4
2024-02-16 16:45:20,,0.127,0,2.36,12.1,0,0,0,0,0,14.6
2024-02-16 16:45:30,,0.127,0,2.45,12.1,0.0182,0,0,0,0,14.7
2024-02-16 16:45:40,,0.191,0,2.61,12.0,0.0182,0,0,0,0,14.8
2024-02-16 16:45:50,,0.191,0,2.69,11.9,0.0182,0,0,0,0,14.8
2024-02-16 16:46:00,,0.0636,0,2.70,12.1,0.0182,0,0,0,0,14.8
2024-02-16 16:46:10,,0.0636,0,2.67,11.9,0.0182,0,0,0,0,14.7
2024-02-16 16:46:20,,0.0636,0,2.54,12,0.0182,0,0,0,0,14.6
2024-02-16 16:46:30,,0.0636,0,2.41,12.1,0.0182,0,0,0,0,14.6
2024-02-16 16:46:40,,0.0636,0,2.35,12.1,0.0182,0,0,0,0,14.6
2024-02-16 16:46:50,,0.0636,0,2.21,12,0.0182,0,0,0,0,14.3
2024-02-16 16:47:00,,0.0636,0,2.13,12,0.0182,0,0,0,0,14.2
2024-02-16 16:47:10,,0.0636,0,2.13,12.1,0.0182,0,0,0,0,14.4
2024-02-16 16:47:20,,0.0636,0,2.13,12.2,0,0,0,0,0,14.4
2024-02-16 16:47:30,,0,0,2.05,12.0,0.0182,0,0,0,0,14.1
2024-02-16 16:47:40,,0,0,2.09,11.9,0.0182,0,0,0,0,14.1
2024-02-16 16:47:50,,0,0,2.15,11.9,0.0182,0,0,0,0,14.1
2024-02-16 16:48:00,,0,0,2.15,12.1,0.0182,0,0,0,0,14.2
2024-02-16 16:48:10,,0,0,2.21,11.9,0.0182,0,0,0,0,14.2
2024-02-16 16:48:20,,0,0,2.20,11.9,0.0182,0,0,0,0,14.1
2024-02-16 16:48:30,,0,0,2.13,11.9,0.0182,0,0,0,0,14.1
2024-02-16 16:48:40,,0,0,2.18,11.9,0.0182,0,0,0,0,14.1
2024-02-16 16:48:50,,0,0,2.16,11.9,0.0182,0,0,0,0,14.1
2024-02-16 16:49:00,,0,0,2.04,11.9,0.0182,0,0,0,0,14.0
2024-02-16 16:49:10,,0,0,2.02,11.9,0.0182,0,0,0,0,14.0
2024-02-16 16:49:20,,0,0,2.07,12.2,0,0,0,0,0,14.3
2024-02-16 16:49:30,,0,0,1.95,12.1,0.00909,0,0,0,0,14.0
2024-02-16 16:49:40,,0,0,2.02,12.0,0.0182,0,0,0,0,14.0
2024-02-16 16:49:50,,0,0,2.14,11.9,0.0182,0,0,0,0,14.1
2024-02-16 16:50:00,,0,0,2.17,12.1,0.0182,0,0,0,0,14.3
2024-02-16 16:50:10,,0,0,2.18,12.1,0.0182,0,0,0,0,14.3
2024-02-16 16:50:20,,0,0,2.16,11.9,0.0182,0,0,0,0,14.1
2024-02-16 16:50:30,,0,0,2.15,12.1,0.0182,0,0,0,0,14.2
2024-02-16 16:50:40,,0,0,2.28,12.1,0.0182,0,0,0,0,14.4
2024-02-16 16:50:50,,0,0,2.34,11.9,0.0182,0,0,0,0,14.3
2024-02-16 16:51:00,,0,0,2.27,11.9,0.0182,0,0,0,0,14.2
2024-02-16 16:51:10,,0,0,2.26,11.9,0.0182,0,0,0,0,14.2
2024-02-16 16:51:20,,0,0,2.26,12.2,0.00909,0,0,0,0,14.5
2024-02-16 16:51:30,,0,0,2.10,12.1,0,0,0,0,0,14.2
2024-02-16 16:51:40,,0,0,2.12,12.0,0.0182,0,0,0,0,14.1
2024-02-16 16:51:50,,0,0,2.15,12,0.0182,0,0,0,0,14.2
2024-02-16 16:52:00,,0,0,2.29,12,0.0182,0,0,0,0,14.3
2024-02-16 16:52:10,,0,0,2.31,12.1,0.0182,0,0,0,0,14.5
2024-02-16 16:52:20,,0,0,2.27,12,0.0182,0,0,0,0,14.3
2024-02-16 16:52:30,,0,0,2.14,12,0.0182,0,0,0,0,14.2
2024-02-16 16:52:40,,0,0,2.08,12,0.0182,0,0,0,0,14.1
2024-02-16 16:52:50,,0,0,2.13,12.1,0.0182,0,0,0,0,14.3
2024-02-16 16:53:00,,0,0,1.99,12,0.0182,0,0,0,0,14.0
2024-02-16 16:53:10,,0,0,1.97,12,0.0182,0,0,0,0,14.0
2024-02-16 16:53:20,,0,0,2.05,12.1,0.0182,0,0,0,0,14.2
2024-02-16 16:53:30,,0,0,1.89,12.2,0,0,0,0,0,14.1
2024-02-16 16:53:40,,0,0,1.87,12,0.0182,0,0,0,0,13.9
2024-02-16 16:53:50,,0,0,1.87,12,0.0182,0,0,0,0,13.9
2024-02-16 16:54:00,,0,0,1.98,11.9,0.0182,0,0,0,0,13.9
2024-02-16 16:54:10,,0,0,2.12,12,0.0182,0,0,0,0,14.1
