sep=,
"Time","worker"
2024-02-14 19:46:50,75.2
2024-02-14 19:47:00,29.5
2024-02-14 19:47:10,65.8
2024-02-14 19:47:20,75.1
2024-02-14 19:47:30,76.5
2024-02-14 19:47:40,76.2
2024-02-14 19:47:50,75.2
2024-02-14 19:48:00,75.3
2024-02-14 19:48:10,75.2
2024-02-14 19:48:20,74.4
2024-02-14 19:48:30,75.2
2024-02-14 19:48:40,75.2
2024-02-14 19:48:50,74.4
2024-02-14 19:49:00,54.3
2024-02-14 19:49:10,41.6
2024-02-14 19:49:20,74.5
2024-02-14 19:49:30,74.4
2024-02-14 19:49:40,73.7
2024-02-14 19:49:50,74.1
2024-02-14 19:50:00,76.1
2024-02-14 19:50:10,75.3
2024-02-14 19:50:20,75.2
2024-02-14 19:50:30,75.2
2024-02-14 19:50:40,74.7
2024-02-14 19:50:50,75.7
2024-02-14 19:51:00,74.4
2024-02-14 19:51:10,23.7
2024-02-14 19:51:20,75.5
2024-02-14 19:51:30,74.5
2024-02-14 19:51:40,75.1
2024-02-14 19:51:50,74.4
2024-02-14 19:52:00,75.2
2024-02-14 19:52:10,73
2024-02-14 19:52:20,76.6
2024-02-14 19:52:30,76
2024-02-14 19:52:40,76
2024-02-14 19:52:50,75.2
2024-02-14 19:53:00,74.4
2024-02-14 19:53:10,32.8
2024-02-14 19:53:20,65.7
2024-02-14 19:53:30,75.1
2024-02-14 19:53:40,75.1
2024-02-14 19:53:50,74.5
2024-02-14 19:54:00,75.2
2024-02-14 19:54:10,73.6
2024-02-14 19:54:20,75.2
2024-02-14 19:54:30,73.6
2024-02-14 19:54:40,74.4
2024-02-14 19:54:50,73.7
2024-02-14 19:55:00,76.7
2024-02-14 19:55:10,60.7
2024-02-14 19:55:20,34.5
2024-02-14 19:55:30,76.8
2024-02-14 19:55:40,73.6
2024-02-14 19:55:50,75.2
2024-02-14 19:56:00,75.2
2024-02-14 19:56:10,74.4
2024-02-14 19:56:20,74.4
2024-02-14 19:56:30,74.4
2024-02-14 19:56:40,73.8
2024-02-14 19:56:50,75.1
2024-02-14 19:57:00,75.1
2024-02-14 19:57:10,73.6
2024-02-14 19:57:20,24.8
2024-02-14 19:57:30,76.8
2024-02-14 19:57:40,74.5
2024-02-14 19:57:50,75.2
2024-02-14 19:58:00,75.2
2024-02-14 19:58:10,75.9
2024-02-14 19:58:20,75.2
2024-02-14 19:58:30,75.2
2024-02-14 19:58:40,73.4
2024-02-14 19:58:50,74.7
2024-02-14 19:59:00,75.1
2024-02-14 19:59:10,74.4
2024-02-14 19:59:20,40.7
2024-02-14 19:59:30,58.5
2024-02-14 19:59:40,73.6
2024-02-14 19:59:50,73.6
2024-02-14 20:00:00,75.2
2024-02-14 20:00:10,76
2024-02-14 20:00:20,74.5
2024-02-14 20:00:30,75.1
2024-02-14 20:00:40,74.5
2024-02-14 20:00:50,76.7
2024-02-14 20:01:00,74.4
2024-02-14 20:01:10,74.4
2024-02-14 20:01:20,67.1
2024-02-14 20:01:30,34.4
2024-02-14 20:01:40,76.1
2024-02-14 20:01:50,73.6
2024-02-14 20:02:00,74.4
2024-02-14 20:02:10,73.7
2024-02-14 20:02:20,76.6
2024-02-14 20:02:30,73.7
2024-02-14 20:02:40,76
2024-02-14 20:02:50,71.9
2024-02-14 20:03:00,64.3
2024-02-14 20:03:10,74.1
2024-02-14 20:03:20,72.4
2024-02-14 20:03:30,40.5
2024-02-14 20:03:40,76
2024-02-14 20:03:50,75.7
2024-02-14 20:04:00,74.7
2024-02-14 20:04:10,74.5
2024-02-14 20:04:20,74.4
2024-02-14 20:04:30,73.6
2024-02-14 20:04:40,75.1
2024-02-14 20:04:50,74.2
2024-02-14 20:05:00,76.2
2024-02-14 20:05:10,76
2024-02-14 20:05:20,75.3
2024-02-14 20:05:30,39.8
2024-02-14 20:05:40,64.9
2024-02-14 20:05:50,76.7
2024-02-14 20:06:00,75.3
2024-02-14 20:06:10,75.3
2024-02-14 20:06:20,73.5
2024-02-14 20:06:30,75.2
2024-02-14 20:06:40,75.3
2024-02-14 20:06:50,74.3
2024-02-14 20:07:00,75.1
2024-02-14 20:07:10,73.7
2024-02-14 20:07:20,76
2024-02-14 20:07:30,58.3
2024-02-14 20:07:40,41.8
2024-02-14 20:07:50,75.9
2024-02-14 20:08:00,75.2
2024-02-14 20:08:10,75.2
2024-02-14 20:08:20,73.8
2024-02-14 20:08:30,75.8
2024-02-14 20:08:40,76
2024-02-14 20:08:50,74.4
2024-02-14 20:09:00,75.2
2024-02-14 20:09:10,73.7
2024-02-14 20:09:20,75.1
2024-02-14 20:09:30,74.4
2024-02-14 20:09:40,28
2024-02-14 20:09:50,75.3
2024-02-14 20:10:00,74.3
2024-02-14 20:10:10,77.6
2024-02-14 20:10:20,74.4
2024-02-14 20:10:30,76
2024-02-14 20:10:40,75.2
2024-02-14 20:10:50,70
2024-02-14 20:11:00,68.3
2024-02-14 20:11:10,69.8
2024-02-14 20:11:20,73.6
2024-02-14 20:11:30,76.3
2024-02-14 20:11:40,43.6
2024-02-14 20:11:50,74.4
2024-02-14 20:12:00,73.6
2024-02-14 20:12:10,75.2
2024-02-14 20:12:20,75.2
2024-02-14 20:12:30,76.4
2024-02-14 20:12:40,75.6
2024-02-14 20:12:50,74.4
2024-02-14 20:13:00,76
2024-02-14 20:13:10,74.4
2024-02-14 20:13:20,75.6
2024-02-14 20:13:30,74.4
2024-02-14 20:13:40,46.7
2024-02-14 20:13:50,52.9
2024-02-14 20:14:00,74.5
2024-02-14 20:14:10,73.4
2024-02-14 20:14:20,74.5
2024-02-14 20:14:30,75.2
2024-02-14 20:14:40,72.9
2024-02-14 20:14:50,75.9
2024-02-14 20:15:00,76
2024-02-14 20:15:10,75.2
2024-02-14 20:15:20,75.2
2024-02-14 20:15:30,75.2
2024-02-14 20:15:40,72
2024-02-14 20:15:50,28.8
2024-02-14 20:16:00,73.6
2024-02-14 20:16:10,75.2
2024-02-14 20:16:20,74.4
2024-02-14 20:16:30,76
2024-02-14 20:16:40,73.6
2024-02-14 20:16:50,75.2
2024-02-14 20:17:00,74.4
2024-02-14 20:17:10,73.6
2024-02-14 20:17:20,76.8
2024-02-14 20:17:30,75.3
2024-02-14 20:17:40,75.9
2024-02-14 20:17:50,23.3
2024-02-14 20:18:00,75.1
2024-02-14 20:18:10,76
2024-02-14 20:18:20,75.9
2024-02-14 20:18:30,73.7
2024-02-14 20:18:40,75.2
2024-02-14 20:18:50,72
2024-02-14 20:19:00,72.9
2024-02-14 20:19:10,73.5
2024-02-14 20:19:20,53.6
2024-02-14 20:19:30,0
2024-02-14 20:19:40,0
2024-02-14 20:19:50,0
2024-02-14 20:20:00,0
2024-02-14 20:20:10,0
2024-02-14 20:20:20,31.8
2024-02-14 20:20:30,142
2024-02-14 20:20:40,140
2024-02-14 20:20:50,137
2024-02-14 20:21:00,74.4
2024-02-14 20:21:10,76
2024-02-14 20:21:20,75.1
2024-02-14 20:21:30,74.6
2024-02-14 20:21:40,75.1
2024-02-14 20:21:50,74.4
2024-02-14 20:22:00,100
2024-02-14 20:22:10,139
2024-02-14 20:22:20,129
2024-02-14 20:22:30,76.8
2024-02-14 20:22:40,76
2024-02-14 20:22:50,75.1
2024-02-14 20:23:00,74.5
2024-02-14 20:23:10,74.4
2024-02-14 20:23:20,76
2024-02-14 20:23:30,74.4
2024-02-14 20:23:40,75.1
2024-02-14 20:23:50,74.5
2024-02-14 20:24:00,30.4
2024-02-14 20:24:10,72.1
2024-02-14 20:24:20,75.8
2024-02-14 20:24:30,73.7
2024-02-14 20:24:40,74.4
2024-02-14 20:24:50,75
2024-02-14 20:25:00,76.2
2024-02-14 20:25:10,76
2024-02-14 20:25:20,75.2
2024-02-14 20:25:30,76
2024-02-14 20:25:40,73.7
2024-02-14 20:25:50,74.3
2024-02-14 20:26:00,47.1
2024-02-14 20:26:10,52.8
2024-02-14 20:26:20,71.4
2024-02-14 20:26:30,75.1
2024-02-14 20:26:40,75.2
2024-02-14 20:26:50,72.8
2024-02-14 20:27:00,70.5
2024-02-14 20:27:10,73.5
2024-02-14 20:27:20,76
2024-02-14 20:27:30,76.1
2024-02-14 20:27:40,76
2024-02-14 20:27:50,75.9
2024-02-14 20:28:00,74.3
2024-02-14 20:28:10,35.6
2024-02-14 20:28:20,75.7
2024-02-14 20:28:30,73.8
2024-02-14 20:28:40,75.8
2024-02-14 20:28:50,73.6
2024-02-14 20:29:00,75.2
2024-02-14 20:29:10,75.2
2024-02-14 20:29:20,73.6
2024-02-14 20:29:30,75.2
2024-02-14 20:29:40,72.9
2024-02-14 20:29:50,75.9
2024-02-14 20:30:00,76.1
2024-02-14 20:30:10,31.9
2024-02-14 20:30:20,74.4
2024-02-14 20:30:30,75.3
2024-02-14 20:30:40,75.8
2024-02-14 20:30:50,74.9
2024-02-14 20:31:00,76
2024-02-14 20:31:10,74
2024-02-14 20:31:20,75.2
2024-02-14 20:31:30,73.6
2024-02-14 20:31:40,75.3
2024-02-14 20:31:50,75.1
2024-02-14 20:32:00,75.9
2024-02-14 20:32:10,35.2
2024-02-14 20:32:20,62.5
2024-02-14 20:32:30,75.2
2024-02-14 20:32:40,76.6
2024-02-14 20:32:50,75.4
2024-02-14 20:33:00,75.3
2024-02-14 20:33:10,73.5
2024-02-14 20:33:20,76.7
2024-02-14 20:33:30,73.7
2024-02-14 20:33:40,74.5
2024-02-14 20:33:50,75.1
2024-02-14 20:34:00,75.2
2024-02-14 20:34:10,59.9
2024-02-14 20:34:20,35.3
2024-02-14 20:34:30,75.2
2024-02-14 20:34:40,73.6
2024-02-14 20:34:50,74.4
2024-02-14 20:35:00,69.6
2024-02-14 20:35:10,77.5
2024-02-14 20:35:20,76.1
2024-02-14 20:35:30,74.4
2024-02-14 20:35:40,75.2
2024-02-14 20:35:50,74.4
2024-02-14 20:36:00,76.7
2024-02-14 20:36:10,74.4
2024-02-14 20:36:20,31.4
2024-02-14 20:36:30,76.7
2024-02-14 20:36:40,74.1
