sep=,
"Time","CompleteJob (INTERNAL)","CompleteJob (NOT_FOUND)","ActivateJobs (OK)","CompleteJob (OK)","CreateProcessInstance (OK)","DeployResource (OK)","FailJob (OK)","Topology (OK)","ActivateJobs (RESOURCE_EXHAUSTED)","CreateProcessInstance (RESOURCE_EXHAUSTED)","Total requests completed"
2024-02-11 01:41:00,0,0,27.8,138,0,0,0,0,0,0,166
2024-02-11 01:41:10,0,0,29.5,144,0,0,0,0,0,0,174
2024-02-11 01:41:20,0,1.10,29.1,145,0,0,0,0,0,0,175
2024-02-11 01:41:30,0,0,29.3,144,0,0,0,0,0,0,173
2024-02-11 01:41:40,0,0,29.3,153,1.60,0,0,0,0,0,183
2024-02-11 01:41:50,0,1.20,31.8,188,0.800,0,0,0,0,0,222
2024-02-11 01:42:00,0,0,27,161,0,0,0,0,0,0,188
2024-02-11 01:42:10,0,0,26.4,153,0,0,0,0,0,0,180
2024-02-11 01:42:20,0,0.700,29.3,143,0,0,0,0,0,0,173
2024-02-11 01:42:30,0,0,28.4,144,0,0,0,0,0,0,173
2024-02-11 01:42:40,0,0,29,144,0,0,0,0,0,0,173
2024-02-11 01:42:50,0,0,28.2,144,0,0,0,0,0,0,172
2024-02-11 01:43:00,0,0,28.5,140,0,0,0,0,0,0,169
2024-02-11 01:43:10,0,0,28.2,138,0,0,0,0,0,0,166
2024-02-11 01:43:20,0,0,3.50,17.4,0,0,0,0,0,0,20.9
2024-02-11 01:43:30,0,0,0,0,0,0,0,0,0,0,0
2024-02-11 01:43:40,0,0,0,0,0,0,0,0,0,0,0
2024-02-11 01:43:50,0,0.800,18,78.9,2.40,0,0,0,0,0,100
2024-02-11 01:44:00,0,0,28.2,141,0,0,0,0,0,0,169
2024-02-11 01:44:10,0,0,29.1,144,0,0,0,0,0,0,173
2024-02-11 01:44:20,0,0,29.1,142,0,0,0,0,0,0,171
2024-02-11 01:44:30,0,0,28.6,143,0,0,0,0,0,0,171
2024-02-11 01:44:40,0,0,27.6,141,0,0,0,0,0,0,168
2024-02-11 01:44:50,0,0,15.5,78.7,0.300,0,0,0,0,0,94.5
2024-02-11 01:45:00,0,0,29.4,177,2.10,0,0,0,0,0,209
2024-02-11 01:45:10,0,0,25.6,151,0,0,0,0,0,0,177
2024-02-11 01:45:20,0,0.600,23.1,139,0,0,0,0,0,0,163
2024-02-11 01:45:30,0,0,33.3,182,0,0,0,0,0,0,216
2024-02-11 01:45:40,0,0,29.5,144,0,0,0,0,0,0,174
2024-02-11 01:45:50,0,0,28.8,146,0,0,0,0,0,0,174
2024-02-11 01:46:00,0,0,28.4,141,0,0,0,0,0,0,169
2024-02-11 01:46:10,0,0,28.8,140,0,0,0,0,0,0,169
2024-02-11 01:46:20,0,0,27.4,140,0,0,0,0,0,0,168
2024-02-11 01:46:30,0,0,23.1,113,0,0,0,0,0,0,136
2024-02-11 01:46:40,0,0,0,0,0,0,0,0,0,0,0
2024-02-11 01:46:50,0,0,0,0,0,0,0,0,0,0,0
2024-02-11 01:47:00,0,0,9.60,39.3,2.40,0,0,0,0,0,51.3
2024-02-11 01:47:10,0,0,27.9,141,0,0,0,0,0,0,169
2024-02-11 01:47:20,0,0,29.3,146,0,0,0,0,0,0,175
2024-02-11 01:47:30,0,0,29.2,143,0,0,0,0,0,0,173
2024-02-11 01:47:40,0,0,28.9,144,0,0,0,0,0,0,173
2024-02-11 01:47:50,0,0.600,28.4,142,0,0,0,0,0,0,171
2024-02-11 01:48:00,0,0,28.2,143,0.100,0,0,0,0,0,171
2024-02-11 01:48:10,0,0,29.1,165,2.30,0,0,0,0,0,196
2024-02-11 01:48:20,0,0.600,27.5,166,0,0,0,0,0,0,194
2024-02-11 01:48:30,0,0,27.1,161,0,0,0,0,0,0,188
2024-02-11 01:48:40,0,0,30.2,152,0,0,0,0,0,0,182
2024-02-11 01:48:50,0,0.900,29.6,144,0,0,0,0,0,0,175
2024-02-11 01:49:00,0,0,28.9,144,0,0,0,0,0,0,173
2024-02-11 01:49:10,0,0,28.4,144,0,0,0,0,0,0,172
2024-02-11 01:49:20,0,0.100,28.6,143,0,0,0,0,0,0,172
2024-02-11 01:49:30,0,0,24.7,123,0,0,0,0,0,0,148
2024-02-11 01:49:40,0,0,16.3,89.3,0,0,0,0,0,0,106
2024-02-11 01:49:50,0,0,2.50,11.2,0,0,0,0,0,0,13.7
2024-02-11 01:50:00,0,0,0,0,0,0,0,0,0,0,0
2024-02-11 01:50:10,0,0,2.90,10.5,1,0,0,0,0,0,14.4
2024-02-11 01:50:20,0,0.300,29,135,1.40,0,0,0,0,0,166
2024-02-11 01:50:30,0,0,28.4,139,0,0,0,0,0,0,168
2024-02-11 01:50:40,0,0,27.5,139,0,0,0,0,0,0,167
2024-02-11 01:50:50,0,0,26.3,138,0,0,0,0,0,0,165
2024-02-11 01:51:00,0,0,27.5,139,0,0,0,0,0,0,166
2024-02-11 01:51:10,0,0,29.6,148,0,0,0,0,0,0,177
2024-02-11 01:51:20,0,1.30,34.2,179,2.40,0,0,0,0,0,217
2024-02-11 01:51:30,0,0,32.1,188,0,0,0,0,0,0,220
2024-02-11 01:51:40,0,0,28.7,175,0,0,0,0,0,0,203
2024-02-11 01:51:50,0,0.600,27.3,146,0,0,0,0,0,0,174
2024-02-11 01:52:00,0,0,28.1,138,0,0,0,0,0,0,166
2024-02-11 01:52:10,0,0,26.8,139,0,0,0,0,0,0,166
2024-02-11 01:52:20,0,0,29,144,0,0,0,0,0,0,173
2024-02-11 01:52:30,0,0,28.2,142,0,0,0,0,0,0,171
2024-02-11 01:52:40,0,0,29,146,0,0,0,0,0,0,175
2024-02-11 01:52:50,0,0,20.3,97.5,0,0,0,0,0,0,118
2024-02-11 01:53:00,0,0,0,0,0,0,0,0,0,0,0
2024-02-11 01:53:10,0,0,0,0,0,0,0,0,0,0,0
2024-02-11 01:53:20,0,0,0.900,2.50,0.500,0,0,0,0,0,3.90
2024-02-11 01:53:30,0,0,27.2,130,1.90,0,0,0,0,0,159
2024-02-11 01:53:40,0,0,27.8,142,0,0,0,0,0,0,170
2024-02-11 01:53:50,0,0,27.5,140,0,0,0,0,0,0,167
2024-02-11 01:54:00,0,0,27.8,139,0,0,0,0,0,0,167
2024-02-11 01:54:10,0,0,29.5,145,0,0,0,0,0,0,174
2024-02-11 01:54:20,0,1.90,28.2,140,0,0,0,0,0,0,170
2024-02-11 01:54:30,0,0,30,162,2.40,0,0,0,0,0,195
2024-02-11 01:54:40,0,0,28.5,169,0,0,0,0,0,0,198
2024-02-11 01:54:50,0,0,25.6,154,0,0,0,0,0,0,179
2024-02-11 01:55:00,0,0,25,144,0,0,0,0,0,0,169
2024-02-11 01:55:10,0,0,26.4,134,0,0,0,0,0,0,161
2024-02-11 01:55:20,0,0.600,26.9,138,0,0,0,0,0,0,166
2024-02-11 01:55:30,0,0,23.5,123,0,0,0,0,0,0,147
2024-02-11 01:55:40,0,0,10.2,61.6,0,0,0,0,0,0,71.8
2024-02-11 01:55:50,0,0,0.900,5.40,0,0,0,0,0,0,6.30
2024-02-11 01:56:00,0,0,6.10,33.8,0,0,0,0,0,0,39.9
2024-02-11 01:56:10,0,0,28.8,143,0,0,0,0,0,0,172
2024-02-11 01:56:20,0,0,28.6,143,0,0,0,0,0,0,172
2024-02-11 01:56:30,0,0,19,93.3,0.100,0,0,0,0,0,112
2024-02-11 01:56:40,0,0,24.3,112,2.30,0,0,0,0,0,139
2024-02-11 01:56:50,0,1.40,28.2,140,0,0,0,0,0,0,169
2024-02-11 01:57:00,0,0,28.3,141,0,0,0,0,0,0,169
2024-02-11 01:57:10,0,0,27.1,139,0,0,0,0,0,0,166
2024-02-11 01:57:20,0,2.10,30.2,146,0,0,0,0,0,0,178
2024-02-11 01:57:30,0,0,28.2,143,0,0,0,0,0,0,171
2024-02-11 01:57:40,0,0,31.1,159,1.80,0,0,0,0,0,192
2024-02-11 01:57:50,0,1.20,32.4,192,0.600,0,0,0,0,0,226
2024-02-11 01:58:00,0,0,29.3,174,0,0,0,0,0,0,204
2024-02-11 01:58:10,0,0,27.4,151,0,0,0,0,0,0,178
2024-02-11 01:58:20,0,0.900,27.6,139,0,0,0,0,0,0,168
2024-02-11 01:58:30,0,0,28.4,140,0,0,0,0,0,0,168
2024-02-11 01:58:40,0,0,28.4,143,0,0,0,0,0,0,172
2024-02-11 01:58:50,0,0,29.5,146,0,0,0,0,0,0,175
2024-02-11 01:59:00,0,0,28,142,0,0,0,0,0,0,170
2024-02-11 01:59:10,0,0,26.9,131,0,0,0,0,0,0,158
2024-02-11 01:59:20,0,0,0.800,4.60,0,0,0,0,0,0,5.40
2024-02-11 01:59:30,0,0,0,0,0,0,0,0,0,0,0
2024-02-11 01:59:40,0,0,0,0,0,0,0,0,0,0,0
2024-02-11 01:59:50,0,1.80,20,84.7,2.40,0,0,0,0,0,109
2024-02-11 02:00:00,0,0,28.7,143,0,0,0,0,0,0,172
2024-02-11 02:00:10,0,0,28.5,144,0,0,0,0,0,0,173
2024-02-11 02:00:20,0,0.600,27.7,139,0,0,0,0,0,0,167
2024-02-11 02:00:30,0,0,28,140,0,0,0,0,0,0,168
2024-02-11 02:00:40,0,0,26.5,136,0,0,0,0,0,0,162
2024-02-11 02:00:50,0,0.600,27.4,142,1.40,0,0,0,0,0,172
2024-02-11 02:01:00,0,0,35.6,202,1,0,0,0,0,0,238
2024-02-11 02:01:10,0,0,34.9,210,0,0,0,0,0,0,244
2024-02-11 02:01:20,0,0,30.2,169,0,0,0,0,0,0,200
2024-02-11 02:01:30,0,0,16,93.2,0,0,0,0,0,0,109
2024-02-11 02:01:40,0,0,15.5,93,0,0,0,0,0,0,109
2024-02-11 02:01:50,0,0.600,15.5,91.7,0,0,0,0,0,0,108
2024-02-11 02:02:00,0,0,0.200,2.40,0,0,0,0,0,0,2.60
2024-02-11 02:02:10,0,0,1.50,9,0,0,0,0,0,0,10.5
2024-02-11 02:02:20,0,0,21.2,111,0,0,0,0,0,0,132
2024-02-11 02:02:30,0,0,27,135,0,0,0,0,0,0,162
2024-02-11 02:02:40,0,0,27.9,136,0,0,0,0,0,0,164
2024-02-11 02:02:50,0,0.900,28.5,146,0,0,0,0,0,0,175
2024-02-11 02:03:00,0,0,19.9,85.1,2.40,0,0,0,0,0,107
2024-02-11 02:03:10,0,0,29.2,144,0,0,0,0,0,0,173
2024-02-11 02:03:20,0,0.400,29.3,146,0,0,0,0,0,0,176
2024-02-11 02:03:30,0,0,28.7,140,0,0,0,0,0,0,169
2024-02-11 02:03:40,0,0,27.9,141,0,0,0,0,0,0,169
2024-02-11 02:03:50,0,0.200,27.7,141,0,0,0,0,0,0,169
2024-02-11 02:04:00,0,0,27.8,142,0.400,0,0,0,0,0,170
2024-02-11 02:04:10,0,0,34.9,200,2,0,0,0,0.100,0,237
2024-02-11 02:04:20,0,0,3.60,10.4,0,0,0,0,0.100,0,14.1
2024-02-11 02:04:30,0,0,2.30,25.6,0,0,0,0,0.200,0,28.1
2024-02-11 02:04:40,0,0,27.7,163,0,0,0,0,0,0,191
2024-02-11 02:04:50,0,0.100,28.3,156,0,0,0,0,0,0,184
2024-02-11 02:05:00,0,0,27.2,139,0,0,0,0,0,0,166
2024-02-11 02:05:10,0,0,27.2,137,0,0,0,0,0,0,164
2024-02-11 02:05:20,0,0.700,26.8,135,0,0,0,0,0,0,163
2024-02-11 02:05:30,0,0,26.2,134,0,0,0,0,0,0,160
2024-02-11 02:05:40,0,0,27.4,142,0,0,0,0,0,0,170
2024-02-11 02:05:50,0,0.600,29.5,142,0,0,0,0,0,0,172
2024-02-11 02:06:00,0,0,7.30,35.1,0,0,0,0,0,0,42.4
2024-02-11 02:06:10,0,0,12,48.3,2.40,0,0,0,0,0,62.7
2024-02-11 02:06:20,0,0.400,29,144,0,0,0,0,0,0,173
2024-02-11 02:06:30,0,0,28.6,145,0,0,0,0,0,0,173
2024-02-11 02:06:40,0,0,28.5,142,0,0,0,0,0,0,170
2024-02-11 02:06:50,0,1.90,27.8,140,0,0,0,0,0,0,170
2024-02-11 02:07:00,0,0,27.6,140,0,0,0,0,0,0,167
2024-02-11 02:07:10,0,0,26.2,136,0.100,0,0,0,0,0,162
2024-02-11 02:07:20,0,0,38.7,214,2.30,0,0,0,0,0,255
2024-02-11 02:07:30,0,0,35.5,204,0,0,0,0,0,0,240
2024-02-11 02:07:40,0,0,29.7,169,0,0,0,0,0,0,199
2024-02-11 02:07:50,0,0,19,95.9,0,0,0,0,0,0,115
2024-02-11 02:08:00,0,0,14.3,73.6,0,0,0,0,0,0,87.9
2024-02-11 02:08:10,0,0,27.5,140,0,0,0,0,0,0,167
2024-02-11 02:08:20,0,0.600,27.4,140,0,0,0,0,0,0,168
2024-02-11 02:08:30,0,0,27,137,0,0,0,0,0,0,164
2024-02-11 02:08:40,0,0,29.9,149,0,0,0,0,0,0,179
2024-02-11 02:08:50,0,1.20,25.7,126,0,0,0,0,0,0,153
2024-02-11 02:09:00,0,0,0.400,1.60,0,0,0,0,0,0,2
2024-02-11 02:09:10,0,0,0,0,0,0,0,0,0,0,0
2024-02-11 02:09:20,0,0.200,9.10,34.4,2.20,0,0,0,0,0,45.9
2024-02-11 02:09:30,0,0,29.6,145,0.200,0,0,0,0,0,174
2024-02-11 02:09:40,0,0,28.8,145,0,0,0,0,0,0,174
2024-02-11 02:09:50,0,0,28.4,141,0,0,0,0,0,0,170
2024-02-11 02:10:00,0,0,27.9,141,0,0,0,0,0,0,169
2024-02-11 02:10:10,0,0,27.3,140,0,0,0,0,0,0,167
2024-02-11 02:10:20,0,0.400,28,137,0,0,0,0,0,0,166
2024-02-11 02:10:30,0,0,28.1,164,2.40,0,0,0,0,0,195
2024-02-11 02:10:40,0,0,22.5,136,0,0,0,0,0.100,0,159
2024-02-11 02:10:50,0,0,6.10,36.6,0,0,0,0,0.100,0,42.8
2024-02-11 02:11:00,0,0,10.1,60.7,0,0,0,0,0.200,0,71.0
2024-02-11 02:11:10,0,0,25.4,146,0,0,0,0,0,0,172
2024-02-11 02:11:20,0,0.700,29.5,148,0,0,0,0,0,0,178
2024-02-11 02:11:30,0,0,28.4,141,0,0,0,0,0,0,170
2024-02-11 02:11:40,0,0,29.3,144,0,0,0,0,0,0,173
2024-02-11 02:11:50,0,0,28.2,140,0,0,0,0,0,0,168
2024-02-11 02:12:00,0,0,27.7,139,0,0,0,0,0,0,167
2024-02-11 02:12:10,0,0,28,139,0,0,0,0,0,0,167
2024-02-11 02:12:20,0,0,13.3,64.6,0,0,0,0,0,0,77.9
2024-02-11 02:12:30,0,0,0,0,0,0,0,0,0,0,0
2024-02-11 02:12:40,0,0,0,0,0,0,0,0,0,0,0
2024-02-11 02:12:50,0,0,0,0,0,0,0,0,0,0,0
2024-02-11 02:13:00,0,0,0,0,0,0,0,0,0,0,0
2024-02-11 02:13:10,0,0,0,0,0,0,0,0,0,0,0
2024-02-11 02:13:20,0,0,0.100,0,0,0,0,0,0,0,0.100
2024-02-11 02:13:30,0,0,0,0,0,0,0,0,0,0,0
2024-02-11 02:13:40,0,0,0,0,0,0,0,0,0,0,0
2024-02-11 02:13:50,0,0,0,0,0,0,0,0,0,0,0
2024-02-11 02:14:00,0,0,0,0,0,0,0,0,0,0,0
2024-02-11 02:14:10,0,0,0,0,0,0,0,0,0,0,0
2024-02-11 02:14:20,0,0,0,0,0,0,0,0,0,0,0
2024-02-11 02:14:30,0,0,0.100,0,0,0,0,0,0,0,0.100
2024-02-11 02:14:40,0,0,0,0,0,0,0,0,0,0,0
2024-02-11 02:14:50,0,0,0,0,0,0,0,0,0,0,0
2024-02-11 02:15:00,0,0,0,0,0,0,0,0,0,0,0
2024-02-11 02:15:10,0,0,0,0,0,0,0,0,0,0,0
2024-02-11 02:15:20,0,0,0,0,0,0,0,0,0,0,0
2024-02-11 02:15:30,0,0,0.100,0,0,0,0,0,0,0,0.100
2024-02-11 02:15:40,0,0,0,0,0,0,0,0,0,0,0
2024-02-11 02:15:50,0,0,0,0,0,0,0,0,0,0,0
2024-02-11 02:16:00,0,0,0,0,0,0,0,0,0,0,0
2024-02-11 02:16:10,0,0,0,0,0,0,0,0,0,0,0
2024-02-11 02:16:20,0,0,0,0,0,0,0,0,0,0,0
2024-02-11 02:16:30,0,0,0,0,0,0,0,0,0,0,0
2024-02-11 02:16:40,0,0,0.100,0,0,0,0,0,0,0,0.100
2024-02-11 02:16:50,0,0,0,0,0,0,0,0,0,0,0
2024-02-11 02:17:00,0,0,0,0,0,0,0,0,0,0,0
2024-02-11 02:17:10,0,0,0,0,0,0,0,0,0,0,0
2024-02-11 02:17:20,0,0,0,0,0,0,0,0,0,0,0
2024-02-11 02:17:30,0,0,3.20,9.80,1.10,0,0,0,0,0,14.1
2024-02-11 02:17:40,0,0,37,194,3.70,0,0,0,0,0,235
2024-02-11 02:17:50,0,1.80,33.5,194,0,0,0,0,0,0,230
2024-02-11 02:18:00,0,0,28.4,170,0,0,0,0,0,0,199
2024-02-11 02:18:10,0,0,27.9,165,0,0,0,0,0,0,193
2024-02-11 02:18:20,0,0,26.3,155,0,0,0,0,0,0,182
2024-02-11 02:18:30,0,0,25.6,153,0,0,0,0,0,0,179
2024-02-11 02:18:40,0,0,27,158,0.700,0,0,0,0,0,186
2024-02-11 02:18:50,0,1.20,36.3,215,3.30,0,0,0,0,0,256
2024-02-11 02:19:00,0,0,24.9,153,0.800,0,0,0,0,0,179
2024-02-11 02:19:10,0,0,15.3,91.4,0,0,0,0,0,0,107
2024-02-11 02:19:20,0,0.600,15.5,92.7,0,0,0,0,0,0,109
2024-02-11 02:19:30,0,0,16,96,0,0,0,0,0,0,112
2024-02-11 02:19:40,0,0,6,36.7,0,0,0,0,0,0,42.7
2024-02-11 02:19:50,0,0,1,5.60,0,0,0,0,0,0,6.60
2024-02-11 02:20:00,0,0,4.40,27.4,0,0,0,0,0.100,0,31.9
2024-02-11 02:20:10,0,0,4.30,26.2,0,0,0,0,0.200,0,30.7
2024-02-11 02:20:20,0,0,4.30,26.2,0,0,0,0,0.200,0,30.7
2024-02-11 02:20:30,0,0,3.80,16.9,0,0,0,0,0.200,0,20.9
2024-02-11 02:20:40,0,0,4,27.1,0,0,0,0,0.200,0,31.3
2024-02-11 02:20:50,0,0,2,15.8,0,0,0,0,0.100,0,17.9
2024-02-11 02:21:00,0,0,3.50,21.4,3.10,0,0,0,0.200,0.100,28.3
2024-02-11 02:21:10,0,0,3.70,22.6,1.50,0,0,0,0.200,0.100,28.1
2024-02-11 02:21:20,0,0,4.90,29.8,0,0,0,0,0.200,0,34.9
2024-02-11 02:21:30,0,0,3.70,22.6,0,0,0,0,0.200,0,26.5
2024-02-11 02:21:40,0,0,3.70,22.6,0,0,0,0,0.200,0,26.5
2024-02-11 02:21:50,0,0,23.2,135,0,0,0,0,0,0,158
2024-02-11 02:22:00,0,0,22.3,137,0,0,0,0,0,0,159
2024-02-11 02:22:10,0,0,20.7,124,2.20,0,0,0,0,0,147
2024-02-11 02:22:20,0,0,20,119,2.60,0,0,0,0,0,141
2024-02-11 02:22:30,0,0,17.6,108,0,0,0,0,0.100,0,126
2024-02-11 02:22:40,0,0,7.10,43,0,0,0,0,0.200,0,50.3
2024-02-11 02:22:50,0,1.20,18.8,109,0,0,0,0,0.100,0,129
2024-02-11 02:23:00,0,0,33.4,202,0,0,0,0,0,0,236
2024-02-11 02:23:10,0,0,30.3,180,0,0,0,0,0,0,211
2024-02-11 02:23:20,0,0,23.3,137,0,0,0,0,0,0,160
2024-02-11 02:23:30,0,0,18.1,111,0,0,0,0,0,0,129
2024-02-11 02:23:40,0,0,17.4,104,0,0,0,0,0,0,121
2024-02-11 02:23:50,0,0.600,17.2,105,0,0,0,0,0,0,123
2024-02-11 02:24:00,0,0,17.5,106,0,0,0,0,0,0,123
2024-02-11 02:24:10,0,0,6.80,42,0,0,0,0,0.200,0,49
2024-02-11 02:24:20,0,0,7.20,43.6,1.20,0,0,0,0.200,0.300,52.5
2024-02-11 02:24:30,0,0,6.50,39.4,2.90,0,0,0,0.200,0.400,49.4
2024-02-11 02:24:40,0,0,5.60,34,0,0,0,0,0.200,0,39.8
2024-02-11 02:24:50,0,0,6.30,29.8,0,0,0,0,0.200,0,36.3
2024-02-11 02:25:00,0,0,3,26.6,0,0,0,0,0.100,0,29.7
2024-02-11 02:25:10,0,0,5.90,35.8,0,0,0,0,0.200,0,41.9
2024-02-11 02:25:20,0,0,5.60,34,0,0,0,0,0.200,0,39.8
2024-02-11 02:25:30,0,0,5.50,33.4,0.900,0,0,0,0.200,0,40
2024-02-11 02:25:40,0,0,4.80,29.2,3.80,0,0,0,0.200,0.100,38.1
2024-02-11 02:25:50,0,0,22.1,130,0,0,0,0,0,0,152
2024-02-11 02:26:00,0,0,30,178,0,0,0,0,0,0,208
2024-02-11 02:26:10,0,0,25.7,158,0,0,0,0,0,0,184
2024-02-11 02:26:20,0,0,22.4,134,0,0,0,0,0,0,156
2024-02-11 02:26:30,0,0,18.3,111,0,0,0,0,0,0,129
2024-02-11 02:26:40,0,0,20.7,125,0,0,0,0,0.100,0,146
2024-02-11 02:26:50,0,0,7.40,44.8,0,0,0,0,0.200,0,52.4
2024-02-11 02:27:00,0,0,4.80,29.2,0,0,0,0,0.200,0,34.2
2024-02-11 02:27:10,0,0,6.10,20.1,0,0,0,0,0.100,0,26.3
2024-02-11 02:27:20,0,0,3.40,37.5,0,0,0,0,0.200,0,41.1
2024-02-11 02:27:30,0,0,35.6,206,0,0,0,0,0,0,241
2024-02-11 02:27:40,0,0,29.7,185,0.200,0,0,0,0,0,215
2024-02-11 02:27:50,0,0.600,23.9,143,3.40,0,0,0,0,0,171
2024-02-11 02:28:00,0,0,24.9,147,1.20,0,0,0,0,0,174
2024-02-11 02:28:10,0,0,20.5,122,0,0,0,0,0,0,142
2024-02-11 02:28:20,0,0.600,17,104,0,0,0,0,0,0,122
2024-02-11 02:28:30,0,0,17.6,108,0,0,0,0,0.100,0,125
2024-02-11 02:28:40,0,0,6.60,40,0,0,0,0,0.200,0,46.8
2024-02-11 02:28:50,0,0,6,36.4,0,0,0,0,0.200,0,42.6
2024-02-11 02:29:00,0,0,19.5,112,1.80,0,0,0,0,0.200,134
2024-02-11 02:29:10,0,0,33.4,205,2.80,0,0,0,0,0,241
2024-02-11 02:29:20,0,0.600,32.4,189,0,0,0,0,0,0,222
2024-02-11 02:29:30,0,0,26.5,164,0,0,0,0,0,0,190
2024-02-11 02:29:40,0,0,24.1,144,0,0,0,0,0,0,168
2024-02-11 02:29:50,0,0,24.5,147,0,0,0,0,0,0,171
2024-02-11 02:30:00,0,0,21.4,127,0,0,0,0,0,0,149
2024-02-11 02:30:10,0,0,19.9,119,0,0,0,0,0,0,139
2024-02-11 02:30:20,0,0.600,24.8,143,0,0,0,0,0,0,168
2024-02-11 02:30:30,0,0,35.9,223,0,0,0,0,0,0,259
2024-02-11 02:30:40,0,0,31.5,185,0,0,0,0,0,0,217
2024-02-11 02:30:50,0,0,28.4,172,0,0,0,0,0,0,201
2024-02-11 02:31:00,0,0.600,24.5,148,0,0,0,0,0,0,173
2024-02-11 02:31:10,0,0,25.2,148,0.200,0,0,0,0,0,174
2024-02-11 02:31:20,0,0,19.1,117,3.60,0,0,0,0,0,140
2024-02-11 02:31:30,0,0.600,24.2,138,1,0,0,0,0,0,164
2024-02-11 02:31:40,0,0,37.7,227,0,0,0,0,0,0,264
2024-02-11 02:31:50,0,0,30.9,186,0,0,0,0,0,0,217
2024-02-11 02:32:00,0,0.600,28.7,175,0,0,0,0,0,0,204
2024-02-11 02:32:10,0,0,26.8,160,0,0,0,0,0,0,187
2024-02-11 02:32:20,0,0,23.5,139,0,0,0,0,0,0,163
2024-02-11 02:32:30,0,0,17.8,111,2.30,0,0,0,0,0,131
2024-02-11 02:32:40,0,0,15.3,91.5,2.50,0,0,0,0,0,109
2024-02-11 02:32:50,0,0,15.3,90.9,0,0,0,0,0,0,106
2024-02-11 02:33:00,0,0.600,15.3,91.8,0,0,0,0,0,0,108
2024-02-11 02:33:10,0,0,15.9,94.8,0,0,0,0,0,0,111
2024-02-11 02:33:20,0,0,8.70,53.7,0,0,0,0,0,0,62.4
2024-02-11 02:33:30,0,0,0.300,2.10,0,0,0,0,0,0,2.40
2024-02-11 02:33:40,0,0,4.80,24.6,0,0,0,0,0,0,29.4
2024-02-11 02:33:50,0,0,31.1,190,0,0,0,0,0,0,221
2024-02-11 02:34:00,0,0.600,26.7,160,0,0,0,0,0,0,187
2024-02-11 02:34:10,0,0,34.9,207,0,0,0,0,0,0,242
2024-02-11 02:34:20,0,0,27.8,169,0,0,0,0,0,0,196
2024-02-11 02:34:30,0,0,27.4,162,0,0,0,0,0,0,189
2024-02-11 02:34:40,0,0,21,127,0.900,0,0,0,0,0,149
2024-02-11 02:34:50,0,0,21.5,129,3.80,0,0,0,0,0,154
2024-02-11 02:35:00,0,0.600,22.3,135,0.100,0,0,0,0,0,158
2024-02-11 02:35:10,0,0,19.6,116,0,0,0,0,0,0,136
2024-02-11 02:35:20,0,0,25.1,152,0,0,0,0,0,0,178
2024-02-11 02:35:30,0,0,36.5,212,0,0,0,0,0,0,248
2024-02-11 02:35:40,0,0,33.1,205,0,0,0,0,0,0,238
2024-02-11 02:35:50,0,0,27.2,160,0,0,0,0,0,0,187
2024-02-11 02:36:00,0,1.20,25.3,152,3.50,0,0,0,0,0,182
2024-02-11 02:36:10,0,0,22.1,135,1.30,0,0,0,0,0,158
2024-02-11 02:36:20,0,0,22.4,135,0,0,0,0,0,0,158
2024-02-11 02:36:30,0,0.600,24.6,142,0,0,0,0,0,0,167
2024-02-11 02:36:40,0,0,36.1,220,0,0,0,0,0,0,256
2024-02-11 02:36:50,0,0,33.9,205,0,0,0,0,0,0,238
2024-02-11 02:37:00,0,0,27,161,0,0,0,0,0,0,188
2024-02-11 02:37:10,0,0,27.2,165,0,0,0,0,0,0,192
2024-02-11 02:37:20,0,0,24,144,0,0,0,0,0,0,168
2024-02-11 02:37:30,0,0,20.4,122,0,0,0,0,0,0,142
2024-02-11 02:37:40,0,0,22.5,132,0,0,0,0,0,0,154
2024-02-11 02:37:50,0,0,38.2,232,0,0,0,0,0,0,270
2024-02-11 02:38:00,0,0.600,34.3,203,0,0,0,0,0,0,238
2024-02-11 02:38:10,0,0,20.5,127,1.60,0,0,0,0,0,149
2024-02-11 02:38:20,0,0,24,143,3.20,0,0,0,0,0,170
2024-02-11 02:38:30,0,0,25.5,152,0,0,0,0,0,0,178
2024-02-11 02:38:40,0,0,22.3,136,0,0,0,0,0,0,159
2024-02-11 02:38:50,0,0,22.9,134,0,0,0,0,0,0,157
2024-02-11 02:39:00,0,0.600,35.1,207,0,0,0,0,0,0,242
2024-02-11 02:39:10,0,0,34.7,214,0,0,0,0,0,0,248
2024-02-11 02:39:20,0,0,28,170,0.100,0,0,0,0,0,198
2024-02-11 02:39:30,0,1.20,24.6,145,3.20,0,0,0,0,0,174
2024-02-11 02:39:40,0,0,24.4,147,1.50,0,0,0,0,0,173
2024-02-11 02:39:50,0,0,23.4,138,0,0,0,0,0,0,161
2024-02-11 02:40:00,0,0.600,23.4,141,0,0,0,0,0,0,165
2024-02-11 02:40:10,0,0,20.1,121,0,0,0,0,0,0,141
2024-02-11 02:40:20,0,0,16.7,103,0,0,0,0,0.100,0,120
2024-02-11 02:40:30,0,0,7.20,43.6,0,0,0,0,0.200,0,51.0
2024-02-11 02:40:40,0,0,9.60,52.7,0,0,0,0,0.100,0,62.4
2024-02-11 02:40:50,0,0,35.4,217,0,0,0,0,0,0,252
2024-02-11 02:41:00,0,0.600,30.1,177,0,0,0,0,0,0,207
2024-02-11 02:41:10,0,0,28.5,169,0,0,0,0,0,0,198
