sep=,
"Time","camunda-platform-elasticsearch-master-0 / camunda8 / PKG","camunda-platform-elasticsearch-master-1 / camunda8 / PKG","camunda-platform-operate-5bc7c489c4-8zrg4 / camunda8 / PKG","camunda-platform-tasklist-9968d5594-9257r / camunda8 / PKG","camunda-platform-zeebe-0 / camunda8 / PKG","camunda-platform-zeebe-gateway-5ff76496c4-n9kzj / camunda8 / PKG","camunda-platform-elasticsearch-master-0 / camunda8 / DRAM","camunda-platform-elasticsearch-master-1 / camunda8 / DRAM","camunda-platform-operate-5bc7c489c4-8zrg4 / camunda8 / DRAM","camunda-platform-tasklist-9968d5594-9257r / camunda8 / DRAM","camunda-platform-zeebe-0 / camunda8 / DRAM","camunda-platform-zeebe-gateway-5ff76496c4-n9kzj / camunda8 / DRAM","camunda-platform-elasticsearch-master-0 / camunda8 / OTHER","camunda-platform-elasticsearch-master-1 / camunda8 / OTHER","camunda-platform-operate-5bc7c489c4-8zrg4 / camunda8 / OTHER","camunda-platform-tasklist-9968d5594-9257r / camunda8 / OTHER","camunda-platform-zeebe-0 / camunda8 / OTHER","camunda-platform-zeebe-gateway-5ff76496c4-n9kzj / camunda8 / OTHER"
2024-02-14 18:54:30,1.27,0.595,0.446,0.296,1.42,0.394,0.0585,0.0513,0.0264,0.0240,0.0384,0.0267,0,0,0,0,0,0
2024-02-14 18:54:40,0.799,0.488,0.238,0.226,0.900,0.265,0.0411,0.0360,0.0189,0.0180,0.0273,0.0195,0,0,0,0,0,0
2024-02-14 18:54:50,0.705,0.426,0.262,0.248,1.26,0.310,0.0420,0.0369,0.0195,0.0192,0.0315,0.0210,0,0,0,0,0,0
2024-02-14 18:55:00,1.35,0.631,0.429,0.284,1.42,0.412,0.0651,0.0516,0.0285,0.0249,0.0462,0.0285,0,0,0,0,0,0
2024-02-14 18:55:10,0.773,0.398,0.244,0.269,0.913,0.285,0.0423,0.0357,0.0189,0.0177,0.0267,0.0192,0,0,0,0,0,0
2024-02-14 18:55:20,0.990,0.388,0.241,0.278,0.822,0.255,0.0441,0.0372,0.0192,0.0192,0.0267,0.0195,0,0,0,0,0,0
2024-02-14 18:55:30,0.814,1.41,0.335,0.249,1.43,0.397,0.0612,0.0567,0.0276,0.0240,0.0456,0.0285,0,0,0,0,0,0
2024-02-14 18:55:40,0.750,0.452,0.286,0.221,1.01,0.295,0.0426,0.0357,0.0186,0.0183,0.0279,0.0195,0,0,0,0,0,0
2024-02-14 18:55:50,0.649,0.445,0.359,0.207,1.15,0.425,0.0453,0.0372,0.0192,0.0186,0.0315,0.0210,0,0,0,0,0,0
2024-02-14 18:56:00,1.11,0.530,0.525,0.293,1.51,0.402,0.0585,0.0492,0.0261,0.0243,0.0408,0.0270,0,0,0,0,0,0
2024-02-14 18:56:10,0.644,0.429,0.245,0.239,0.954,0.259,0.0414,0.0357,0.0189,0.0180,0.0282,0.0195,0,0,0,0,0,0
2024-02-14 18:56:20,0.668,0.442,0.265,0.278,1.21,0.304,0.0411,0.0387,0.0186,0.0186,0.0300,0.0198,0,0,0,0,0,0
2024-02-14 18:56:30,1.24,0.790,0.605,0.242,1.53,0.409,0.0600,0.0498,0.0267,0.0240,0.0414,0.0273,0,0,0,0,0,0
2024-02-14 18:56:40,0.486,0.374,0.472,0.241,1.22,0.268,0.0414,0.0357,0.0189,0.0180,0.0303,0.0201,0,0,0,0,0,0
2024-02-14 18:56:50,0.619,0.452,0.242,0.298,1.12,0.314,0.0423,0.0372,0.0192,0.0186,0.0324,0.0207,0,0,0,0,0,0
2024-02-14 18:57:00,0.977,0.814,0.387,0.310,1.71,0.427,0.0639,0.0543,0.0285,0.0249,0.0513,0.0294,0,0,0,0,0,0
2024-02-14 18:57:10,0.884,0.393,0.293,0.206,1.06,0.266,0.0420,0.0357,0.0186,0.0177,0.0300,0.0201,0,0,0,0,0,0
2024-02-14 18:57:20,0.905,0.435,0.259,0.480,0.828,0.261,0.0426,0.0393,0.0183,0.0192,0.0264,0.0198,0,0,0,0,0,0
2024-02-14 18:57:30,0.948,0.623,0.299,0.248,1.29,0.390,0.0648,0.0525,0.0279,0.0237,0.0408,0.0288,0,0,0,0,0,0
2024-02-14 18:57:40,0.633,0.377,0.295,0.229,0.959,0.279,0.0402,0.0345,0.0180,0.0180,0.0255,0.0192,0,0,0,0,0,0
2024-02-14 18:57:50,2.60,0.415,0.374,0.247,0.896,0.280,0.0573,0.0378,0.0192,0.0183,0.0258,0.0198,0,0,0,0,0,0
2024-02-14 18:58:00,0.844,0.525,0.575,0.324,1.58,0.369,0.0582,0.0489,0.0270,0.0240,0.0357,0.0264,0,0,0,0,0,0
2024-02-14 18:58:10,0.578,0.409,0.272,0.214,0.824,0.284,0.0402,0.0354,0.0183,0.0183,0.0267,0.0195,0,0,0,0,0,0
2024-02-14 18:58:20,0.688,0.476,0.281,0.269,1.14,0.303,0.0423,0.0381,0.0195,0.0183,0.0276,0.0198,0,0,0,0,0,0
2024-02-14 18:58:30,1.31,1.48,0.418,0.267,1.70,0.374,0.0576,0.0549,0.0264,0.0240,0.0387,0.0270,0,0,0,0,0,0
2024-02-14 18:58:40,0.689,0.841,0.275,0.200,1.17,0.274,0.0426,0.0369,0.0186,0.0183,0.0297,0.0201,0,0,0,0,0,0
2024-02-14 18:58:50,0.586,0.478,0.257,0.233,0.887,0.262,0.0420,0.0369,0.0201,0.0183,0.0288,0.0201,0,0,0,0,0,0
2024-02-14 18:59:00,0.918,0.664,0.523,0.264,1.37,0.398,0.0621,0.0522,0.0294,0.0249,0.0477,0.0291,0,0,0,0,0,0
2024-02-14 18:59:10,0.544,0.434,0.239,0.216,0.975,0.275,0.0414,0.0354,0.0183,0.0180,0.0294,0.0201,0,0,0,0,0,0
2024-02-14 18:59:20,1.12,0.464,0.267,0.233,0.940,0.268,0.0438,0.0384,0.0195,0.0183,0.0282,0.0195,0,0,0,0,0,0
2024-02-14 18:59:30,0.892,0.634,0.471,0.298,1.23,0.449,0.0621,0.0513,0.0273,0.0243,0.0426,0.0279,0,0,0,0,0,0
2024-02-14 18:59:40,0.646,0.403,0.242,0.264,1.01,0.299,0.0411,0.0345,0.0180,0.0183,0.0291,0.0198,0,0,0,0,0,0
2024-02-14 18:59:50,0.669,0.494,0.342,0.270,1.19,0.313,0.0432,0.0381,0.0198,0.0186,0.0303,0.0207,0,0,0,0,0,0
2024-02-14 19:00:00,1.14,0.854,0.533,0.262,1.58,0.404,0.0570,0.0516,0.0267,0.0237,0.0399,0.0267,0,0,0,0,0,0
2024-02-14 19:00:10,0.596,0.557,0.265,0.253,1.02,0.289,0.0423,0.0369,0.0183,0.0180,0.0297,0.0195,0,0,0,0,0,0
2024-02-14 19:00:20,0.770,0.472,0.278,0.270,0.991,0.289,0.0423,0.0375,0.0195,0.0180,0.0303,0.0204,0,0,0,0,0,0
2024-02-14 19:00:30,0.876,0.635,0.398,0.311,1.42,0.376,0.0558,0.0492,0.0261,0.0237,0.0372,0.0267,0,0,0,0,0,0
2024-02-14 19:00:40,0.820,0.401,0.293,0.253,0.865,0.301,0.0393,0.0351,0.0183,0.0180,0.0270,0.0195,0,0,0,0,0,0
2024-02-14 19:00:50,0.735,0.487,0.337,0.226,1.16,0.279,0.0432,0.0381,0.0195,0.0183,0.0294,0.0198,0,0,0,0,0,0
2024-02-14 19:01:00,1.12,0.604,0.339,0.314,1.63,0.388,0.0618,0.0513,0.0282,0.0246,0.0444,0.0282,0,0,0,0,0,0
2024-02-14 19:01:10,0.790,0.431,0.205,0.240,1.06,0.299,0.0423,0.0357,0.0177,0.0183,0.0321,0.0201,0,0,0,0,0,0
2024-02-14 19:01:20,0.611,0.441,0.298,0.247,0.920,0.272,0.0420,0.0372,0.0198,0.0180,0.0279,0.0192,0,0,0,0,0,0
2024-02-14 19:01:30,1.39,0.707,0.433,0.261,1.07,0.350,0.0645,0.0510,0.0267,0.0237,0.0417,0.0276,0,0,0,0,0,0
2024-02-14 19:01:40,0.666,0.392,0.277,0.226,0.922,0.266,0.0414,0.0351,0.0180,0.0183,0.0303,0.0201,0,0,0,0,0,0
2024-02-14 19:01:50,0.727,0.452,0.272,0.266,1.17,0.292,0.0426,0.0375,0.0192,0.0183,0.0315,0.0201,0,0,0,0,0,0
2024-02-14 19:02:00,0.892,0.840,0.381,0.305,1.45,0.426,0.0564,0.0507,0.0261,0.0237,0.0405,0.0267,0,0,0,0,0,0
2024-02-14 19:02:10,0.533,1.38,0.195,0.227,0.709,0.275,0.0414,0.0378,0.0183,0.0177,0.0279,0.0201,0,0,0,0,0,0
2024-02-14 19:02:20,0.743,0.450,0.488,0.241,0.965,0.289,0.0438,0.0387,0.0201,0.0183,0.0276,0.0204,0,0,0,0,0,0
2024-02-14 19:02:30,1.08,0.625,0.570,0.301,1.22,0.376,0.0585,0.0495,0.0273,0.0237,0.0354,0.0267,0,0,0,0,0,0
2024-02-14 19:02:40,0.555,0.406,0.293,0.188,0.815,0.273,0.0393,0.0345,0.0177,0.0177,0.0240,0.0192,0,0,0,0,0,0
2024-02-14 19:02:50,0.914,0.437,0.319,0.287,1.27,0.325,0.0429,0.0378,0.0192,0.0177,0.0309,0.0201,0,0,0,0,0,0
2024-02-14 19:03:00,1.14,0.723,0.377,0.374,1.40,0.389,0.0618,0.0522,0.0276,0.0246,0.0405,0.0282,0,0,0,0,0,0
2024-02-14 19:03:10,0.678,0.381,0.223,0.226,0.893,0.283,0.0432,0.0354,0.0183,0.0180,0.0294,0.0201,0,0,0,0,0,0
2024-02-14 19:03:20,1.33,0.445,0.307,0.239,1.06,0.301,0.0462,0.0381,0.0198,0.0183,0.0291,0.0204,0,0,0,0,0,0
2024-02-14 19:03:30,0.846,0.524,0.433,0.251,1.38,0.384,0.0597,0.0510,0.0273,0.0243,0.0426,0.0291,0,0,0,0,0,0
2024-02-14 19:03:40,0.706,0.467,0.250,0.275,0.953,0.293,0.0450,0.0360,0.0192,0.0180,0.0294,0.0201,0,0,0,0,0,0
2024-02-14 19:03:50,0.584,1.12,0.335,0.226,0.846,0.281,0.0462,0.0432,0.0198,0.0177,0.0270,0.0195,0,0,0,0,0,0
2024-02-14 19:04:00,0.877,0.602,0.402,0.345,1.63,0.490,0.0549,0.0501,0.0255,0.0237,0.0372,0.0267,0,0,0,0,0,0
2024-02-14 19:04:10,0.541,0.431,0.217,0.225,1.01,0.301,0.0405,0.0357,0.0183,0.0177,0.0279,0.0195,0,0,0,0,0,0
2024-02-14 19:04:20,0.811,0.620,0.244,0.213,1.05,0.279,0.0450,0.0384,0.0198,0.0186,0.0300,0.0204,0,0,0,0,0,0
2024-02-14 19:04:30,0.731,0.661,0.446,0.281,1.37,0.380,0.0564,0.0492,0.0258,0.0240,0.0375,0.0264,0,0,0,0,0,0
2024-02-14 19:04:40,0.585,0.384,0.248,0.234,0.996,0.284,0.0405,0.0357,0.0183,0.0177,0.0279,0.0195,0,0,0,0,0,0
2024-02-14 19:04:50,1.06,0.428,0.225,0.216,1.06,0.290,0.0432,0.0366,0.0192,0.0180,0.0288,0.0201,0,0,0,0,0,0
2024-02-14 19:05:00,0.779,0.603,0.498,0.294,1.31,0.359,0.0585,0.0501,0.0270,0.0246,0.0429,0.0282,0,0,0,0,0,0
2024-02-14 19:05:10,0.676,0.434,0.238,0.246,1.47,0.302,0.0444,0.0375,0.0198,0.0192,0.0369,0.0216,0,0,0,0,0,0
2024-02-14 19:05:20,0.855,0.460,0.297,0.232,0.909,0.289,0.0450,0.0378,0.0192,0.0183,0.0297,0.0201,0,0,0,0,0,0
2024-02-14 19:05:30,0.701,0.544,0.350,0.274,1.25,0.371,0.0552,0.0486,0.0261,0.0237,0.0390,0.0267,0,0,0,0,0,0
2024-02-14 19:05:40,0.996,0.402,0.279,0.231,0.887,0.263,0.0456,0.0375,0.0198,0.0189,0.0321,0.0207,0,0,0,0,0,0
2024-02-14 19:05:50,0.689,0.501,0.432,0.268,0.938,0.316,0.0444,0.0396,0.0198,0.0183,0.0291,0.0198,0,0,0,0,0,0
2024-02-14 19:06:00,0.934,0.631,0.469,0.320,1.64,0.417,0.0564,0.0492,0.0255,0.0240,0.0411,0.0273,0,0,0,0,0,0
2024-02-14 19:06:10,0.807,0.395,0.338,0.264,0.985,0.267,0.0429,0.0366,0.0192,0.0180,0.0294,0.0201,0,0,0,0,0,0
2024-02-14 19:06:20,0.911,0.659,0.283,0.221,1.02,0.291,0.0432,0.0375,0.0192,0.0183,0.0312,0.0201,0,0,0,0,0,0
2024-02-14 19:06:30,1.86,0.574,0.340,0.364,1.44,0.360,0.0582,0.0486,0.0258,0.0237,0.0405,0.0267,0,0,0,0,0,0
2024-02-14 19:06:40,0.518,0.437,0.279,0.222,1.27,0.287,0.0411,0.0360,0.0192,0.0180,0.0306,0.0198,0,0,0,0,0,0
2024-02-14 19:06:50,0.830,0.967,0.339,0.256,1.19,0.272,0.0459,0.0402,0.0201,0.0186,0.0327,0.0204,0,0,0,0,0,0
2024-02-14 19:07:00,0.854,0.632,0.403,0.242,1.83,0.379,0.0579,0.0513,0.0270,0.0246,0.0441,0.0279,0,0,0,0,0,0
2024-02-14 19:07:10,0.761,0.431,0.310,0.215,1.09,0.298,0.0459,0.0402,0.0207,0.0183,0.0324,0.0207,0,0,0,0,0,0
2024-02-14 19:07:20,0.808,0.495,0.345,0.273,0.977,0.264,0.0429,0.0393,0.0201,0.0183,0.0258,0.0195,0,0,0,0,0,0
2024-02-14 19:07:30,0.764,0.560,0.402,0.284,1.08,0.360,0.0570,0.0531,0.0321,0.0237,0.0348,0.0264,0,0,0,0,0,0
2024-02-14 19:07:40,0.538,0.476,0.278,0.229,1.34,0.322,0.0447,0.0396,0.0201,0.0195,0.0303,0.0213,0,0,0,0,0,0
2024-02-14 19:07:50,0.680,0.491,0.356,0.547,1.19,0.320,0.0438,0.0399,0.0228,0.0201,0.0276,0.0201,0,0,0,0,0,0
2024-02-14 19:08:00,0.853,0.661,0.382,0.362,1.49,0.419,0.0555,0.0501,0.0258,0.0240,0.0366,0.0267,0,0,0,0,0,0
2024-02-14 19:08:10,0.474,0.411,0.428,0.205,1.03,0.300,0.0414,0.0375,0.0189,0.0174,0.0270,0.0195,0,0,0,0,0,0
2024-02-14 19:08:20,0.857,0.472,0.365,0.206,0.914,0.293,0.0441,0.0387,0.0195,0.0177,0.0282,0.0198,0,0,0,0,0,0
2024-02-14 19:08:30,0.893,0.603,0.344,0.343,1.45,0.426,0.0546,0.0501,0.0255,0.0240,0.0369,0.0264,0,0,0,0,0,0
2024-02-14 19:08:40,1.27,0.407,0.251,0.198,0.869,0.266,0.0426,0.0387,0.0186,0.0174,0.0273,0.0198,0,0,0,0,0,0
2024-02-14 19:08:50,0.521,0.451,0.405,0.232,0.988,0.285,0.0414,0.0378,0.0201,0.0177,0.0285,0.0201,0,0,0,0,0,0
2024-02-14 19:09:00,1.19,0.876,0.266,0.285,1.20,0.363,0.0579,0.0555,0.0252,0.0243,0.0399,0.0270,0,0,0,0,0,0
2024-02-14 19:09:10,0.697,0.428,0.212,0.217,1.07,0.296,0.0444,0.0384,0.0192,0.0183,0.0327,0.0210,0,0,0,0,0,0
2024-02-14 19:09:20,0.690,0.455,0.230,0.199,1.03,0.275,0.0402,0.0369,0.0192,0.0174,0.0282,0.0192,0,0,0,0,0,0
2024-02-14 19:09:30,0.727,0.579,0.414,0.300,1.09,0.338,0.0549,0.0507,0.0252,0.0237,0.0363,0.0261,0,0,0,0,0,0
2024-02-14 19:09:40,0.882,0.450,0.218,0.254,1.15,0.309,0.0447,0.0378,0.0186,0.0183,0.0333,0.0213,0,0,0,0,0,0
2024-02-14 19:09:50,0.848,0.525,0.302,0.225,1.16,0.299,0.0438,0.0393,0.0201,0.0177,0.0297,0.0204,0,0,0,0,0,0
2024-02-14 19:10:00,0.928,0.580,0.314,0.317,1.35,0.362,0.0555,0.0501,0.0252,0.0240,0.0372,0.0264,0,0,0,0,0,0
2024-02-14 19:10:10,0.684,0.436,0.310,0.247,1.02,0.295,0.0417,0.0378,0.0192,0.0183,0.0291,0.0201,0,0,0,0,0,0
2024-02-14 19:10:20,0.641,0.379,0.247,0.192,0.960,0.272,0.0402,0.0366,0.0192,0.0171,0.0291,0.0198,0,0,0,0,0,0
2024-02-14 19:10:30,0.971,0.934,0.395,0.338,1.42,0.408,0.0570,0.0531,0.0258,0.0243,0.0399,0.0270,0,0,0,0,0,0
2024-02-14 19:10:40,0.624,0.439,0.241,0.265,0.909,0.292,0.0426,0.0381,0.0201,0.0186,0.0303,0.0201,0,0,0,0,0,0
2024-02-14 19:10:50,0.588,0.392,0.334,0.187,1.11,0.282,0.0414,0.0378,0.0198,0.0174,0.0318,0.0201,0,0,0,0,0,0
2024-02-14 19:11:00,0.798,0.572,0.345,0.339,1.66,0.413,0.0627,0.0510,0.0252,0.0243,0.0411,0.0267,0,0,0,0,0,0
2024-02-14 19:11:10,0.830,0.412,0.284,0.239,1.10,0.289,0.0468,0.0405,0.0207,0.0186,0.0363,0.0219,0,0,0,0,0,0
2024-02-14 19:11:20,0.818,0.726,0.334,0.181,1.10,0.274,0.0414,0.0390,0.0192,0.0180,0.0303,0.0201,0,0,0,0,0,0
2024-02-14 19:11:30,1.03,0.552,0.419,0.350,1.34,0.355,0.0567,0.0516,0.0261,0.0246,0.0417,0.0276,0,0,0,0,0,0
2024-02-14 19:11:40,0.634,0.425,0.222,0.207,1.14,0.272,0.0450,0.0390,0.0192,0.0183,0.0360,0.0210,0,0,0,0,0,0
2024-02-14 19:11:50,0.721,0.447,0.282,0.217,1.26,0.292,0.0429,0.0378,0.0189,0.0174,0.0312,0.0198,0,0,0,0,0,0
2024-02-14 19:12:00,1.02,0.625,0.391,0.363,1.65,0.430,0.0576,0.0504,0.0252,0.0243,0.0411,0.0267,0,0,0,0,0,0
2024-02-14 19:12:10,0.585,0.493,0.329,0.224,1.15,0.279,0.0405,0.0399,0.0186,0.0183,0.0291,0.0198,0,0,0,0,0,0
2024-02-14 19:12:20,0.823,0.411,0.351,0.198,0.863,0.283,0.0408,0.0375,0.0195,0.0174,0.0270,0.0201,0,0,0,0,0,0
2024-02-14 19:12:30,1.24,0.586,0.533,0.331,1.28,0.387,0.0594,0.0504,0.0261,0.0243,0.0363,0.0267,0,0,0,0,0,0
2024-02-14 19:12:40,0.660,0.454,0.338,0.256,1.01,0.296,0.0402,0.0372,0.0186,0.0177,0.0261,0.0192,0,0,0,0,0,0
2024-02-14 19:12:50,0.576,0.476,0.299,0.195,0.923,0.291,0.0402,0.0378,0.0195,0.0174,0.0267,0.0198,0,0,0,0,0,0
2024-02-14 19:13:00,0.922,0.551,0.325,0.340,1.74,0.409,0.0561,0.0510,0.0249,0.0246,0.0396,0.0270,0,0,0,0,0,0
2024-02-14 19:13:10,0.536,0.439,0.268,0.177,0.953,0.317,0.0471,0.0402,0.0201,0.0180,0.0318,0.0210,0,0,0,0,0,0
2024-02-14 19:13:20,0.711,0.466,0.377,0.218,0.889,0.294,0.0438,0.0378,0.0195,0.0174,0.0258,0.0195,0,0,0,0,0,0
2024-02-14 19:13:30,0.777,0.844,0.339,0.304,0.998,0.337,0.0549,0.0528,0.0249,0.0240,0.0348,0.0264,0,0,0,0,0,0
2024-02-14 19:13:40,0.612,0.481,0.190,0.195,1.03,0.339,0.0429,0.0405,0.0192,0.0177,0.0324,0.0216,0,0,0,0,0,0
2024-02-14 19:13:50,0.526,0.401,0.245,0.177,1.20,0.339,0.0414,0.0384,0.0195,0.0177,0.0279,0.0195,0,0,0,0,0,0
2024-02-14 19:14:00,2.23,0.669,0.398,0.355,1.70,0.440,0.0711,0.0504,0.0252,0.0243,0.0372,0.0261,0,0,0,0,0,0
2024-02-14 19:14:10,0.630,0.416,0.273,0.223,0.954,0.266,0.0402,0.0369,0.0198,0.0171,0.0276,0.0195,0,0,0,0,0,0
2024-02-14 19:14:20,0.576,0.468,0.354,0.275,1.22,0.309,0.0420,0.0408,0.0195,0.0180,0.0285,0.0201,0,0,0,0,0,0
2024-02-14 19:14:30,1.30,0.606,0.401,0.317,1.33,0.401,0.0585,0.0510,0.0249,0.0243,0.0387,0.0270,0,0,0,0,0,0
2024-02-14 19:14:40,0.976,0.642,0.294,0.188,1.08,0.303,0.0417,0.0372,0.0246,0.0168,0.0273,0.0192,0,0,0,0,0,0
2024-02-14 19:14:50,0.554,0.398,0.318,0.218,1.24,0.333,0.0411,0.0381,0.0195,0.0216,0.0285,0.0198,0,0,0,0,0,0
2024-02-14 19:15:00,0.958,0.710,0.301,0.372,1.50,0.408,0.0570,0.0522,0.0252,0.0246,0.0405,0.0273,0,0,0,0,0,0
2024-02-14 19:15:10,0.647,0.500,0.264,0.199,1.45,0.279,0.0471,0.0411,0.0195,0.0177,0.0357,0.0207,0,0,0,0,0,0
2024-02-14 19:15:20,1.01,0.442,0.409,0.279,1.12,0.288,0.0423,0.0387,0.0198,0.0183,0.0285,0.0201,0,0,0,0,0,0
2024-02-14 19:15:30,0.741,0.591,0.409,0.308,1.13,0.371,0.0594,0.0543,0.0261,0.0249,0.0390,0.0270,0,0,0,0,0,0
2024-02-14 19:15:40,0.707,0.400,0.211,0.239,1.05,0.271,0.0441,0.0390,0.0192,0.0180,0.0372,0.0213,0,0,0,0,0,0
2024-02-14 19:15:50,0.756,0.469,0.279,0.241,1.01,0.278,0.0447,0.0399,0.0192,0.0177,0.0288,0.0198,0,0,0,0,0,0
2024-02-14 19:16:00,0.893,0.613,0.455,0.320,1.38,0.394,0.0579,0.0507,0.0258,0.0243,0.0372,0.0264,0,0,0,0,0,0
2024-02-14 19:16:10,0.615,0.438,0.236,0.197,1.21,0.284,0.0390,0.0360,0.0189,0.0171,0.0300,0.0195,0,0,0,0,0,0
2024-02-14 19:16:20,0.662,0.439,0.267,0.241,1.16,0.302,0.0405,0.0453,0.0192,0.0177,0.0291,0.0192,0,0,0,0,0,0
2024-02-14 19:16:30,1.81,0.599,0.499,0.309,1.33,0.374,0.0606,0.0510,0.0255,0.0246,0.0402,0.0261,0,0,0,0,0,0
2024-02-14 19:16:40,0.689,0.450,0.263,0.229,1.22,0.293,0.0414,0.0357,0.0183,0.0174,0.0303,0.0195,0,0,0,0,0,0
2024-02-14 19:16:50,0.617,1.44,0.296,0.201,0.870,0.242,0.0396,0.0438,0.0180,0.0165,0.0291,0.0192,0,0,0,0,0,0
2024-02-14 19:17:00,1.72,0.586,0.379,0.379,1.26,0.386,0.0579,0.0501,0.0240,0.0240,0.0402,0.0267,0,0,0,0,0,0
2024-02-14 19:17:10,0.568,0.408,0.220,0.292,1.12,0.265,0.0471,0.0393,0.0198,0.0189,0.0339,0.0204,0,0,0,0,0,0
2024-02-14 19:17:20,0.648,0.782,0.243,0.250,1.10,0.331,0.0444,0.0399,0.0192,0.0177,0.0297,0.0207,0,0,0,0,0,0
2024-02-14 19:17:30,0.931,0.573,0.312,0.310,1.06,0.367,0.0552,0.0492,0.0246,0.0243,0.0342,0.0264,0,0,0,0,0,0
2024-02-14 19:17:40,0.599,0.381,0.233,0.245,0.832,0.296,0.0426,0.0384,0.0198,0.0177,0.0321,0.0213,0,0,0,0,0,0
2024-02-14 19:17:50,0.659,0.458,0.249,0.178,0.902,0.271,0.0429,0.0393,0.0189,0.0180,0.0279,0.0204,0,0,0,0,0,0
2024-02-14 19:18:00,1.54,0.725,0.340,0.327,1.32,0.520,0.0612,0.0510,0.0249,0.0249,0.0357,0.0273,0,0,0,0,0,0
2024-02-14 19:18:10,0.715,0.435,0.310,0.223,0.970,0.271,0.0393,0.0354,0.0186,0.0174,0.0273,0.0198,0,0,0,0,0,0
2024-02-14 19:18:20,0.768,0.502,0.286,0.203,1.04,0.300,0.0426,0.0405,0.0198,0.0177,0.0282,0.0201,0,0,0,0,0,0
2024-02-14 19:18:30,0.934,0.627,0.309,0.248,1.17,0.326,0.0552,0.0504,0.0255,0.0237,0.0348,0.0255,0,0,0,0,0,0
2024-02-14 19:18:40,0.806,0.386,0.293,0.247,0.787,0.267,0.0423,0.0369,0.0192,0.0177,0.0252,0.0189,0,0,0,0,0,0
2024-02-14 19:18:50,0.525,0.773,0.342,0.275,1.23,0.297,0.0450,0.0399,0.0186,0.0183,0.0276,0.0198,0,0,0,0,0,0
2024-02-14 19:19:00,1.05,0.588,0.396,0.287,1.56,0.399,0.0558,0.0510,0.0249,0.0243,0.0363,0.0258,0,0,0,0,0,0
2024-02-14 19:19:10,0.678,0.434,0.278,0.250,1.07,0.299,0.0468,0.0396,0.0198,0.0189,0.0327,0.0213,0,0,0,0,0,0
2024-02-14 19:19:20,0.585,0.428,0.267,0.247,0.901,0.271,0.0432,0.0387,0.0189,0.0174,0.0303,0.0198,0,0,0,0,0,0
2024-02-14 19:19:30,0.874,0.632,0.318,0.312,1.13,0.348,0.0552,0.0486,0.0249,0.0234,0.0360,0.0261,0,0,0,0,0,0
2024-02-14 19:19:40,0.583,0.376,0.200,0.192,0.751,0.266,0.0450,0.0399,0.0201,0.0189,0.0327,0.0219,0,0,0,0,0,0
2024-02-14 19:19:50,0.930,0.448,0.250,0.188,0.996,0.281,0.0456,0.0387,0.0195,0.0174,0.0318,0.0204,0,0,0,0,0,0
2024-02-14 19:20:00,1.98,0.635,0.264,0.332,1.50,0.395,0.0609,0.0504,0.0246,0.0237,0.0381,0.0261,0,0,0,0,0,0
2024-02-14 19:20:10,0.591,0.409,0.271,0.264,1.10,0.281,0.0405,0.0381,0.0186,0.0177,0.0294,0.0195,0,0,0,0,0,0
2024-02-14 19:20:20,0.663,0.383,0.309,0.204,0.948,0.286,0.0405,0.0381,0.0183,0.0180,0.0285,0.0198,0,0,0,0,0,0
2024-02-14 19:20:30,0.968,0.641,0.480,0.308,1.62,0.424,0.0540,0.0510,0.0261,0.0243,0.0390,0.0267,0,0,0,0,0,0
2024-02-14 19:20:40,0.721,0.481,0.226,0.191,1.17,0.300,0.0432,0.0372,0.0189,0.0177,0.0294,0.0195,0,0,0,0,0,0
2024-02-14 19:20:50,0.900,0.415,0.233,0.182,0.945,0.280,0.0426,0.0384,0.0186,0.0180,0.0294,0.0201,0,0,0,0,0,0
2024-02-14 19:21:00,0.816,0.620,0.569,0.303,1.81,0.503,0.0570,0.0498,0.0270,0.0243,0.0411,0.0273,0,0,0,0,0,0
2024-02-14 19:21:10,0.560,0.520,0.314,0.212,1.08,0.287,0.0441,0.0408,0.0201,0.0177,0.0342,0.0207,0,0,0,0,0,0
2024-02-14 19:21:20,0.616,0.527,0.267,0.237,1.31,0.338,0.0432,0.0417,0.0201,0.0186,0.0366,0.0213,0,0,0,0,0,0
2024-02-14 19:21:30,1.12,0.626,0.429,0.295,1.49,0.407,0.0567,0.0510,0.0252,0.0234,0.0378,0.0261,0,0,0,0,0,0
2024-02-14 19:21:40,0.553,0.455,0.270,0.219,0.830,0.287,0.0447,0.0390,0.0210,0.0186,0.0312,0.0201,0,0,0,0,0,0
2024-02-14 19:21:50,2.02,0.665,0.270,0.203,1.14,0.286,0.0504,0.0399,0.0192,0.0252,0.0336,0.0219,0,0,0,0,0,0
2024-02-14 19:22:00,0.982,0.650,0.360,0.294,1.75,0.414,0.0528,0.0501,0.0252,0.0237,0.0414,0.0270,0,0,0,0,0,0
2024-02-14 19:22:10,0.624,0.399,0.296,0.280,0.973,0.287,0.0459,0.0369,0.0183,0.0177,0.0288,0.0198,0,0,0,0,0,0
2024-02-14 19:22:20,0.714,0.428,0.223,0.284,0.924,0.297,0.0381,0.0384,0.0186,0.0183,0.0267,0.0195,0,0,0,0,0,0
2024-02-14 19:22:30,0.828,0.633,0.393,0.640,1.40,0.382,0.0561,0.0567,0.0258,0.0279,0.0348,0.0258,0,0,0,0,0,0
