sep=,
"Time","CompleteJob (NOT_FOUND)","ActivateJobs (OK)","CompleteJob (OK)","CreateProcessInstance (OK)","DeployResource (OK)","FailJob (OK)","Topology (OK)","ActivateJobs (RESOURCE_EXHAUSTED)","CreateProcessInstance (RESOURCE_EXHAUSTED)","Total requests completed"
2024-02-18 02:04:10,0,4.90,12.8,0,0,0,0,0,,17.0
2024-02-18 02:04:20,0,4.80,11.2,0,0,0,0,0,,17.2
2024-02-18 02:04:30,0,3.90,9.60,0.200,0,0,0,0,,17.0
2024-02-18 02:04:40,0,5.50,11.4,0,0,0,0,0,,16.9
2024-02-18 02:04:50,0,4.90,12.6,0,0,0,0,0,,16.8
2024-02-18 02:05:00,0,5,12.8,0,0,0,0,0,,16.8
2024-02-18 02:05:10,0,4.90,12,0,0,0,0,0,,16.9
2024-02-18 02:05:20,0,5,12,0,0,0,0,0,,16.8
2024-02-18 02:05:30,0,5.50,12.8,0,0,0,0,0,,17.0
2024-02-18 02:05:40,0,5.10,11.4,0,0,0,0,0,,16.9
2024-02-18 02:05:50,0,4.40,12.6,0,0,0,0,0,,16.8
2024-02-18 02:06:00,0,5.10,12.8,0,0,0,0,0,,16.9
2024-02-18 02:06:10,0,5,12.1,0,0,0,0,0,,17.0
2024-02-18 02:06:20,0,4.40,11.9,0,0,0,0,0,,17.2
2024-02-18 02:06:30,0,3.70,9.60,0.200,0,0,0,0,,16.9
2024-02-18 02:06:40,0,4.30,11.2,0,0,0,0,0,,16.7
2024-02-18 02:06:50,0,4.90,12.8,0,0,0,0,0,,16.7
2024-02-18 02:07:00,0,4.50,12,0,0,0,0,0,,16.7
2024-02-18 02:07:10,0,4.50,12,0,0,0,0,0,,16.6
2024-02-18 02:07:20,0,4.80,12.8,0,0,0,0,0,,16.6
2024-02-18 02:07:30,0,4.50,12,0,0,0,0,0,,16.6
2024-02-18 02:07:40,0,4.60,11.3,0,0,0,0,0,,16.5
2024-02-18 02:07:50,0,4.80,12.7,0,0,0,0,0,,16.4
2024-02-18 02:08:00,0,5.10,12.8,0,0,0,0,0,,16.5
2024-02-18 02:08:10,0,5.10,11.3,0,0,0,0,0,,16.5
2024-02-18 02:08:20,0,5.10,12.7,0,0,0,0,0,,16.9
2024-02-18 02:08:30,0,3.10,8,0,0,0,0,0,,16.5
2024-02-18 02:08:40,0,0,0,0,0,0,0,0,,14.9
2024-02-18 02:08:50,0,0,0,0,0,0,0,0,,13.4
2024-02-18 02:09:00,0,0,0,0,0,0,0,0,,11.9
2024-02-18 02:09:10,0,0,0,0,0,0,0,0,,10.3
2024-02-18 02:09:20,0,0,0,0,0,0,0,0,,8.78
2024-02-18 02:09:30,0,0.100,0,0,0,0,0,0,,7.35
2024-02-18 02:09:40,0,0,0,0,0,0,0,0,,5.75
2024-02-18 02:09:50,0,0,0,0,0,0,0,0,,4.13
2024-02-18 02:10:00,0,0,0,0,0,0,0,0,,2.64
2024-02-18 02:10:10,0,0,0,0,0,0,0,0,,1.02
2024-02-18 02:10:20,0,0,0,0,0,0,0,0,,0.00909
2024-02-18 02:10:30,0,0.100,0,0,0,0,0,0,,0.0182
2024-02-18 02:10:40,0,0,0,0,0,0,0,0,,0.0182
2024-02-18 02:10:50,0,0,0,0,0,0,0,0,,0.0182
2024-02-18 02:11:00,0,0,0,0,0,0,0,0,,0.0182
2024-02-18 02:11:10,0,0,0,0,0,0,0,0,,0.0182
2024-02-18 02:11:20,0,0,0,0,0,0,0,0,,0.00909
2024-02-18 02:11:30,0,0,0,0,0,0,0,0,,0.00909
2024-02-18 02:11:40,0,0.100,0,0,0,0,0,0,,0.0182
2024-02-18 02:11:50,0,0,0,0,0,0,0,0,,0.0182
2024-02-18 02:12:00,0,0,0,0,0,0,0,0,,0.0182
2024-02-18 02:12:10,0,0,0,0,0,0,0,0,,0.0182
2024-02-18 02:12:20,0,0,0,0,0,0,0,0,,0.00909
2024-02-18 02:12:30,0,0,0,0,0,0,0,0,,0.00909
2024-02-18 02:12:40,0,0.100,0,0,0,0,0,0,,0.0182
2024-02-18 02:12:50,0,0,0,0,0,0,0,0,,0.0182
2024-02-18 02:13:00,0,0,0,0,0,0,0,0,,0.0182
2024-02-18 02:13:10,0,0,0,0,0,0,0,0,,0.0182
2024-02-18 02:13:20,0,0,0,0,0,0,0,0,,0.0182
2024-02-18 02:13:30,0,1.90,4.10,0.500,0,0,0,0,,0.600
2024-02-18 02:13:40,0,26.8,72,0.700,0,0,0,0,,9.65
2024-02-18 02:13:50,0.400,28.6,73.6,0,0,0,0,0,,19.0
2024-02-18 02:14:00,0,28.4,75.3,0,0,0,0,0,,28.4
2024-02-18 02:14:10,0,28,74.3,0,0,0,0,0,,37.7
2024-02-18 02:14:20,0.300,28.8,74.5,0,0,0,0,0,,47.1
2024-02-18 02:14:30,0,28.3,73.6,0,0,0,0,0,,56.4
2024-02-18 02:14:40,0,28.3,75,0,0,0,0,0,,65.8
2024-02-18 02:14:50,0,28.4,72.9,0,0,0,0,0,,75.0
2024-02-18 02:15:00,0,27.7,74.1,0,0,0,0,0,,84.2
2024-02-18 02:15:10,0,28.2,73.2,0,0,0,0,0,,93.4
2024-02-18 02:15:20,0,27.7,73.5,0,0,0,0,0,,102
2024-02-18 02:15:30,0,21.3,57.5,0,0,0,0,0,,100
2024-02-18 02:15:40,0,20.1,50.6,1.20,0,0,0,0,,97.4
2024-02-18 02:15:50,0.700,27.8,72.7,0,0,0,0,0,,97.2
2024-02-18 02:16:00,0,28.1,73.6,0,0,0,0,0,,97.1
2024-02-18 02:16:10,0,28.7,74.5,0,0,0,0,0,,97.1
2024-02-18 02:16:20,0,28.9,75.2,0,0,0,0,0,,97.3
2024-02-18 02:16:30,0,26.2,71,0,0,0,0,0,,96.7
2024-02-18 02:16:40,0,27.7,74.5,0,0,0,0,0,,96.8
2024-02-18 02:16:50,0,28.1,75.2,0,0,0,0,0,,96.9
2024-02-18 02:17:00,0,28.7,75.7,0,0,0,0,0,,97.2
2024-02-18 02:17:10,0,27.7,73.1,0,0,0,0,0,,97.2
2024-02-18 02:17:20,0,28,72.9,0,0,0,0,0,,99.2
2024-02-18 02:17:30,0,27.7,75.9,0,0,0,0,0,,102
2024-02-18 02:17:40,0,13.3,35.2,1.20,0,0,0,0,,97.4
2024-02-18 02:17:50,0,22.5,61.1,0,0,0,0,0,,95.7
2024-02-18 02:18:00,0,24,67.7,0,0,0,0,0,,94.7
2024-02-18 02:18:10,0,24.1,66.3,0,0,0,0,0,,93.4
2024-02-18 02:18:20,0.100,25.5,69.7,0,0,0,0,0,,93.3
2024-02-18 02:18:30,0,27.7,72.9,0,0,0,0,0,,93.1
2024-02-18 02:18:40,0,28.8,75.1,0,0,0,0,0,,93.2
2024-02-18 02:18:50,0.500,28.4,74.5,0,0,0,0,0,,93.1
2024-02-18 02:19:00,0,28.2,75.1,0,0,0,0,0,,93.3
2024-02-18 02:19:10,0,27.7,73.6,0,0,0,0,0,,93.3
2024-02-18 02:19:20,0.800,28.3,73.6,0,0,0,0,0,,93.3
2024-02-18 02:19:30,0,27.8,72.8,0,0,0,0,0,,97.9
2024-02-18 02:19:40,0,26.6,70.4,0.700,0,0,0,0,,99.2
2024-02-18 02:19:50,0.100,28,72.8,0.500,0,0,0,0,,100
2024-02-18 02:20:00,0,28,74.3,0,0,0,0,0,,101
2024-02-18 02:20:10,0,28.1,72.3,0,0,0,0,0,,102
2024-02-18 02:20:20,0.400,27.7,74.1,0,0,0,0,0,,102
2024-02-18 02:20:30,0,27.2,72.2,0,0,0,0,0,,101
2024-02-18 02:20:40,0,28.4,74.3,0,0,0,0,0,,101
2024-02-18 02:20:50,0.600,28.7,76,0,0,0,0,0,,101
2024-02-18 02:21:00,0,28.7,75.2,0,0,0,0,0,,102
2024-02-18 02:21:10,0,28.2,74.4,0,0,0,0,0,,102
2024-02-18 02:21:20,0.700,29.2,76,0,0,0,0,0,,102
2024-02-18 02:21:30,0,28.4,74.4,0,0,0,0,0,,103
2024-02-18 02:21:40,0,19.3,51.9,0,0,0,0,0,,99.9
2024-02-18 02:21:50,0,21.7,56.1,1.20,0,0,0,0,,97.8
2024-02-18 02:22:00,0,28.1,74.5,0,0,0,0,0,,98.0
2024-02-18 02:22:10,0,28.5,74.6,0,0,0,0,0,,98.0
2024-02-18 02:22:20,0.800,28.7,74.2,0,0,0,0,0,,98.4
2024-02-18 02:22:30,0,28.3,73.6,0,0,0,0,0,,98.4
2024-02-18 02:22:40,0,27.2,73.6,0,0,0,0,0,,98.0
2024-02-18 02:22:50,0,28.2,73.5,0,0,0,0,0,,97.8
2024-02-18 02:23:00,0,23.2,63.4,0,0,0,0,0,,96.3
2024-02-18 02:23:10,0,25.7,68.7,0,0,0,0,0,,95.3
2024-02-18 02:23:20,0.600,26.4,71.2,0,0,0,0,0,,94.8
2024-02-18 02:23:30,0,27.9,75,0,0,0,0,0,,97.7
2024-02-18 02:23:40,0,28.1,72.3,0,0,0,0,0,,99.7
2024-02-18 02:23:50,0,22,59.7,1.20,0,0,0,0,,97.9
2024-02-18 02:24:00,0,28.8,74.1,0,0,0,0,0,,97.9
2024-02-18 02:24:10,0,28.2,73.4,0,0,0,0,0,,97.7
2024-02-18 02:24:20,0,28.3,74.2,0,0,0,0,0,,97.7
2024-02-18 02:24:30,0,27.9,74.4,0,0,0,0,0,,97.9
2024-02-18 02:24:40,0,27.5,72.9,0,0,0,0,0,,97.7
2024-02-18 02:24:50,0.300,28.3,72.9,0,0,0,0,0,,99.1
2024-02-18 02:25:00,0,27.9,74.2,0,0,0,0,0,,99.8
2024-02-18 02:25:10,0,28,72.8,0,0,0,0,0,,100
2024-02-18 02:25:20,0.100,27.8,72.8,0,0,0,0,0,,99.8
2024-02-18 02:25:30,0,27.2,72.7,0,0,0,0,0,,99.8
2024-02-18 02:25:40,0,27.8,72.9,0,0,0,0,0,,101
2024-02-18 02:25:50,0,16,41.6,1.10,0,0,0,0,,97.4
2024-02-18 02:26:00,0,28,74.4,0.100,0,0,0,0,,97.5
2024-02-18 02:26:10,0,27.7,75.2,0,0,0,0,0,,97.5
2024-02-18 02:26:20,0.100,28.4,75.2,0,0,0,0,0,,97.6
2024-02-18 02:26:30,0,28.4,74.5,0,0,0,0,0,,97.9
2024-02-18 02:26:40,0,28,74.3,0,0,0,0,0,,97.9
2024-02-18 02:26:50,0.800,28.1,74.4,0,0,0,0,0,,98.0
2024-02-18 02:27:00,0,27.7,74.4,0,0,0,0,0,,98.2
2024-02-18 02:27:10,0,28.4,74.4,0,0,0,0,0,,98.3
2024-02-18 02:27:20,0,28.4,74.3,0,0,0,0,0,,98.6
2024-02-18 02:27:30,0,28.1,73.7,0,0,0,0,0,,98.7
2024-02-18 02:27:40,0,27.5,72.8,0,0,0,0,0,,102
2024-02-18 02:27:50,0,16.4,43.9,0,0,0,0,0,,98.6
2024-02-18 02:28:00,0,22.9,59.1,1.20,0,0,0,0,,96.9
2024-02-18 02:28:10,0,27.4,73,0,0,0,0,0,,96.6
2024-02-18 02:28:20,0.800,28.7,75.7,0,0,0,0,0,,96.8
2024-02-18 02:28:30,0,27.8,73.8,0,0,0,0,0,,96.7
2024-02-18 02:28:40,0,27.9,73.7,0,0,0,0,0,,96.5
2024-02-18 02:28:50,0,28.6,73.7,0,0,0,0,0,,96.6
2024-02-18 02:29:00,0,27.3,74,0,0,0,0,0,,96.4
2024-02-18 02:29:10,0,28.3,73.9,0,0,0,0,0,,96.4
2024-02-18 02:29:20,0,28,72.8,0,0,0,0,0,,96.3
2024-02-18 02:29:30,0,28,73.7,0,0,0,0,0,,96.4
2024-02-18 02:29:40,0,27.9,73,0,0,0,0,0,,100
2024-02-18 02:29:50,0,26.8,71.6,0,0,0,0,0,,101
2024-02-18 02:30:00,0,16.3,40.5,1.20,0,0,0,0,,97.6
2024-02-18 02:30:10,0,27,74.3,0,0,0,0,0,,97.3
2024-02-18 02:30:20,0.300,27.8,73.3,0,0,0,0,0,,97.3
2024-02-18 02:30:30,0,27.5,72.7,0,0,0,0,0,,97.1
2024-02-18 02:30:40,0,27.6,72.9,0,0,0,0,0,,97.0
2024-02-18 02:30:50,0,28.7,74.5,0,0,0,0,0,,97.1
2024-02-18 02:31:00,0,28.3,75.1,0,0,0,0,0,,97.3
2024-02-18 02:31:10,0,28.7,75.2,0,0,0,0,0,,97.5
2024-02-18 02:31:20,0,28.5,75.3,0,0,0,0,0,,97.7
2024-02-18 02:31:30,0,28,75,0,0,0,0,0,,97.9
2024-02-18 02:31:40,0,28.6,74.5,0,0,0,0,0,,98.3
2024-02-18 02:31:50,0,28.6,74.5,0,0,0,0,0,,102
2024-02-18 02:32:00,0,14.4,37.5,1.20,0,0,0,0,,98.1
2024-02-18 02:32:10,0,28.3,74.5,0,0,0,0,0,,98.2
2024-02-18 02:32:20,0.400,28.3,74.2,0,0,0,0,0,,98.4
2024-02-18 02:32:30,0,28.7,73.2,0,0,0,0,0,,98.6
2024-02-18 02:32:40,0,28.2,74.1,0,0,0,0,0,,98.5
2024-02-18 02:32:50,0.100,28.3,73.7,0,0,0,0,0,,98.4
2024-02-18 02:33:00,0,27.6,73.5,0,0,0,0,0,,98.1
2024-02-18 02:33:10,0,26.6,69.7,0,0,0,0,0,,97.4
2024-02-18 02:33:20,0,24.8,68.8,0,0,0,0,0,,96.6
2024-02-18 02:33:30,0,27,73.4,0,0,0,0,0,,96.3
2024-02-18 02:33:40,0,28.1,74.5,0,0,0,0,0,,96.3
2024-02-18 02:33:50,0.800,28.5,74.3,0,0,0,0,0,,101
2024-02-18 02:34:00,0,20.6,54.4,0.100,0,0,0,0,,98.4
2024-02-18 02:34:10,0,24.9,64.9,1.10,0,0,0,0,,97.3
2024-02-18 02:34:20,0,28.7,74.4,0,0,0,0,0,,97.4
2024-02-18 02:34:30,0,28.2,73.9,0,0,0,0,0,,97.4
2024-02-18 02:34:40,0,27.7,72.5,0,0,0,0,0,,97.2
2024-02-18 02:34:50,0.500,28.7,74.2,0,0,0,0,0,,97.4
2024-02-18 02:35:00,0,27.7,73,0,0,0,0,0,,97.8
2024-02-18 02:35:10,0,27.7,72.7,0,0,0,0,0,,98.4
2024-02-18 02:35:20,0,27.8,72.9,0,0,0,0,0,,98.4
2024-02-18 02:35:30,0,27.2,72.8,0,0,0,0,0,,98.2
2024-02-18 02:35:40,0,27.5,73.6,0,0,0,0,0,,98.0
2024-02-18 02:35:50,1.50,29.1,75.2,0,0,0,0,0,,101
2024-02-18 02:36:00,0,27.1,72,0,0,0,0,0,,102
2024-02-18 02:36:10,0,18.3,46.4,1.20,0,0,0,0,,98.1
2024-02-18 02:36:20,0,28.4,75.9,0,0,0,0,0,,98.3
2024-02-18 02:36:30,0,28.5,75.3,0,0,0,0,0,,98.7
2024-02-18 02:36:40,0,28.6,73.6,0,0,0,0,0,,98.5
2024-02-18 02:36:50,0.300,28.2,74.4,0,0,0,0,0,,98.7
2024-02-18 02:37:00,0,27.7,74.2,0,0,0,0,0,,98.9
2024-02-18 02:37:10,0,28.2,74.1,0,0,0,0,0,,99.0
2024-02-18 02:37:20,0.700,28.3,74.1,0,0,0,0,0,,99.3
2024-02-18 02:37:30,0,28.3,74.4,0,0,0,0,0,,99.5
2024-02-18 02:37:40,0,27.9,73.2,0,0,0,0,0,,99.0
2024-02-18 02:37:50,0,28.2,73.2,0,0,0,0,0,,99.2
2024-02-18 02:38:00,0,28,73.6,0,0,0,0,0,,102
2024-02-18 02:38:10,0,13.2,33.6,1.20,0,0,0,0,,97.4
2024-02-18 02:38:20,0,28.5,75.2,0,0,0,0,0,,97.4
2024-02-18 02:38:30,0,28.5,74.4,0,0,0,0,0,,97.4
2024-02-18 02:38:40,0,29,74.5,0,0,0,0,0,,97.5
2024-02-18 02:38:50,0,28.2,74.4,0,0,0,0,0,,97.5
2024-02-18 02:39:00,0,28.3,74.3,0,0,0,0,0,,97.6
2024-02-18 02:39:10,0,28.7,74.8,0,0,0,0,0,,97.6
2024-02-18 02:39:20,0,28.2,73.2,0,0,0,0,0,,97.5
2024-02-18 02:39:30,0,29.1,74.4,0,0,0,0,0,,97.7
2024-02-18 02:39:40,0,27.9,73.3,0,0,0,0,0,,97.7
2024-02-18 02:39:50,0,28.2,72.4,0,0,0,0,0,,97.6
2024-02-18 02:40:00,0,27.6,73.6,0,0,0,0,0,,102
2024-02-18 02:40:10,0,14.3,38.2,0.100,0,0,0,0,,97.8
2024-02-18 02:40:20,0.700,26.2,67.4,1.10,0,0,0,0,,97.1
2024-02-18 02:40:30,0,27.2,72.8,0,0,0,0,0,,96.8
2024-02-18 02:40:40,0,27.9,73.5,0,0,0,0,0,,96.7
2024-02-18 02:40:50,0,28.4,74.8,0,0,0,0,0,,96.7
2024-02-18 02:41:00,0,28.7,74.9,0,0,0,0,0,,96.7
2024-02-18 02:41:10,0,28.6,76.7,0,0,0,0,0,,97.1
2024-02-18 02:41:20,0,28.8,75.9,0,0,0,0,0,,97.2
2024-02-18 02:41:30,0,28.3,74.6,0,0,0,0,0,,97.4
2024-02-18 02:41:40,0,28.1,74.3,0,0,0,0,0,,97.5
2024-02-18 02:41:50,0,27.6,73.8,0,0,0,0,0,,97.5
2024-02-18 02:42:00,0,27.9,73.5,0,0,0,0,0,,102
2024-02-18 02:42:10,0,23,60.6,0,0,0,0,0,,101
2024-02-18 02:42:20,0,17.5,44.9,1.20,0,0,0,0,,97.6
2024-02-18 02:42:30,0,28.2,73.6,0,0,0,0,0,,97.6
2024-02-18 02:42:40,0,28,73.6,0,0,0,0,0,,97.5
2024-02-18 02:42:50,0,28.4,74,0,0,0,0,0,,97.4
2024-02-18 02:43:00,0,27.7,73.2,0,0,0,0,0,,97.0
2024-02-18 02:43:10,0,28.2,74.4,0,0,0,0,0,,96.8
2024-02-18 02:43:20,0.500,28.1,73.6,0,0,0,0,0,,96.7
2024-02-18 02:43:30,0,28.7,75.2,0,0,0,0,0,,96.9
2024-02-18 02:43:40,0,28,73.6,0,0,0,0,0,,96.9
2024-02-18 02:43:50,0,28.3,75.2,0,0,0,0,0,,97.1
2024-02-18 02:44:00,0,27.7,72.9,0,0,0,0,0,,98.6
2024-02-18 02:44:10,0,28.4,74.6,0,0,0,0,0,,102
2024-02-18 02:44:20,0,14.2,35.7,1.20,0,0,0,0,,97.6
2024-02-18 02:44:30,0,28.5,73.6,0,0,0,0,0,,97.6
2024-02-18 02:44:40,0,27.5,72.8,0,0,0,0,0,,97.4
2024-02-18 02:44:50,0.800,28.5,74.2,0,0,0,0,0,,97.7
2024-02-18 02:45:00,0,28,73.3,0,0,0,0,0,,97.6
2024-02-18 02:45:10,0,27.4,73.3,0,0,0,0,0,,97.4
2024-02-18 02:45:20,0,27.8,73.1,0,0,0,0,0,,97.1
2024-02-18 02:45:30,0,27.2,72.5,0,0,0,0,0,,97.0
2024-02-18 02:45:40,0,27.7,72.8,0,0,0,0,0,,96.7
2024-02-18 02:45:50,0,27.9,75.2,0,0,0,0,0,,96.9
2024-02-18 02:46:00,0,28.9,75.9,0,0,0,0,0,,97.1
2024-02-18 02:46:10,0,29.2,75.3,0,0,0,0,0,,102
2024-02-18 02:46:20,0,15.4,41.5,0.100,0,0,0,0,,97.8
2024-02-18 02:46:30,0,26.2,69,1.10,0,0,0,0,,97.5
2024-02-18 02:46:40,0,28,74.3,0,0,0,0,0,,97.4
2024-02-18 02:46:50,0.700,28.5,74.4,0,0,0,0,0,,97.6
2024-02-18 02:47:00,0,28.4,74.4,0,0,0,0,0,,97.8
2024-02-18 02:47:10,0,28.3,73.7,0,0,0,0,0,,97.9
2024-02-18 02:47:20,0.600,28.4,74.2,0,0,0,0,0,,98.2
2024-02-18 02:47:30,0,28,74.5,0,0,0,0,0,,98.4
2024-02-18 02:47:40,0,28.1,73.5,0,0,0,0,0,,98.2
2024-02-18 02:47:50,0,28.3,73.6,0,0,0,0,0,,98.0
2024-02-18 02:48:00,0,27.3,72.1,0,0,0,0,0,,97.5
2024-02-18 02:48:10,0,28.3,73.6,0,0,0,0,0,,102
2024-02-18 02:48:20,0.700,24.9,65.5,0,0,0,0,0,,101
2024-02-18 02:48:30,0,17.9,47.2,1.20,0,0,0,0,,97.8
2024-02-18 02:48:40,0,28.2,74.5,0,0,0,0,0,,97.8
2024-02-18 02:48:50,0.400,27.3,73.5,0,0,0,0,0,,97.6
2024-02-18 02:49:00,0,28.1,73.1,0,0,0,0,0,,97.5
2024-02-18 02:49:10,0,27.8,75,0,0,0,0,0,,97.5
2024-02-18 02:49:20,0.300,25.7,68.7,0,0,0,0,0,,96.8
2024-02-18 02:49:30,0,25,68.3,0,0,0,0,0,,96.0
2024-02-18 02:49:40,0,27.7,73.4,0,0,0,0,0,,96.0
2024-02-18 02:49:50,0.700,27.7,72.8,0,0,0,0,0,,96.1
2024-02-18 02:50:00,0,27.7,73.5,0,0,0,0,0,,96.1
2024-02-18 02:50:10,0,27.8,72.9,0,0,0,0,0,,96.9
2024-02-18 02:50:20,0.900,28,72.8,0,0,0,0,0,,100
2024-02-18 02:50:30,0,18.9,48.8,1.20,0,0,0,0,,97.1
2024-02-18 02:50:40,0,28,72.8,0,0,0,0,0,,97.1
2024-02-18 02:50:50,0.100,28.3,73.7,0,0,0,0,0,,97.1
2024-02-18 02:51:00,0,28.7,75.9,0,0,0,0,0,,97.3
2024-02-18 02:51:10,0,28.1,75.2,0,0,0,0,0,,98.1
2024-02-18 02:51:20,0.800,28.5,75.1,0,0,0,0,0,,99.1
2024-02-18 02:51:30,0,28.9,75.3,0,0,0,0,0,,99.4
2024-02-18 02:51:40,0,27.6,74.4,0,0,0,0,0,,99.4
2024-02-18 02:51:50,0,28.4,72.9,0,0,0,0,0,,99.5
2024-02-18 02:52:00,0,27.6,75.5,0,0,0,0,0,,99.7
2024-02-18 02:52:10,0,28.4,74.1,0,0,0,0,0,,99.7
2024-02-18 02:52:20,0.100,27.7,74.3,0,0,0,0,0,,103
2024-02-18 02:52:30,0,13.5,35.9,0.400,0,0,0,0,,98.1
2024-02-18 02:52:40,0,27.6,71.3,0.800,0,0,0,0,,97.9
2024-02-18 02:52:50,0,28.1,72.8,0,0,0,0,0,,97.6
2024-02-18 02:53:00,0,28,73.7,0,0,0,0,0,,97.4
2024-02-18 02:53:10,0,26.1,70.2,0,0,0,0,0,,96.7
2024-02-18 02:53:20,0,22.2,62.5,0,0,0,0,0,,94.9
2024-02-18 02:53:30,0,24.1,66.4,0,0,0,0,0,,93.9
2024-02-18 02:53:40,0,27.8,74.3,0,0,0,0,0,,93.9
2024-02-18 02:53:50,0,28.6,75.3,0,0,0,0,0,,94.0
2024-02-18 02:54:00,0,28.1,74.4,0,0,0,0,0,,94.0
2024-02-18 02:54:10,0,27.6,73.6,0,0,0,0,0,,93.9
2024-02-18 02:54:20,0.800,28.5,73.7,0,0,0,0,0,,98.8
2024-02-18 02:54:30,0,27.2,74.2,0,0,0,0,0,,98.9
2024-02-18 02:54:40,0,3.30,8.80,0,0,0,0,0,,90.9
2024-02-18 02:54:50,0,0,0,0,0,0,0,0,,81.6
2024-02-18 02:55:00,0,0,0,0,0,0,0,0,,72.9
2024-02-18 02:55:10,0,0,0,0,0,0,0,0,,65.2
2024-02-18 02:55:20,0,0,0,0,0,0,0,0,,56.9
2024-02-18 02:55:30,0,0,0,0,0,0,0,0,,47.6
2024-02-18 02:55:40,0,0.100,0,0,0,0,0,0,,38.2
2024-02-18 02:55:50,0,0,0,0,0,0,0,0,,28.9
2024-02-18 02:56:00,0,0,0,0,0,0,0,0,,19.7
2024-02-18 02:56:10,0,0,0,0,0,0,0,0,,10.3
2024-02-18 02:56:20,0,0,0,0,0,0,0,0,,1.11
2024-02-18 02:56:30,0,0,0,0,0,0,0,0,,0.00909
2024-02-18 02:56:40,0,0.100,0,0,0,0,0,0,,0.0182
2024-02-18 02:56:50,0,0,0,0,0,0,0,0,,0.0182
2024-02-18 02:57:00,0,0,0,0,0,0,0,0,,0.0182
2024-02-18 02:57:10,0,0,0,0,0,0,0,0,,0.0182
2024-02-18 02:57:20,0,0,0,0,0,0,0,0,,0.0182
2024-02-18 02:57:30,0,0,0,0,0,0,0,0,,0.00909
2024-02-18 02:57:40,0,0.100,0,0,0,0,0,0,,0.0182
2024-02-18 02:57:50,0,0,0,0,0,0,0,0,,0.0182
2024-02-18 02:58:00,0,0,0,0,0,0,0,0,,0.0182
2024-02-18 02:58:10,0,0,0,0,0,0,0,0,,0.0182
2024-02-18 02:58:20,0,0,0,0,0,0,0,0,,0.0182
2024-02-18 02:58:30,0,0,0,0,0,0,0,0,,0.00909
2024-02-18 02:58:40,0,0.100,0,0,0,0,0,0,,0.0182
2024-02-18 02:58:50,0,0,0,0,0,0,0,0,,0.0182
2024-02-18 02:59:00,0,0,0,0,0,0,0,0,,0.0182
2024-02-18 02:59:10,0,0,0,0,0,0,0,0,,0.0182
2024-02-18 02:59:20,0,0,0,0,0,0,0,0,,0.0182
2024-02-18 02:59:30,0,0,0,0,0,0,0,0,,0.00909
2024-02-18 02:59:40,0,30.3,80.8,2.40,0,0,0,0,,10.3
2024-02-18 02:59:50,0.400,51.3,144,0,0,0,0,0,,28.1
2024-02-18 03:00:00,0,51,143,0,0,0,0,0,,45.7
2024-02-18 03:00:10,0,48.2,138,0,0,0,0,0,,62.6
2024-02-18 03:00:20,0,48.8,138,0,0,0,0,0,,79.6
2024-02-18 03:00:30,0,45.9,133,0,0,0,0,0,,95.8
2024-02-18 03:00:40,0,45,130,0,0,0,0,0,,112
2024-02-18 03:00:50,0.600,42.1,123,0,0,0,0,0,,127
2024-02-18 03:01:00,0,44.7,129,0,0,0,0,0,,143
2024-02-18 03:01:10,0,48.8,140,0,0,0,0,0,,160
2024-02-18 03:01:20,0.700,48.4,138,0,0,0,0,0,,177
2024-02-18 03:01:30,0,38,111,0,0,0,0,0,,180
2024-02-18 03:01:40,0,27.4,82.2,1.10,0,0,0,0,,172
2024-02-18 03:01:50,0,27.1,81,1.30,0,0,0,0,,165
2024-02-18 03:02:00,0,7,22.2,0,0,0,0,0,,150
2024-02-18 03:02:10,0,2.80,8.10,0,0,0,0,0,,134
2024-02-18 03:02:20,0,27.2,80.8,0,0,0,0,0,,128
2024-02-18 03:02:30,0,40.3,119,0,0,0,0,0,,126
2024-02-18 03:02:40,0,41.9,124,0,0,0,0,0,,126
2024-02-18 03:02:50,0.600,41,120,0,0,0,0,0,,125
2024-02-18 03:03:00,0,50.7,142,0,0,0,0,0,,126
2024-02-18 03:03:10,0,51,143,0,0,0,0,0,,126
2024-02-18 03:03:20,0.800,50.1,143,0,0,0,0,0,,130
2024-02-18 03:03:30,0,49.2,141,0,0,0,0,0,,138
2024-02-18 03:03:40,0,47.7,135,0,0,0,0,0,,144
2024-02-18 03:03:50,0.600,45.2,132,2.40,0,0,0,0,,158
2024-02-18 03:04:00,0,46.6,138,0,0,0,0,0,,174
2024-02-18 03:04:10,0,39.5,120,0,0,0,0,0,,179
2024-02-18 03:04:20,0.600,38.6,114,0,0,0,0,0,,178
2024-02-18 03:04:30,0,40.2,116,0,0,0,0,0,,177
2024-02-18 03:04:40,0,6.50,26.3,0,0,0,0,0.300,,166
2024-02-18 03:04:50,0,15.4,46.4,0,0,0,0,0.300,,154
2024-02-18 03:05:00,0,10.4,22.5,0,0,0,0,0.200,,139
2024-02-18 03:05:10,0,19.2,64.8,0,0,0,0,0.200,,129
2024-02-18 03:05:20,0.300,55.3,167,0,0,0,0,0,,132
2024-02-18 03:05:30,0,48.9,144,0,0,0,0,0,,133
2024-02-18 03:05:40,0,46.5,139,0,0,0,0,0,,133
2024-02-18 03:05:50,0.500,46.2,132,0.100,0,0,0,0,,133
2024-02-18 03:06:00,0,44.8,134,2.30,0,0,0,0,,135
