sep=,
"Time","Job completion camunda8"
2024-02-18 00:57:30,54.9
2024-02-18 00:57:40,86.9
2024-02-18 00:57:50,129
2024-02-18 00:58:00,118
2024-02-18 00:58:10,107
2024-02-18 00:58:20,73.9
2024-02-18 00:58:30,112
2024-02-18 00:58:40,103
2024-02-18 00:58:50,94.3
2024-02-18 00:59:00,88.5
2024-02-18 00:59:10,81.1
2024-02-18 00:59:20,77.7
2024-02-18 00:59:30,73.5
2024-02-18 00:59:40,68.9
2024-02-18 00:59:50,67.3
2024-02-18 01:00:00,62.2
2024-02-18 01:00:10,60.5
2024-02-18 01:00:20,53.1
2024-02-18 01:00:30,55.8
2024-02-18 01:00:40,152
2024-02-18 01:00:50,120
2024-02-18 01:01:00,105
2024-02-18 01:01:10,96.4
2024-02-18 01:01:20,91.5
2024-02-18 01:01:30,76.3
2024-02-18 01:01:40,82.3
2024-02-18 01:01:50,75.7
2024-02-18 01:02:00,66.2
2024-02-18 01:02:10,66.4
2024-02-18 01:02:20,65.1
2024-02-18 01:02:30,54.4
2024-02-18 01:02:40,117
2024-02-18 01:02:50,130
2024-02-18 01:03:00,113
2024-02-18 01:03:10,101
2024-02-18 01:03:20,113
2024-02-18 01:03:30,70
2024-02-18 01:03:40,101
2024-02-18 01:03:50,93.1
2024-02-18 01:04:00,90.8
2024-02-18 01:04:10,74.1
2024-02-18 01:04:20,77.3
2024-02-18 01:04:30,77.3
2024-02-18 01:04:40,71.2
2024-02-18 01:04:50,66.4
2024-02-18 01:05:00,63.2
2024-02-18 01:05:10,63.1
2024-02-18 01:05:20,59.9
2024-02-18 01:05:30,75
2024-02-18 01:05:40,143
2024-02-18 01:05:50,117
2024-02-18 01:06:00,105
2024-02-18 01:06:10,98.1
2024-02-18 01:06:20,87
2024-02-18 01:06:30,81.4
2024-02-18 01:06:40,81.3
2024-02-18 01:06:50,72.1
2024-02-18 01:07:00,71.4
2024-02-18 01:07:10,70
2024-02-18 01:07:20,66.6
2024-02-18 01:07:30,79.4
2024-02-18 01:07:40,146
2024-02-18 01:07:50,115
2024-02-18 01:08:00,104
2024-02-18 01:08:10,88.5
2024-02-18 01:08:20,74.2
2024-02-18 01:08:30,89.7
2024-02-18 01:08:40,100
2024-02-18 01:08:50,98.1
2024-02-18 01:09:00,84.5
2024-02-18 01:09:10,78.2
2024-02-18 01:09:20,80.9
2024-02-18 01:09:30,74.1
2024-02-18 01:09:40,68.4
2024-02-18 01:09:50,65.3
2024-02-18 01:10:00,68
2024-02-18 01:10:10,62.1
2024-02-18 01:10:20,58.1
2024-02-18 01:10:30,58.2
2024-02-18 01:10:40,127
2024-02-18 01:10:50,124
2024-02-18 01:11:00,112
