sep=,
"Time","restworkerjava-5b45897d78-698vk / worker / PKG","restworkerjava-5cbf76776f-2pph5 / worker / PKG","restworkerjava-644f69b555-lm96x / worker / PKG","restworkerjava-d65564b97-5jrgr / worker / PKG","restworkerjava-5b45897d78-698vk / worker / DRAM","restworkerjava-5cbf76776f-2pph5 / worker / DRAM","restworkerjava-644f69b555-lm96x / worker / DRAM","restworkerjava-d65564b97-5jrgr / worker / DRAM","restworkerjava-5b45897d78-698vk / worker / OTHER","restworkerjava-5cbf76776f-2pph5 / worker / OTHER","restworkerjava-644f69b555-lm96x / worker / OTHER","restworkerjava-d65564b97-5jrgr / worker / OTHER"
2024-02-14 21:51:50,1.45,,,,0.0558,,,,0,,,
2024-02-14 21:52:00,1.45,,9.26,,0.0558,,0.159,,0,,0,
2024-02-14 21:52:10,1.45,,0.543,,0.0558,,0.0234,,0,,0,
2024-02-14 21:52:20,1.45,,0.179,,0.0558,,0.0168,,0,,0,
2024-02-14 21:52:30,1.45,,0.239,,0.0558,,0.0225,,0,,0,
2024-02-14 21:52:40,,,0.183,,,,0.0168,,,,0,
2024-02-14 21:52:50,,,0.211,,,,0.0168,,,,0,
2024-02-14 21:53:00,,,2.72,,,,0.0675,,,,0,
2024-02-14 21:53:10,,,2.06,,,,0.0762,,,,0,
2024-02-14 21:53:20,,,2.53,,,,0.0984,,,,0,
2024-02-14 21:53:30,,,2.45,,,,0.0792,,,,0,
2024-02-14 21:53:40,,,1.70,,,,0.0534,,,,0,
2024-02-14 21:53:50,,,1.38,,,,0.0366,,,,0,
2024-02-14 21:54:00,,,1.98,,,,0.0621,,,,0,
2024-02-14 21:54:10,,,0.607,,,,0.0363,,,,0,
2024-02-14 21:54:20,,,1.58,,,,0.0492,,,,0,
2024-02-14 21:54:30,,,0.934,,,,0.0579,,,,0,
2024-02-14 21:54:40,,,1.14,,,,0.0366,,,,0,
2024-02-14 21:54:50,,,2.15,,,,0.0498,,,,0,
2024-02-14 21:55:00,,,1.13,,,,0.0423,,,,0,
2024-02-14 21:55:10,,,1.15,,,,0.0312,,,,0,
2024-02-14 21:55:20,,,0.488,,,,0.0252,,,,0,
2024-02-14 21:55:30,,,0.855,,,,0.0417,,,,0,
2024-02-14 21:55:40,,,0.855,,,,0.0378,,,,0,
2024-02-14 21:55:50,,,0.681,,,,0.0387,,,,0,
2024-02-14 21:56:00,,,0.607,,,,0.0414,,,,0,
2024-02-14 21:56:10,,,0.523,,,,0.0303,,,,0,
2024-02-14 21:56:20,,,0.339,,,,0.0234,,,,0,
2024-02-14 21:56:30,,,0.649,,,,0.0387,,,,0,
2024-02-14 21:56:40,,,0.369,,,,0.0240,,,,0,
2024-02-14 21:56:50,,,0.519,,,,0.0321,,,,0,
2024-02-14 21:57:00,,,0.377,,,,0.0327,,,,0,
2024-02-14 21:57:10,,,0.359,,,,0.0246,,,,0,
2024-02-14 21:57:20,,,0.228,,,,0.0201,,,,0,
2024-02-14 21:57:30,,,0.510,,,,0.0378,,,,0,
2024-02-14 21:57:40,,,0.302,,,,0.0231,,,,0,
2024-02-14 21:57:50,,,0.358,,,,0.0261,,,,0,
2024-02-14 21:58:00,,,0.433,,,,0.0375,,,,0,
2024-02-14 21:58:10,,,0.293,,,,0.0225,,,,0,
2024-02-14 21:58:20,,,0.393,,,,0.0270,,,,0,
2024-02-14 21:58:30,,,0.400,,,,0.0318,,,,0,
2024-02-14 21:58:40,,,0.432,,,,0.0249,,,,0,
2024-02-14 21:58:50,,,0.316,,,,0.0252,,,,0,
2024-02-14 21:59:00,,,0.435,,,,0.0315,,,,0,
2024-02-14 21:59:10,,,0.286,,,,0.0225,,,,0,
2024-02-14 21:59:20,,,0.285,,,,0.0228,,,,0,
2024-02-14 21:59:30,,,0.540,,,,0.0336,,,,0,
2024-02-14 21:59:40,,,0.470,,,,0.0252,,,,0,
2024-02-14 21:59:50,,,0.430,,,,0.0246,,,,0,
2024-02-14 22:00:00,,,0.513,,,,0.0375,,,,0,
2024-02-14 22:00:10,,,0.424,,,,0.0279,,,,0,
2024-02-14 22:00:20,,,0.391,,,,0.0261,,,,0,
2024-02-14 22:00:30,,,0.538,,,,0.0363,,,,0,
2024-02-14 22:00:40,,,0.304,,,,0.0219,,,,0,
2024-02-14 22:00:50,,,0.318,,,,0.0267,,,,0,
2024-02-14 22:01:00,,,0.580,,,,0.0357,,,,0,
2024-02-14 22:01:10,,,0.298,,,,0.0228,,,,0,
2024-02-14 22:01:20,,,0.311,,,,0.0252,,,,0,
2024-02-14 22:01:30,,,0.613,,,,0.0381,,,,0,
2024-02-14 22:01:40,,,0.403,,,,0.0309,,,,0,
2024-02-14 22:01:50,,,0.872,,,,0.0378,,,,0,
2024-02-14 22:02:00,,,0.503,,,,0.0372,,,,0,
2024-02-14 22:02:10,,,0.437,,,,0.0255,,,,0,
2024-02-14 22:02:20,,,0.424,,,,0.0258,,,,0,
2024-02-14 22:02:30,,,0.436,,,,0.0324,,,,0,
2024-02-14 22:02:40,,,0.319,,,,0.0258,,,,0,
2024-02-14 22:02:50,,,0.251,,,,0.0258,,,,0,
2024-02-14 22:03:00,,,0.482,,,,0.0303,,,,0,
2024-02-14 22:03:10,,,0.295,,,,0.0225,,,,0,
2024-02-14 22:03:20,,,0.347,,,,0.0258,,,,0,
2024-02-14 22:03:30,,,0.394,,,,0.0318,,,,0,
2024-02-14 22:03:40,,,0.336,,,,0.0261,,,,0,
2024-02-14 22:03:50,,,0.329,,,,0.0231,,,,0,
2024-02-14 22:04:00,,,0.438,,,,0.0309,,,,0,
2024-02-14 22:04:10,,,0.334,,,,0.0255,,,,0,
2024-02-14 22:04:20,,,0.287,,,,0.0264,,,,0,
2024-02-14 22:04:30,,,0.424,,,,0.0321,,,,0,
2024-02-14 22:04:40,,,0.819,,,,0.0321,,,,0,
2024-02-14 22:04:50,,,0.323,,,,0.0225,,,,0,
2024-02-14 22:05:00,,,0.610,,,,0.0354,,,,0,
2024-02-14 22:05:10,,,0.324,,,,0.0225,,,,0,
2024-02-14 22:05:20,,,0.281,,,,0.0237,,,,0,
2024-02-14 22:05:30,,,0.670,,,,0.0318,,,,0,
2024-02-14 22:05:40,,,0.353,,,,0.0240,,,,0,
2024-02-14 22:05:50,,,0.354,,,,0.0237,,,,0,
2024-02-14 22:06:00,,,0.373,,,,0.0321,,,,0,
2024-02-14 22:06:10,,,0.327,,,,0.0279,,,,0,
2024-02-14 22:06:20,,,0.252,,,,0.0213,,,,0,
2024-02-14 22:06:30,,,0.479,,,,0.0480,,,,0,
2024-02-14 22:06:40,,,0.326,,,,0.0267,,,,0,
2024-02-14 22:06:50,,,0.395,,,,0.0243,,,,0,
2024-02-14 22:07:00,,,0.556,,,,0.0393,,,,0,
2024-02-14 22:07:10,,,0.459,,,,0.0246,,,,0,
2024-02-14 22:07:20,,,0.439,,,,0.0273,,,,0,
2024-02-14 22:07:30,,,0.646,,,,0.0312,,,,0,
2024-02-14 22:07:40,,,0.353,,,,0.0228,,,,0,
2024-02-14 22:07:50,,,0.393,,,,0.0264,,,,0,
2024-02-14 22:08:00,,,0.491,,,,0.0300,,,,0,
2024-02-14 22:08:10,,,0.604,,,,0.0249,,,,0,
2024-02-14 22:08:20,,,0.495,,,,0.0228,,,,0,
2024-02-14 22:08:30,,,0.382,,,,0.0336,,,,0,
2024-02-14 22:08:40,,,0.262,,,,0.0228,,,,0,
2024-02-14 22:08:50,,,0.313,,,,0.0237,,,,0,
2024-02-14 22:09:00,,,0.377,,,,0.0363,,,,0,
2024-02-14 22:09:10,,,0.242,,,,0.0210,,,,0,
2024-02-14 22:09:20,,,0.227,,,,0.0204,,,,0,
2024-02-14 22:09:30,,,0.534,,,,0.0333,,,,0,
2024-02-14 22:09:40,,,0.227,,,,0.0213,,,,0,
2024-02-14 22:09:50,,,0.402,,,,0.0246,,,,0,
2024-02-14 22:10:00,,,0.391,,,,0.0363,,,,0,
2024-02-14 22:10:10,,,0.379,,,,0.0252,,,,0,
2024-02-14 22:10:20,,,0.365,,,,0.0240,,,,0,
2024-02-14 22:10:30,,,0.419,,,,0.0336,,,,0,
2024-02-14 22:10:40,,,0.352,,,,0.0237,,,,0,
2024-02-14 22:10:50,,,0.256,,,,0.0231,,,,0,
2024-02-14 22:11:00,,,0.366,,,,0.0402,,,,0,
2024-02-14 22:11:10,,,0.330,,,,0.0228,,,,0,
2024-02-14 22:11:20,,,0.307,,,,0.0267,,,,0,
2024-02-14 22:11:30,,,0.403,,,,0.0315,,,,0,
2024-02-14 22:11:40,,,0.455,,,,0.0234,,,,0,
2024-02-14 22:11:50,,,0.510,,,,0.0294,,,,0,
2024-02-14 22:12:00,,,0.500,,,,0.0339,,,,0,
2024-02-14 22:12:10,,,0.449,,,,0.0294,,,,0,
2024-02-14 22:12:20,,,0.476,,,,0.0267,,,,0,
2024-02-14 22:12:30,,,0.468,,,,0.0339,,,,0,
2024-02-14 22:12:40,,,0.255,,,,0.0213,,,,0,
2024-02-14 22:12:50,,,0.351,,,,0.0252,,,,0,
2024-02-14 22:13:00,,,0.455,,,,0.0357,,,,0,
2024-02-14 22:13:10,,,0.252,,,,0.0240,,,,0,
2024-02-14 22:13:20,,,0.359,,,,0.0255,,,,0,
2024-02-14 22:13:30,,,0.429,,,,0.0303,,,,0,
2024-02-14 22:13:40,,,0.262,,,,0.0249,,,,0,
2024-02-14 22:13:50,,,0.361,,,,0.0231,,,,0,
2024-02-14 22:14:00,,,0.339,,,,0.0300,,,,0,
2024-02-14 22:14:10,,,0.258,,,,0.0240,,,,0,
2024-02-14 22:14:20,,,0.244,,,,0.0231,,,,0,
2024-02-14 22:14:30,,,0.377,,,,0.0285,,,,0,
2024-02-14 22:14:40,,,0.308,,,,0.0243,,,,0,
2024-02-14 22:14:50,,,0.485,,,,0.0243,,,,0,
2024-02-14 22:15:00,,,0.438,,,,0.0312,,,,0,
2024-02-14 22:15:10,,,0.323,,,,0.0225,,,,0,
2024-02-14 22:15:20,,,0.242,,,,0.0198,,,,0,
2024-02-14 22:15:30,,,0.397,,,,0.0276,,,,0,
2024-02-14 22:15:40,,,0.349,,,,0.0219,,,,0,
2024-02-14 22:15:50,,,0.239,,,,0.0228,,,,0,
2024-02-14 22:16:00,,,0.378,,,,0.0315,,,,0,
2024-02-14 22:16:10,,,0.271,,,,0.0216,,,,0,
2024-02-14 22:16:20,,,0.288,,,,0.0240,,,,0,
2024-02-14 22:16:30,,,0.356,,,,0.0291,,,,0,
2024-02-14 22:16:40,,,0.244,,,,0.0195,,,,0,
2024-02-14 22:16:50,,,0.291,,,,0.0213,,,,0,
2024-02-14 22:17:00,,,0.382,,,,0.0297,,,,0,
2024-02-14 22:17:10,,,0.278,,,,0.0225,,,,0,
2024-02-14 22:17:20,,,0.336,,,,0.0213,,,,0,
2024-02-14 22:17:30,,,0.365,,,,0.0267,,,,0,
2024-02-14 22:17:40,,,0.536,,,,0.0246,,,,0,
2024-02-14 22:17:50,,,0.250,,,,0.0210,,,,0,
2024-02-14 22:18:00,,,0.374,,,,0.0279,,,,0,
2024-02-14 22:18:10,,,0.202,,,,0.0186,,,,0,
2024-02-14 22:18:20,,,0.265,,,,0.0216,,,,0,
2024-02-14 22:18:30,,,0.377,,,,0.0276,,,,0,
2024-02-14 22:18:40,,,0.372,,,,0.0261,,,,0,
2024-02-14 22:18:50,,,0.786,,,,0.0246,,,,0,
2024-02-14 22:19:00,,,0.301,,,,0.0270,,,,0,
2024-02-14 22:19:10,,,0.449,,,,0.0369,,,,0,
2024-02-14 22:19:20,,,0.405,,,,0.0348,,,,0,
2024-02-14 22:19:30,,,0.565,,,,0.0444,,,,0,
2024-02-14 22:19:40,,,0.362,,,,0.0315,,,,0,
2024-02-14 22:19:50,,,0.409,,,,0.0315,,,,0,
2024-02-14 22:20:00,,,0.862,,,,0.0396,,,,0,
2024-02-14 22:20:10,,,0.284,,,,0.0306,,,,0,
2024-02-14 22:20:20,,,0.269,,,,0.0261,,,,0,
2024-02-14 22:20:30,,,0.313,,,,0.0306,,,,0,
2024-02-14 22:20:40,,,0.202,,,,0.0213,,,,0,
2024-02-14 22:20:50,,,0.200,,,,0.0192,,,,0,
2024-02-14 22:21:00,,,0.302,,,,0.0258,,,,0,
2024-02-14 22:21:10,,,0.242,,,,0.0207,,,,0,
2024-02-14 22:21:20,,,0.203,,,,0.0189,,,,0,
2024-02-14 22:21:30,,,0.262,,,,0.0246,,,,0,
2024-02-14 22:21:40,,,0.231,,,,0.0207,,,,0,
2024-02-14 22:21:50,,,0.194,,,,0.0183,,,,0,
2024-02-14 22:22:00,,,0.262,,,,0.0246,,,,0,
2024-02-14 22:22:10,,,0.194,,,,0.0183,,,,0,
2024-02-14 22:22:20,,,0.193,,,,0.0183,,,,0,
2024-02-14 22:22:30,,,0.276,,,,0.0249,,,,0,
2024-02-14 22:22:40,,,0.198,,,,0.0201,,,,0,
2024-02-14 22:22:50,,,0.211,,,,0.0189,,,,0,
2024-02-14 22:23:00,,,0.246,,,,0.0246,,,,0,
2024-02-14 22:23:10,,,0.205,,,,0.0207,,,,0,
2024-02-14 22:23:20,,,0.216,,,,0.0198,,,,0,
2024-02-14 22:23:30,,,0.268,,,,0.0255,,,,0,
2024-02-14 22:23:40,,,0.208,,,,0.0189,,,,0,
2024-02-14 22:23:50,,,0.216,,,,0.0198,,,,0,
2024-02-14 22:24:00,,,0.260,,,,0.0252,,,,0,
2024-02-14 22:24:10,,,0.198,,,,0.0192,,,,0,
2024-02-14 22:24:20,,,0.200,,,,0.0186,,,,0,
2024-02-14 22:24:30,,,0.272,,,,0.0252,,,,0,
2024-02-14 22:24:40,,,0.191,,,,0.0201,,,,0,
2024-02-14 22:24:50,,,0.249,,,,0.0195,,,,0,
2024-02-14 22:25:00,,,0.252,,,,0.0243,,,,0,
2024-02-14 22:25:10,,,0.201,,,,0.0207,,,,0,
2024-02-14 22:25:20,,,0.209,,,,0.0201,,,,0,
2024-02-14 22:25:30,,,0.260,,,,0.0255,,,,0,
2024-02-14 22:25:40,,,0.187,,,,0.0192,,,,0,
2024-02-14 22:25:50,,,0.196,,,,0.0198,,,,0,
2024-02-14 22:26:00,,,0.265,,,,0.0261,,,,0,
2024-02-14 22:26:10,,,0.196,,,,0.0195,,,,0,
2024-02-14 22:26:20,,,0.205,,,,0.0195,,,,0,
2024-02-14 22:26:30,,,0.286,,,,0.0255,,,,0,
2024-02-14 22:26:40,,,0.199,,,,0.0207,,,,0,
2024-02-14 22:26:50,,,0.202,,,,0.0198,,,,0,
2024-02-14 22:27:00,,,0.256,,,,0.0252,,,,0,
2024-02-14 22:27:10,,,0.194,,,,0.0201,,,,0,
2024-02-14 22:27:20,,,0.206,,,,0.0207,,,,0,
2024-02-14 22:27:30,,,0.264,,,,0.0240,,,,0,
2024-02-14 22:27:40,,,0.193,,,,0.0186,,,,0,
2024-02-14 22:27:50,,,0.202,,,,0.0186,,,,0,
2024-02-14 22:28:00,,,0.262,,,,0.0246,,,,0,
2024-02-14 22:28:10,,,0.200,,,,0.0189,,,,0,
2024-02-14 22:28:20,,,0.222,,,,0.0222,,,,0,
2024-02-14 22:28:30,,,0.267,,,,0.0249,,,,0,
2024-02-14 22:28:40,,,0.190,,,,0.0186,,,,0,
2024-02-14 22:28:50,,,0.191,,,,0.0186,,,,0,
2024-02-14 22:29:00,,,0.252,,,,0.0237,,,,0,
2024-02-14 22:29:10,,,0.197,,,,0.0201,,,,0,
2024-02-14 22:29:20,,,0.209,,,,0.0201,,,,0,
2024-02-14 22:29:30,,,0.266,,,,0.0258,,,,0,
2024-02-14 22:29:40,,,0.187,,,,0.0180,,,,0,
2024-02-14 22:29:50,,,0.191,,,,0.0186,,,,0,
2024-02-14 22:30:00,,,0.293,,,,0.0240,,,,0,
2024-02-14 22:30:10,,,0.186,,,,0.0180,,,,0,
2024-02-14 22:30:20,,,0.193,,,,0.0186,,,,0,
2024-02-14 22:30:30,,,0.272,,,,0.0246,,,,0,
2024-02-14 22:30:40,,,0.191,,,,0.0204,,,,0,
2024-02-14 22:30:50,,,0.199,,,,0.0201,,,,0,
2024-02-14 22:31:00,,,0.260,,,,0.0252,,,,0,
2024-02-14 22:31:10,,,0.184,,,,0.0192,,,,0,
2024-02-14 22:31:20,,,0.196,,,,0.0198,,,,0,
2024-02-14 22:31:30,,,0.360,,,,0.0261,,,,0,
2024-02-14 22:31:40,,,0.189,,,,0.0180,,,,0,
2024-02-14 22:31:50,,,0.193,,,,0.0192,,,,0,
2024-02-14 22:32:00,,,0.262,,,,0.0255,,,,0,
2024-02-14 22:32:10,,,0.203,,,,0.0192,,,,0,
2024-02-14 22:32:20,,,0.204,,,,0.0192,,,,0,
2024-02-14 22:32:30,,,0.321,,,,0.0258,,,,0,
2024-02-14 22:32:40,,,0.187,,,,0.0195,,,,0,
2024-02-14 22:32:50,,,0.194,,,,0.0189,,,,0,
2024-02-14 22:33:00,,,0.294,,,,0.0255,,,,0,
2024-02-14 22:33:10,,,0.187,,,,0.0189,,,,0,
2024-02-14 22:33:20,,,0.203,,,,0.0234,,,,0,
2024-02-14 22:33:30,,,0.258,,,,0.0255,,,,0,
2024-02-14 22:33:40,,,0.196,,,,0.0177,,,,0,
2024-02-14 22:33:50,,,0.199,,,,0.0183,,,,0,
2024-02-14 22:34:00,,,0.257,,,,0.0243,,,,0,
2024-02-14 22:34:10,,,0.192,,,,0.0183,,,,0,
2024-02-14 22:34:20,,,0.194,,,,0.0183,,,,0,
2024-02-14 22:34:30,,,0.281,,,,0.0240,,,,0,
2024-02-14 22:34:40,,,0.235,,,,0.0192,,,,0,
2024-02-14 22:34:50,,,0.208,,,,0.0198,,,,0,
2024-02-14 22:35:00,,,0.253,,,,0.0249,,,,0,
2024-02-14 22:35:10,,,0.189,,,,0.0180,,,,0,
2024-02-14 22:35:20,,,0.219,,,,0.0207,,,,0,
2024-02-14 22:35:30,,,0.268,,,,0.0246,,,,0,
2024-02-14 22:35:40,,,0.200,,,,0.0192,,,,0,
2024-02-14 22:35:50,,,0.200,,,,0.0186,,,,0,
2024-02-14 22:36:00,,,0.267,,,,0.0252,,,,0,
2024-02-14 22:36:10,,,0.194,,,,0.0189,,,,0,
2024-02-14 22:36:20,,,0.202,,,,0.0192,,,,0,
2024-02-14 22:36:30,,,0.274,,,,0.0252,,,,0,
2024-02-14 22:36:40,,,0.196,,,,0.0183,,,,0,
2024-02-14 22:36:50,,,0.205,,,,0.0201,,,,0,
2024-02-14 22:37:00,,,0.264,,,,0.0246,,,,0,
2024-02-14 22:37:10,,,0.192,,,,0.0192,,,,0,
2024-02-14 22:37:20,,,0.200,,,,0.0204,,,,0,
2024-02-14 22:37:30,,,0.278,,,,0.0252,,,,0,
2024-02-14 22:37:40,,,0.199,,,,0.0186,,,,0,
2024-02-14 22:37:50,,,0.200,,,,0.0189,,,,0,
2024-02-14 22:38:00,,,0.436,,,,0.0303,,,,0,
2024-02-14 22:38:10,,,0.195,,,,0.0186,,,,0,
2024-02-14 22:38:20,,,0.191,,,,0.0198,,,,0,
2024-02-14 22:38:30,,,0.266,,,,0.0246,,,,0,
2024-02-14 22:38:40,,,0.196,,,,0.0186,,,,0,
2024-02-14 22:38:50,,,0.211,,,,0.0204,,,,0,
2024-02-14 22:39:00,,,0.261,,,,0.0249,,,,0,
2024-02-14 22:39:10,,,0.188,,,,0.0177,,,,0,
2024-02-14 22:39:20,,,0.206,,,,0.0201,,,,0,
2024-02-14 22:39:30,,,0.264,,,,0.0246,,,,0,
2024-02-14 22:39:40,,,0.189,,,,0.0177,,,,0,
2024-02-14 22:39:50,,,0.209,,,,0.0183,,,,0,
2024-02-14 22:40:00,,,0.264,,,,0.0255,,,,0,
2024-02-14 22:40:10,,,0.194,,,,0.0186,,,,0,
2024-02-14 22:40:20,,,0.195,,,,0.0183,,,,0,
2024-02-14 22:40:30,,,0.264,,,,0.0234,,,,0,
2024-02-14 22:40:40,,,0.193,,,,0.0183,,,,0,
2024-02-14 22:40:50,,,0.202,,,,0.0207,,,,0,
2024-02-14 22:41:00,,,0.271,,,,0.0252,,,,0,
2024-02-14 22:41:10,,,0.189,,,,0.0177,,,,0,
2024-02-14 22:41:20,,,0.219,,,,0.0210,,,,0,
2024-02-14 22:41:30,,,0.258,,,,0.0249,,,,0,
2024-02-14 22:41:40,,,0.186,,,,0.0189,,,,0,
2024-02-14 22:41:50,,,0.216,,,,0.0255,,,,0,
2024-02-14 22:42:00,,,0.269,,,,0.0282,,,,0,
2024-02-14 22:42:10,,,0.200,,,,0.0201,,,,0,
2024-02-14 22:42:20,,,0.196,,,,0.0183,,,,0,
2024-02-14 22:42:30,,,0.273,,,,0.0255,,,,0,
2024-02-14 22:42:40,,,0.196,,,,0.0231,,,,0,
2024-02-14 22:42:50,,,0.203,,,,0.0192,,,,0,
2024-02-14 22:43:00,,,0.267,,,,0.0252,,,,0,
2024-02-14 22:43:10,,,0.194,,,,0.0189,,,,0,
2024-02-14 22:43:20,,,0.194,,,,0.0213,,,,0,
2024-02-14 22:43:30,,,0.260,,,,0.0255,,,,0,
2024-02-14 22:43:40,,,0.196,,,,0.0186,,,,0,
2024-02-14 22:43:50,,,0.198,,,,0.0180,,,,0,
2024-02-14 22:44:00,,,0.261,,,,0.0246,,,,0,
2024-02-14 22:44:10,,,0.191,,,,0.0186,,,,0,
2024-02-14 22:44:20,,,0.214,,,,0.0198,,,,0,
2024-02-14 22:44:30,,,0.265,,,,0.0243,,,,0,
2024-02-14 22:44:40,,,0.190,,,,0.0180,,,,0,
2024-02-14 22:44:50,,,0.196,,,,0.0198,,,,0,
2024-02-14 22:45:00,,,0.266,,,,0.0246,,,,0,
2024-02-14 22:45:10,,,0.193,,,,0.0183,,,,0,
2024-02-14 22:45:20,,,0.193,,,,0.0195,,,,0,
2024-02-14 22:45:30,,,0.258,,,,0.0264,,,,0,
2024-02-14 22:45:40,,,0.196,,,,0.0186,,,,0,
2024-02-14 22:45:50,,,0.193,,,,0.0189,,,,0,
2024-02-14 22:46:00,,,0.260,,,,0.0246,,,,0,
2024-02-14 22:46:10,,,0.193,,,,0.0189,,,,0,
2024-02-14 22:46:20,,,0.190,,,,0.0198,,,,0,
2024-02-14 22:46:30,,,0.254,,,,0.0252,,,,0,
2024-02-14 22:46:40,,,0.210,,,,0.0195,,,,0,
2024-02-14 22:46:50,,,0.195,,,,0.0195,,,,0,
2024-02-14 22:47:00,,,0.267,,,,0.0285,,,,0,
2024-02-14 22:47:10,,,0.196,,,,0.0186,,,,0,
2024-02-14 22:47:20,,,0.184,,,,0.0189,,,,0,
2024-02-14 22:47:30,,,0.267,,,,0.0276,,,,0,
2024-02-14 22:47:40,,,0.191,,,,0.0177,,,,0,
2024-02-14 22:47:50,,,0.193,,,,0.0183,,,,0,
2024-02-14 22:48:00,,,0.261,,,,0.0243,,,,0,
2024-02-14 22:48:10,,,0.194,,,,0.0180,,,,0,
2024-02-14 22:48:20,,,0.191,,,,0.0180,,,,0,
2024-02-14 22:48:30,,,0.267,,,,0.0249,,,,0,
2024-02-14 22:48:40,,,0.191,,,,0.0177,,,,0,
2024-02-14 22:48:50,,,0.277,,,,0.0207,,,,0,
2024-02-14 22:49:00,,,0.260,,,,0.0243,,,,0,
2024-02-14 22:49:10,,,0.192,,,,0.0195,,,,0,
2024-02-14 22:49:20,,,0.191,,,,0.0180,,,,0,
2024-02-14 22:49:30,,,0.262,,,,0.0252,,,,0,
2024-02-14 22:49:40,,,0.194,,,,0.0174,,,,0,
2024-02-14 22:49:50,,,0.200,,,,0.0186,,,,0,
2024-02-14 22:50:00,,,0.260,,,,0.0234,,,,0,
2024-02-14 22:50:10,,,0.195,,,,0.0192,,,,0,
2024-02-14 22:50:20,,,0.197,,,,0.0204,,,,0,
2024-02-14 22:50:30,,,0.260,,,,0.0273,,,,0,
2024-02-14 22:50:40,,,0.200,,,,0.0201,,,,0,
2024-02-14 22:50:50,,,0.195,,,,0.0207,,,,0,
2024-02-14 22:51:00,,,0.264,,,,0.0261,,,,0,
2024-02-14 22:51:10,,,0.190,,,,0.0195,,,,0,
2024-02-14 22:51:20,,,0.195,,,,0.0189,,,,0,
2024-02-14 22:51:30,,,0.262,,,,0.0255,,,,0,
2024-02-14 22:51:40,,,0.190,,,,0.0174,,,,0,
2024-02-14 22:51:50,,,0.199,,,,0.0183,,,,0,
2024-02-14 22:52:00,,,0.257,,,,0.0243,,,,0,
2024-02-14 22:52:10,,,0.194,,,,0.0183,,,,0,
2024-02-14 22:52:20,,,0.195,,,,0.0192,,,,0,
2024-02-14 22:52:30,,,0.271,,,,0.0243,,,,0,
2024-02-14 22:52:40,,,0.201,,,,0.0198,,,,0,
2024-02-14 22:52:50,,,0.198,,,,0.0195,,,,0,
2024-02-14 22:53:00,,,0.268,,,,0.0267,,,,0,
2024-02-14 22:53:10,,,0.196,,,,0.0192,,,,0,
2024-02-14 22:53:20,,,0.188,,,,0.0183,,,,0,
2024-02-14 22:53:30,,,0.233,,,,0.0222,,,,0,
2024-02-14 22:53:40,,,0.175,,,,0.0168,,,,0,
2024-02-14 22:53:50,,,0.172,,,,0.0156,,,,0,
2024-02-14 22:54:00,,,0.231,,,,0.0225,,,,0,
2024-02-14 22:54:10,,,0.174,,,,0.0168,,,,0,
2024-02-14 22:54:20,,,0.185,,,,0.0162,,,,0,
2024-02-14 22:54:30,,,0.233,,,,0.0225,,,,0,
2024-02-14 22:54:40,,,0.171,,,,0.0162,,,,0,
2024-02-14 22:54:50,,,0.175,,,,0.0168,,,,0,
2024-02-14 22:55:00,,,0.240,,,,0.0234,,,,0,
2024-02-14 22:55:10,,,0.172,,,,0.0165,,,,0,
2024-02-14 22:55:20,,,0.174,,,,0.0174,,,,0,
2024-02-14 22:55:30,,,0.232,,,,0.0222,,,,0,
2024-02-14 22:55:40,,,0.173,,,,0.0165,,,,0,
2024-02-14 22:55:50,,,0.176,,,,0.0159,,,,0,
2024-02-14 22:56:00,,,0.229,,,,0.0228,,,,0,
2024-02-14 22:56:10,,,0.172,,,,0.0162,,,,0,
2024-02-14 22:56:20,,,0.172,,,,0.0165,,,,0,
2024-02-14 22:56:30,,,0.231,,,,0.0222,,,,0,
2024-02-14 22:56:40,,,0.173,,,,0.0165,,,,0,
2024-02-14 22:56:50,,,0.172,,,,0.0165,,,,0,
2024-02-14 22:57:00,,,0.234,,,,0.0243,,,,0,
2024-02-14 22:57:10,,,0.182,,,,0.0174,,,,0,
2024-02-14 22:57:20,,,0.172,,,,0.0171,,,,0,
2024-02-14 22:57:30,,,0.233,,,,0.0231,,,,0,
2024-02-14 22:57:40,,,0.172,,,,0.0171,,,,0,
2024-02-14 22:57:50,,,0.175,,,,0.0174,,,,0,
2024-02-14 22:58:00,,,0.231,,,,0.0237,,,,0,
2024-02-14 22:58:10,,,0.176,,,,0.0174,,,,0,
2024-02-14 22:58:20,,,0.175,,,,0.0222,,,,0,
2024-02-14 22:58:30,,,0.233,,,,0.0279,,,,0,
2024-02-14 22:58:40,,,0.174,,,,0.0168,,,,0,
2024-02-14 22:58:50,,,0.174,,,,0.0174,,,,0,
2024-02-14 22:59:00,,,0.231,,,,0.0240,,,,0,
2024-02-14 22:59:10,,,0.175,,,,0.0174,,,,0,
2024-02-14 22:59:20,,,0.293,,,,0.0189,,,,0,
2024-02-14 22:59:30,,,0.422,,,,0.0285,,,,0,
2024-02-14 22:59:40,,,0.298,,,,0.0213,,,,0,
2024-02-14 22:59:50,,,0.301,,,,0.0213,,,,0,
2024-02-14 23:00:00,,,0.445,,,,0.0309,,,,0,
2024-02-14 23:00:10,,,0.338,,,,0.0222,,,,0,
2024-02-14 23:00:20,,,0.308,,,,0.0228,,,,0,
2024-02-14 23:00:30,,,0.577,,,,0.0396,,,,0,
