sep=,
"Time","restworkerjava-5c575459f9-sx582 / worker / PKG","restworkerjava-69696875f9-hsbkr / worker / PKG","restworkerjava-698c49cff-vqd6b / worker / PKG","restworkerjava-865c45bdb4-r7jm4 / worker / PKG","restworkerjava-5c575459f9-sx582 / worker / DRAM","restworkerjava-69696875f9-hsbkr / worker / DRAM","restworkerjava-698c49cff-vqd6b / worker / DRAM","restworkerjava-865c45bdb4-r7jm4 / worker / DRAM","restworkerjava-5c575459f9-sx582 / worker / OTHER","restworkerjava-69696875f9-hsbkr / worker / OTHER","restworkerjava-698c49cff-vqd6b / worker / OTHER","restworkerjava-865c45bdb4-r7jm4 / worker / OTHER"
2024-02-18 02:09:40,,0.181,,,,0.0168,,,,0,,
2024-02-18 02:09:50,,0.182,,,,0.0171,,,,0,,
2024-02-18 02:10:00,,0.240,,,,0.0228,,,,0,,
2024-02-18 02:10:10,,0.181,,,,0.0171,,,,0,,
2024-02-18 02:10:20,,0.182,,,,0.0171,,,,0,,
2024-02-18 02:10:30,,0.242,,,,0.0228,,,,0,,
2024-02-18 02:10:40,,0.181,,,,0.0168,,,,0,,
2024-02-18 02:10:50,,0.181,,,,0.0171,,,,0,,
2024-02-18 02:11:00,,0.243,,,,0.0228,,,,0,,
2024-02-18 02:11:10,,0.181,,,,0.0168,,,,0,,
2024-02-18 02:11:20,,0.179,,,,0.0171,,,,0,,
2024-02-18 02:11:30,,0.242,,,,0.0228,,,,0,,
2024-02-18 02:11:40,,0.181,,,,0.0171,,,,0,,
2024-02-18 02:11:50,,0.183,,,,0.0171,,,,0,,
2024-02-18 02:12:00,,0.242,,,,0.0228,,,,0,,
2024-02-18 02:12:10,,0.181,,,,0.0171,,,,0,,
2024-02-18 02:12:20,,0.182,,,,0.0171,,,,0,,
2024-02-18 02:12:30,,0.242,,,,0.0228,,,,0,,
2024-02-18 02:12:40,,0.181,,,,0.0171,,,,0,,
2024-02-18 02:12:50,,0.181,,,,0.0171,,,,0,,
2024-02-18 02:13:00,,0.242,,,,0.0228,,,,0,,
2024-02-18 02:13:10,,0.181,,,,0.0171,,,,0,,
2024-02-18 02:13:20,,0.179,,,,0.0171,,,,0,,
2024-02-18 02:13:30,,0.242,,,,0.0228,,,,0,,
2024-02-18 02:13:40,,0.592,,,,0.0420,,,,0,,
2024-02-18 02:13:50,,0.470,,,,0.0372,,,,0,,
2024-02-18 02:14:00,,0.691,,,,0.0486,,,,0,,
2024-02-18 02:14:10,,0.844,,,,0.0357,,,,0,,
2024-02-18 02:14:20,,0.361,,,,0.0339,,,,0,,
2024-02-18 02:14:30,,0.548,,,,0.0543,,,,0,,
2024-02-18 02:14:40,,0.400,,,,0.0378,,,,0,,
2024-02-18 02:14:50,,0.350,,,,0.0405,,,,0,,
2024-02-18 02:15:00,,0.515,,,,0.0474,,,,0,,
2024-02-18 02:15:10,,0.372,,,,0.0342,,,,0,,
2024-02-18 02:15:20,,0.387,,,,0.0390,,,,0,,
2024-02-18 02:15:30,,0.458,,,,0.0519,,,,0,,
2024-02-18 02:15:40,,0.264,,,,0.0285,,,,0,,
2024-02-18 02:15:50,,0.387,,,,0.0363,,,,0,,
2024-02-18 02:16:00,,0.519,,,,0.0516,,,,0,,
2024-02-18 02:16:10,,0.386,,,,0.0348,,,,0,,
2024-02-18 02:16:20,,0.382,,,,0.0324,,,,0,,
2024-02-18 02:16:30,,0.500,,,,0.0450,,,,0,,
2024-02-18 02:16:40,,0.342,,,,0.0330,,,,0,,
2024-02-18 02:16:50,,0.317,,,,0.0417,,,,0,,
2024-02-18 02:17:00,,0.447,,,,0.0498,,,,0,,
2024-02-18 02:17:10,,0.333,,,,0.0396,,,,0,,
2024-02-18 02:17:20,,0.382,,,,0.0333,,,,0,,
2024-02-18 02:17:30,,0.481,,,,0.0447,,,,0,,
2024-02-18 02:17:40,,0.294,,,,0.0276,,,,0,,
2024-02-18 02:17:50,,0.356,,,,0.0387,,,,0,,
2024-02-18 02:18:00,,0.496,,,,0.0432,,,,0,,
2024-02-18 02:18:10,,0.332,,,,0.0327,,,,0,,
2024-02-18 02:18:20,,0.313,,,,0.0297,,,,0,,
2024-02-18 02:18:30,,0.534,,,,0.0453,,,,0,,
2024-02-18 02:18:40,,0.395,,,,0.0345,,,,0,,
2024-02-18 02:18:50,,0.337,,,,0.0333,,,,0,,
2024-02-18 02:19:00,,0.503,,,,0.0495,,,,0,,
2024-02-18 02:19:10,,0.386,,,,0.0351,,,,0,,
2024-02-18 02:19:20,,0.436,,,,0.0414,,,,0,,
2024-02-18 02:19:30,,0.507,,,,0.0474,,,,0,,
2024-02-18 02:19:40,,0.302,,,,0.0414,,,,0,,
2024-02-18 02:19:50,,0.311,,,,0.0432,,,,0,,
2024-02-18 02:20:00,,0.454,,,,0.0477,,,,0,,
2024-02-18 02:20:10,,0.366,,,,0.0357,,,,0,,
2024-02-18 02:20:20,,0.365,,,,0.0366,,,,0,,
2024-02-18 02:20:30,,0.480,,,,0.0471,,,,0,,
2024-02-18 02:20:40,,0.307,,,,0.0366,,,,0,,
2024-02-18 02:20:50,,0.439,,,,0.0357,,,,0,,
2024-02-18 02:21:00,,0.480,,,,0.0414,,,,0,,
2024-02-18 02:21:10,,0.398,,,,0.0348,,,,0,,
2024-02-18 02:21:20,,0.452,,,,0.0345,,,,0,,
2024-02-18 02:21:30,,0.511,,,,0.0456,,,,0,,
2024-02-18 02:21:40,,0.427,,,,0.0336,,,,0,,
2024-02-18 02:21:50,,0.252,,,,0.0294,,,,0,,
2024-02-18 02:22:00,,0.517,,,,0.0477,,,,0,,
2024-02-18 02:22:10,,0.392,,,,0.0324,,,,0,,
2024-02-18 02:22:20,,0.358,,,,0.0336,,,,0,,
2024-02-18 02:22:30,,0.489,,,,0.0432,,,,0,,
2024-02-18 02:22:40,,0.395,,,,0.0375,,,,0,,
2024-02-18 02:22:50,,0.468,,,,0.0345,,,,0,,
2024-02-18 02:23:00,,0.531,,,,0.0468,,,,0,,
2024-02-18 02:23:10,,0.356,,,,0.0336,,,,0,,
2024-02-18 02:23:20,,0.368,,,,0.0327,,,,0,,
2024-02-18 02:23:30,,0.575,,,,0.0462,,,,0,,
2024-02-18 02:23:40,,0.377,,,,0.0336,,,,0,,
2024-02-18 02:23:50,,0.314,,,,0.0330,,,,0,,
2024-02-18 02:24:00,,0.537,,,,0.0528,,,,0,,
2024-02-18 02:24:10,,0.368,,,,0.0351,,,,0,,
2024-02-18 02:24:20,,0.304,,,,0.0393,,,,0,,
2024-02-18 02:24:30,,0.506,,,,0.0495,,,,0,,
2024-02-18 02:24:40,,0.352,,,,0.0357,,,,0,,
2024-02-18 02:24:50,,0.347,,,,0.0366,,,,0,,
2024-02-18 02:25:00,,0.453,,,,0.0477,,,,0,,
2024-02-18 02:25:10,,0.368,,,,0.0357,,,,0,,
2024-02-18 02:25:20,,0.360,,,,0.0327,,,,0,,
2024-02-18 02:25:30,,0.460,,,,0.0492,,,,0,,
2024-02-18 02:25:40,,0.360,,,,0.0351,,,,0,,
2024-02-18 02:25:50,,0.355,,,,0.0321,,,,0,,
2024-02-18 02:26:00,,0.483,,,,0.0429,,,,0,,
2024-02-18 02:26:10,,0.317,,,,0.0372,,,,0,,
2024-02-18 02:26:20,,0.347,,,,0.0363,,,,0,,
2024-02-18 02:26:30,,0.439,,,,0.0474,,,,0,,
2024-02-18 02:26:40,,0.368,,,,0.0351,,,,0,,
2024-02-18 02:26:50,,0.387,,,,0.0354,,,,0,,
2024-02-18 02:27:00,,0.470,,,,0.0468,,,,0,,
2024-02-18 02:27:10,,0.363,,,,0.0360,,,,0,,
2024-02-18 02:27:20,,0.347,,,,0.0378,,,,0,,
2024-02-18 02:27:30,,0.481,,,,0.0489,,,,0,,
2024-02-18 02:27:40,,0.394,,,,0.0375,,,,0,,
2024-02-18 02:27:50,,0.374,,,,0.0366,,,,0,,
2024-02-18 02:28:00,,0.374,,,,0.0414,,,,0,,
2024-02-18 02:28:10,,0.317,,,,0.0396,,,,0,,
2024-02-18 02:28:20,,0.379,,,,0.0357,,,,0,,
2024-02-18 02:28:30,,0.502,,,,0.0468,,,,0,,
2024-02-18 02:28:40,,0.366,,,,0.0351,,,,0,,
2024-02-18 02:28:50,,0.376,,,,0.0354,,,,0,,
2024-02-18 02:29:00,,0.517,,,,0.0480,,,,0,,
2024-02-18 02:29:10,,0.316,,,,0.0426,,,,0,,
2024-02-18 02:29:20,,0.310,,,,0.0402,,,,0,,
2024-02-18 02:29:30,,0.451,,,,0.0522,,,,0,,
2024-02-18 02:29:40,,0.349,,,,0.0387,,,,0,,
2024-02-18 02:29:50,,0.394,,,,0.0363,,,,0,,
2024-02-18 02:30:00,,0.418,,,,0.0420,,,,0,,
2024-02-18 02:30:10,,0.355,,,,0.0396,,,,0,,
2024-02-18 02:30:20,,0.346,,,,0.0378,,,,0,,
2024-02-18 02:30:30,,0.482,,,,0.0477,,,,0,,
2024-02-18 02:30:40,,0.345,,,,0.0366,,,,0,,
2024-02-18 02:30:50,,0.788,,,,0.0339,,,,0,,
2024-02-18 02:31:00,,0.510,,,,0.0450,,,,0,,
2024-02-18 02:31:10,,0.326,,,,0.0384,,,,0,,
2024-02-18 02:31:20,,0.338,,,,0.0381,,,,0,,
2024-02-18 02:31:30,,0.509,,,,0.0510,,,,0,,
2024-02-18 02:31:40,,0.332,,,,0.0354,,,,0,,
2024-02-18 02:31:50,,0.414,,,,0.0339,,,,0,,
2024-02-18 02:32:00,,0.417,,,,0.0417,,,,0,,
2024-02-18 02:32:10,,0.342,,,,0.0387,,,,0,,
2024-02-18 02:32:20,,0.296,,,,0.0471,,,,0,,
2024-02-18 02:32:30,,0.397,,,,0.0546,,,,0,,
2024-02-18 02:32:40,,0.335,,,,0.0393,,,,0,,
2024-02-18 02:32:50,,0.329,,,,0.0387,,,,0,,
2024-02-18 02:33:00,,0.526,,,,0.0501,,,,0,,
2024-02-18 02:33:10,,0.400,,,,0.0384,,,,0,,
2024-02-18 02:33:20,,0.345,,,,0.0315,,,,0,,
2024-02-18 02:33:30,,0.477,,,,0.0471,,,,0,,
2024-02-18 02:33:40,,0.337,,,,0.0399,,,,0,,
2024-02-18 02:33:50,,0.376,,,,0.0375,,,,0,,
2024-02-18 02:34:00,,0.463,,,,0.0468,,,,0,,
2024-02-18 02:34:10,,0.311,,,,0.0339,,,,0,,
2024-02-18 02:34:20,,0.341,,,,0.0360,,,,0,,
2024-02-18 02:34:30,,0.523,,,,0.0468,,,,0,,
2024-02-18 02:34:40,,0.338,,,,0.0384,,,,0,,
2024-02-18 02:34:50,,0.344,,,,0.0351,,,,0,,
2024-02-18 02:35:00,,0.463,,,,0.0492,,,,0,,
2024-02-18 02:35:10,,0.348,,,,0.0336,,,,0,,
2024-02-18 02:35:20,,0.378,,,,0.0393,,,,0,,
2024-02-18 02:35:30,,0.502,,,,0.0486,,,,0,,
2024-02-18 02:35:40,,0.359,,,,0.0339,,,,0,,
2024-02-18 02:35:50,,0.363,,,,0.0381,,,,0,,
2024-02-18 02:36:00,,0.566,,,,0.0480,,,,0,,
2024-02-18 02:36:10,,0.286,,,,0.0300,,,,0,,
2024-02-18 02:36:20,,0.439,,,,0.0357,,,,0,,
2024-02-18 02:36:30,,0.490,,,,0.0447,,,,0,,
2024-02-18 02:36:40,,0.369,,,,0.0363,,,,0,,
2024-02-18 02:36:50,,0.390,,,,0.0360,,,,0,,
2024-02-18 02:37:00,,0.492,,,,0.0480,,,,0,,
2024-02-18 02:37:10,,0.384,,,,0.0327,,,,0,,
2024-02-18 02:37:20,,0.439,,,,0.0369,,,,0,,
2024-02-18 02:37:30,,0.532,,,,0.0447,,,,0,,
2024-02-18 02:37:40,,0.376,,,,0.0333,,,,0,,
2024-02-18 02:37:50,,0.371,,,,0.0381,,,,0,,
2024-02-18 02:38:00,,0.473,,,,0.0468,,,,0,,
2024-02-18 02:38:10,,0.299,,,,0.0261,,,,0,,
2024-02-18 02:38:20,,0.352,,,,0.0393,,,,0,,
2024-02-18 02:38:30,,0.452,,,,0.0465,,,,0,,
2024-02-18 02:38:40,,0.361,,,,0.0357,,,,0,,
2024-02-18 02:38:50,,0.370,,,,0.0366,,,,0,,
2024-02-18 02:39:00,,0.501,,,,0.0516,,,,0,,
2024-02-18 02:39:10,,0.384,,,,0.0402,,,,0,,
2024-02-18 02:39:20,,0.344,,,,0.0339,,,,0,,
2024-02-18 02:39:30,,0.464,,,,0.0453,,,,0,,
2024-02-18 02:39:40,,0.380,,,,0.0363,,,,0,,
2024-02-18 02:39:50,,0.374,,,,0.0393,,,,0,,
2024-02-18 02:40:00,,0.510,,,,0.0555,,,,0,,
2024-02-18 02:40:10,,0.358,,,,0.0333,,,,0,,
2024-02-18 02:40:20,,0.270,,,,0.0291,,,,0,,
2024-02-18 02:40:30,,0.506,,,,0.0474,,,,0,,
2024-02-18 02:40:40,,0.376,,,,0.0342,,,,0,,
2024-02-18 02:40:50,,0.374,,,,0.0327,,,,0,,
2024-02-18 02:41:00,,0.539,,,,0.0450,,,,0,,
2024-02-18 02:41:10,,0.372,,,,0.0384,,,,0,,
2024-02-18 02:41:20,,0.368,,,,0.0342,,,,0,,
2024-02-18 02:41:30,,0.495,,,,0.0450,,,,0,,
2024-02-18 02:41:40,,0.358,,,,0.0348,,,,0,,
2024-02-18 02:41:50,,0.375,,,,0.0372,,,,0,,
2024-02-18 02:42:00,,0.539,,,,0.0483,,,,0,,
2024-02-18 02:42:10,,0.384,,,,0.0336,,,,0,,
2024-02-18 02:42:20,,0.268,,,,0.0237,,,,0,,
2024-02-18 02:42:30,,0.496,,,,0.0519,,,,0,,
2024-02-18 02:42:40,,0.401,,,,0.0357,,,,0,,
2024-02-18 02:42:50,,0.389,,,,0.0357,,,,0,,
2024-02-18 02:43:00,,0.476,,,,0.0489,,,,0,,
2024-02-18 02:43:10,,0.374,,,,0.0357,,,,0,,
2024-02-18 02:43:20,,0.378,,,,0.0342,,,,0,,
2024-02-18 02:43:30,,0.472,,,,0.0480,,,,0,,
2024-02-18 02:43:40,,0.404,,,,0.0336,,,,0,,
2024-02-18 02:43:50,,0.394,,,,0.0375,,,,0,,
2024-02-18 02:44:00,,0.506,,,,0.0519,,,,0,,
2024-02-18 02:44:10,,0.361,,,,0.0351,,,,0,,
2024-02-18 02:44:20,,0.331,,,,0.0312,,,,0,,
2024-02-18 02:44:30,,0.448,,,,0.0483,,,,0,,
2024-02-18 02:44:40,,0.337,,,,0.0363,,,,0,,
2024-02-18 02:44:50,,0.355,,,,0.0369,,,,0,,
2024-02-18 02:45:00,,0.473,,,,0.0477,,,,0,,
2024-02-18 02:45:10,,0.346,,,,0.0354,,,,0,,
2024-02-18 02:45:20,,0.365,,,,0.0369,,,,0,,
2024-02-18 02:45:30,,0.502,,,,0.0495,,,,0,,
2024-02-18 02:45:40,,0.398,,,,0.0357,,,,0,,
2024-02-18 02:45:50,,0.399,,,,0.0369,,,,0,,
2024-02-18 02:46:00,,0.527,,,,0.0459,,,,0,,
2024-02-18 02:46:10,,0.389,,,,0.0333,,,,0,,
2024-02-18 02:46:20,,0.413,,,,0.0333,,,,0,,
2024-02-18 02:46:30,,0.378,,,,0.0381,,,,0,,
2024-02-18 02:46:40,,0.377,,,,0.0348,,,,0,,
2024-02-18 02:46:50,,0.341,,,,0.0339,,,,0,,
2024-02-18 02:47:00,,0.460,,,,0.0468,,,,0,,
2024-02-18 02:47:10,,0.382,,,,0.0354,,,,0,,
2024-02-18 02:47:20,,0.374,,,,0.0342,,,,0,,
2024-02-18 02:47:30,,0.528,,,,0.0489,,,,0,,
2024-02-18 02:47:40,,0.527,,,,0.0363,,,,0,,
2024-02-18 02:47:50,,0.357,,,,0.0363,,,,0,,
2024-02-18 02:48:00,,0.495,,,,0.0471,,,,0,,
2024-02-18 02:48:10,,0.359,,,,0.0366,,,,0,,
2024-02-18 02:48:20,,0.380,,,,0.0342,,,,0,,
2024-02-18 02:48:30,,0.407,,,,0.0408,,,,0,,
2024-02-18 02:48:40,,0.340,,,,0.0363,,,,0,,
2024-02-18 02:48:50,,0.362,,,,0.0339,,,,0,,
2024-02-18 02:49:00,,0.495,,,,0.0462,,,,0,,
2024-02-18 02:49:10,,0.340,,,,0.0363,,,,0,,
2024-02-18 02:49:20,,0.386,,,,0.0354,,,,0,,
2024-02-18 02:49:30,,0.466,,,,0.0450,,,,0,,
2024-02-18 02:49:40,,0.382,,,,0.0345,,,,0,,
2024-02-18 02:49:50,,0.357,,,,0.0360,,,,0,,
2024-02-18 02:50:00,,0.502,,,,0.0489,,,,0,,
2024-02-18 02:50:10,,0.382,,,,0.0390,,,,0,,
2024-02-18 02:50:20,,0.362,,,,0.0366,,,,0,,
2024-02-18 02:50:30,,0.426,,,,0.0414,,,,0,,
2024-02-18 02:50:40,,0.389,,,,0.0384,,,,0,,
2024-02-18 02:50:50,,0.369,,,,0.0363,,,,0,,
2024-02-18 02:51:00,,0.528,,,,0.0444,,,,0,,
2024-02-18 02:51:10,,0.366,,,,0.0345,,,,0,,
2024-02-18 02:51:20,,0.366,,,,0.0351,,,,0,,
2024-02-18 02:51:30,,0.477,,,,0.0471,,,,0,,
2024-02-18 02:51:40,,0.398,,,,0.0348,,,,0,,
2024-02-18 02:51:50,,0.319,,,,0.0360,,,,0,,
2024-02-18 02:52:00,,0.517,,,,0.0480,,,,0,,
2024-02-18 02:52:10,,0.386,,,,0.0366,,,,0,,
2024-02-18 02:52:20,,0.379,,,,0.0348,,,,0,,
2024-02-18 02:52:30,,0.422,,,,0.0414,,,,0,,
2024-02-18 02:52:40,,0.323,,,,0.0330,,,,0,,
2024-02-18 02:52:50,,0.392,,,,0.0372,,,,0,,
2024-02-18 02:53:00,,0.495,,,,0.0501,,,,0,,
2024-02-18 02:53:10,,0.355,,,,0.0336,,,,0,,
2024-02-18 02:53:20,,0.342,,,,0.0321,,,,0,,
2024-02-18 02:53:30,,0.400,,,,0.0435,,,,0,,
2024-02-18 02:53:40,,0.364,,,,0.0342,,,,0,,
2024-02-18 02:53:50,,0.387,,,,0.0345,,,,0,,
2024-02-18 02:54:00,,0.494,,,,0.0456,,,,0,,
2024-02-18 02:54:10,,0.389,,,,0.0339,,,,0,,
2024-02-18 02:54:20,,0.404,,,,0.0348,,,,0,,
2024-02-18 02:54:30,,0.509,,,,0.0483,,,,0,,
2024-02-18 02:54:40,,0.280,,,,0.0261,,,,0,,
2024-02-18 02:54:50,,0.181,,,,0.0171,,,,0,,
2024-02-18 02:55:00,,0.242,,,,0.0228,,,,0,,
2024-02-18 02:55:10,,0.181,,,,0.0168,,,,0,,
2024-02-18 02:55:20,,0.181,,,,0.0171,,,,0,,
2024-02-18 02:55:30,,0.242,,,,0.0228,,,,0,,
2024-02-18 02:55:40,,0.179,,,,0.0171,,,,0,,
2024-02-18 02:55:50,,0.182,,,,0.0171,,,,0,,
2024-02-18 02:56:00,,0.242,,,,0.0228,,,,0,,
2024-02-18 02:56:10,,0.181,,,,0.0168,,,,0,,
2024-02-18 02:56:20,,0.181,,,,0.0171,,,,0,,
2024-02-18 02:56:30,,0.242,,,,0.0225,,,,0,,
2024-02-18 02:56:40,,0.181,,,,0.0171,,,,0,,
2024-02-18 02:56:50,,0.180,,,,0.0171,,,,0,,
2024-02-18 02:57:00,,0.242,,,,0.0228,,,,0,,
2024-02-18 02:57:10,,0.181,,,,0.0171,,,,0,,
2024-02-18 02:57:20,,0.182,,,,0.0171,,,,0,,
2024-02-18 02:57:30,,0.242,,,,0.0228,,,,0,,
2024-02-18 02:57:40,,0.181,,,,0.0171,,,,0,,
2024-02-18 02:57:50,,0.179,,,,0.0171,,,,0,,
2024-02-18 02:58:00,,0.242,,,,0.0228,,,,0,,
2024-02-18 02:58:10,,0.187,,,,0.0168,,,,0,,
2024-02-18 02:58:20,,0.181,,,,0.0171,,,,0,,
2024-02-18 02:58:30,,0.243,,,,0.0228,,,,0,,
2024-02-18 02:58:40,,0.184,,,,0.0171,,,,0,,
2024-02-18 02:58:50,,0.180,,,,0.0171,,,,0,,
2024-02-18 02:59:00,,0.243,,,,0.0228,,,,0,,
2024-02-18 02:59:10,,0.181,,,,0.0168,,,,0,,
2024-02-18 02:59:20,,0.181,,,,0.0171,,,,0,,
2024-02-18 02:59:30,,0.242,,,,0.0225,,,,0,,
2024-02-18 02:59:40,,0.246,,,,0.0264,,,,0,,
2024-02-18 02:59:50,,0.538,,,,0.0594,,,,0,,
2024-02-18 03:00:00,,0.728,,,,0.0678,,,,0,,
2024-02-18 03:00:10,,0.546,,,,0.0483,,,,0,,
2024-02-18 03:00:20,,0.532,,,,0.0486,,,,0,,
2024-02-18 03:00:30,,0.654,,,,0.0612,,,,0,,
2024-02-18 03:00:40,,0.477,,,,0.0513,,,,0,,
2024-02-18 03:00:50,,0.525,,,,0.0480,,,,0,,
2024-02-18 03:01:00,,0.607,,,,0.0606,,,,0,,
2024-02-18 03:01:10,,0.478,,,,0.0489,,,,0,,
2024-02-18 03:01:20,,0.521,,,,0.0525,,,,0,,
2024-02-18 03:01:30,,0.686,,,,0.0642,,,,0,,
2024-02-18 03:01:40,,0.428,,,,0.0369,,,,0,,
2024-02-18 03:01:50,,0.416,,,,0.0459,,,,0,,
2024-02-18 03:02:00,,0.501,,,,0.0429,,,,0,,
2024-02-18 03:02:10,,0.208,,,,0.0183,,,,0,,
2024-02-18 03:02:20,,0.221,,,,0.0210,,,,0,,
2024-02-18 03:02:30,,0.646,,,,0.0597,,,,0,,
2024-02-18 03:02:40,,0.510,,,,0.0477,,,,0,,
2024-02-18 03:02:50,,1.13,,,,0.0456,,,,0,,
2024-02-18 03:03:00,,0.702,,,,0.0717,,,,0,,
2024-02-18 03:03:10,,0.548,,,,0.0495,,,,0,,
2024-02-18 03:03:20,,0.481,,,,0.0513,,,,0,,
2024-02-18 03:03:30,,0.817,,,,0.0687,,,,0,,
2024-02-18 03:03:40,,0.528,,,,0.0510,,,,0,,
2024-02-18 03:03:50,,0.478,,,,0.0528,,,,0,,
2024-02-18 03:04:00,,0.727,,,,0.0768,,,,0,,
2024-02-18 03:04:10,,0.495,,,,0.0480,,,,0,,
2024-02-18 03:04:20,,0.428,,,,0.0462,,,,0,,
2024-02-18 03:04:30,,0.616,,,,0.0606,,,,0,,
2024-02-18 03:04:40,,0.327,,,,0.0348,,,,0,,
2024-02-18 03:04:50,,0.265,,,,0.0234,,,,0,,
2024-02-18 03:05:00,,0.361,,,,0.0294,,,,0,,
2024-02-18 03:05:10,,0.234,,,,0.0216,,,,0,,
2024-02-18 03:05:20,,0.470,,,,0.0435,,,,0,,
2024-02-18 03:05:30,,0.703,,,,0.0711,,,,0,,
2024-02-18 03:05:40,,0.580,,,,0.0510,,,,0,,
2024-02-18 03:05:50,,0.523,,,,0.0519,,,,0,,
2024-02-18 03:06:00,,0.656,,,,0.0744,,,,0,,
2024-02-18 03:06:10,,0.618,,,,0.0513,,,,0,,
2024-02-18 03:06:20,,0.491,,,,0.0486,,,,0,,
2024-02-18 03:06:30,,0.872,,,,0.0732,,,,0,,
2024-02-18 03:06:40,,0.542,,,,0.0513,,,,0,,
2024-02-18 03:06:50,,0.553,,,,0.0501,,,,0,,
2024-02-18 03:07:00,,0.642,,,,0.0699,,,,0,,
2024-02-18 03:07:10,,0.439,,,,0.0474,,,,0,,
2024-02-18 03:07:20,,0.400,,,,0.0465,,,,0,,
2024-02-18 03:07:30,,0.538,,,,0.0621,,,,0,,
2024-02-18 03:07:40,,0.455,,,,0.0441,,,,0,,
2024-02-18 03:07:50,,0.417,,,,0.0408,,,,0,,
2024-02-18 03:08:00,,0.595,,,,0.0504,,,,0,,
2024-02-18 03:08:10,,0.409,,,,0.0495,,,,0,,
2024-02-18 03:08:20,,0.405,,,,0.0402,,,,0,,
2024-02-18 03:08:30,,0.340,,,,0.0243,,,,0,,
2024-02-18 03:08:40,,0.222,,,,0.0198,,,,0,,
2024-02-18 03:08:50,,0.276,,,,0.0249,,,,0,,
2024-02-18 03:09:00,,0.319,,,,0.0282,,,,0,,
2024-02-18 03:09:10,,0.240,,,,0.0219,,,,0,,
2024-02-18 03:09:20,,0.216,,,,0.0201,,,,0,,
2024-02-18 03:09:30,,0.316,,,,0.0300,,,,0,,
2024-02-18 03:09:40,,0.219,,,,0.0204,,,,0,,
2024-02-18 03:09:50,,0.240,,,,0.0234,,,,0,,
2024-02-18 03:10:00,,0.283,,,,0.0264,,,,0,,
2024-02-18 03:10:10,,0.235,,,,0.0270,,,,0,,
2024-02-18 03:10:20,,0.492,,,,0.0561,,,,0,,
2024-02-18 03:10:30,,0.685,,,,0.0651,,,,0,,
2024-02-18 03:10:40,,0.558,,,,0.0468,,,,0,,
2024-02-18 03:10:50,,0.436,,,,0.0453,,,,0,,
2024-02-18 03:11:00,,0.652,,,,0.0579,,,,0,,
2024-02-18 03:11:10,,0.481,,,,0.0432,,,,0,,
2024-02-18 03:11:20,,0.612,,,,0.0546,,,,0,,
2024-02-18 03:11:30,,0.777,,,,0.0663,,,,0,,
2024-02-18 03:11:40,,0.570,,,,0.0516,,,,0,,
2024-02-18 03:11:50,,0.542,,,,0.0468,,,,0,,
2024-02-18 03:12:00,,0.721,,,,0.0633,,,,0,,
2024-02-18 03:12:10,,0.484,,,,0.0459,,,,0,,
2024-02-18 03:12:20,,0.445,,,,0.0531,,,,0,,
2024-02-18 03:12:30,,0.613,,,,0.0630,,,,0,,
2024-02-18 03:12:40,,0.581,,,,0.0513,,,,0,,
2024-02-18 03:12:50,,0.574,,,,0.0570,,,,0,,
2024-02-18 03:13:00,,0.647,,,,0.0660,,,,0,,
2024-02-18 03:13:10,,0.478,,,,0.0435,,,,0,,
2024-02-18 03:13:20,,0.733,,,,0.0573,,,,0,,
2024-02-18 03:13:30,,0.802,,,,0.0750,,,,0,,
2024-02-18 03:13:40,,0.544,,,,0.0486,,,,0,,
2024-02-18 03:13:50,,0.493,,,,0.0447,,,,0,,
2024-02-18 03:14:00,,0.642,,,,0.0660,,,,0,,
2024-02-18 03:14:10,,0.486,,,,0.0441,,,,0,,
2024-02-18 03:14:20,,0.453,,,,0.0444,,,,0,,
2024-02-18 03:14:30,,0.589,,,,0.0690,,,,0,,
2024-02-18 03:14:40,,0.780,,,,0.0561,,,,0,,
2024-02-18 03:14:50,,0.445,,,,0.0453,,,,0,,
2024-02-18 03:15:00,,0.592,,,,0.0522,,,,0,,
2024-02-18 03:15:10,,0.403,,,,0.0369,,,,0,,
2024-02-18 03:15:20,,0.401,,,,0.0384,,,,0,,
2024-02-18 03:15:30,,0.460,,,,0.0441,,,,0,,
2024-02-18 03:15:40,,0.201,,,,0.0183,,,,0,,
2024-02-18 03:15:50,,0.214,,,,0.0198,,,,0,,
2024-02-18 03:16:00,,0.540,,,,0.0528,,,,0,,
2024-02-18 03:16:10,,0.354,,,,0.0402,,,,0,,
2024-02-18 03:16:20,,0.370,,,,0.0363,,,,0,,
2024-02-18 03:16:30,,0.581,,,,0.0663,,,,0,,
2024-02-18 03:16:40,,0.523,,,,0.0390,,,,0,,
2024-02-18 03:16:50,,0.693,,,,0.0636,,,,0,,
2024-02-18 03:17:00,,0.852,,,,0.0732,,,,0,,
2024-02-18 03:17:10,,0.465,,,,0.0498,,,,0,,
2024-02-18 03:17:20,,0.516,,,,0.0402,,,,0,,
2024-02-18 03:17:30,,0.570,,,,0.0579,,,,0,,
2024-02-18 03:17:40,,0.408,,,,0.0435,,,,0,,
2024-02-18 03:17:50,,0.634,,,,0.0492,,,,0,,
2024-02-18 03:18:00,,0.497,,,,0.0594,,,,0,,
2024-02-18 03:18:10,,0.532,,,,0.0528,,,,0,,
2024-02-18 03:18:20,,0.657,,,,0.0597,,,,0,,
