sep=,
"Time","restworkerjava-586c6d968c-rnl6d / worker / PKG","restworkerjava-6645c55fc5-nrl9d / worker / PKG","restworkerjava-6c74555757-v7cqd / worker / PKG","restworkerjava-84544b4f5-dcldx / worker / PKG","restworkerjava-586c6d968c-rnl6d / worker / DRAM","restworkerjava-6645c55fc5-nrl9d / worker / DRAM","restworkerjava-6c74555757-v7cqd / worker / DRAM","restworkerjava-84544b4f5-dcldx / worker / DRAM","restworkerjava-586c6d968c-rnl6d / worker / OTHER","restworkerjava-6645c55fc5-nrl9d / worker / OTHER","restworkerjava-6c74555757-v7cqd / worker / OTHER","restworkerjava-84544b4f5-dcldx / worker / OTHER"
2024-02-16 15:48:20,0.497,,,,0.0468,,,,0,,,
2024-02-16 15:48:30,0.444,,,,0.0348,,,,0,,,
2024-02-16 15:48:40,0.428,,,,0.0324,,,,0,,,
2024-02-16 15:48:50,0.494,,,,0.0366,,,,0,,,
2024-02-16 15:49:00,0.401,,,,0.0306,,,,0,,,
2024-02-16 15:49:10,0.465,,,,0.0324,,,,0,,,
2024-02-16 15:49:20,0.582,,,,0.0438,,,,0,,,
2024-02-16 15:49:30,0.435,,,,0.0318,,,,0,,,
2024-02-16 15:49:40,1.12,,,,0.0324,,,,0,,,
2024-02-16 15:49:50,0.568,,,,0.0453,,,,0,,,
2024-02-16 15:50:00,0.418,,,,0.0357,,,,0,,,
2024-02-16 15:50:10,0.406,,,,0.0330,,,,0,,,
2024-02-16 15:50:20,0.616,,,,0.0444,,,,0,,,
2024-02-16 15:50:30,0.401,,,,0.0417,,,,0,,,
2024-02-16 15:50:40,0.436,,,,0.0327,,,,0,,,
2024-02-16 15:50:50,0.542,,,,0.0435,,,,0,,,
2024-02-16 15:51:00,0.454,,,,0.0336,,,,0,,,
2024-02-16 15:51:10,0.439,,,,0.0321,,,,0,,,
2024-02-16 15:51:20,0.536,,,,0.0444,,,,0,,,
2024-02-16 15:51:30,0.397,,,,0.0336,,,,0,,,
2024-02-16 15:51:40,0.457,,,,0.0330,,,,0,,,
2024-02-16 15:51:50,0.587,,,,0.0432,,,,0,,,
2024-02-16 15:52:00,0.435,,,,0.0336,,,,0,,,
2024-02-16 15:52:10,0.418,,,,0.0357,,,,0,,,
2024-02-16 15:52:20,0.594,,,,0.0441,,,,0,,,
2024-02-16 15:52:30,0.349,,,,0.0351,,,,0,,,
2024-02-16 15:52:40,0.424,,,,0.0381,,,,0,,,
2024-02-16 15:52:50,0.560,,,,0.0456,,,,0,,,
2024-02-16 15:53:00,0.468,,,,0.0459,,,,0,,,
2024-02-16 15:53:10,0.495,,,,0.0339,,,,0,,,
2024-02-16 15:53:20,0.551,,,,0.0384,,,,0,,,
2024-02-16 15:53:30,0.409,,,,0.0324,,,,0,,,
2024-02-16 15:53:40,0.425,,,,0.0342,,,,0,,,
2024-02-16 15:53:50,0.503,,,,0.0345,,,,0,,,
2024-02-16 15:54:00,0.380,,,,0.0339,,,,0,,,
2024-02-16 15:54:10,0.437,,,,0.0369,,,,0,,,
2024-02-16 15:54:20,0.554,,,,0.0513,,,,0,,,
2024-02-16 15:54:30,0.418,,,,0.0300,,,,0,,,
2024-02-16 15:54:40,0.451,,,,0.0447,,,,0,,,
2024-02-16 15:54:50,0.621,,,,0.0471,,,,0,,,
2024-02-16 15:55:00,0.479,,,,0.0321,,,,0,,,
2024-02-16 15:55:10,0.479,,,,0.0315,,,,0,,,
2024-02-16 15:55:20,0.626,,,,0.0426,,,,0,,,
2024-02-16 15:55:30,0.434,,,,0.0339,,,,0,,,
2024-02-16 15:55:40,0.432,,,,0.0312,,,,0,,,
2024-02-16 15:55:50,0.570,,,,0.0453,,,,0,,,
2024-02-16 15:56:00,0.440,,,,0.0372,,,,0,,,
2024-02-16 15:56:10,0.401,,,,0.0345,,,,0,,,
2024-02-16 15:56:20,0.579,,,,0.0465,,,,0,,,
2024-02-16 15:56:30,0.400,,,,0.0351,,,,0,,,
2024-02-16 15:56:40,0.394,,,,0.0333,,,,0,,,
2024-02-16 15:56:50,0.571,,,,0.0483,,,,0,,,
2024-02-16 15:57:00,0.474,,,,0.0270,,,,0,,,
2024-02-16 15:57:10,0.449,,,,0.0306,,,,0,,,
2024-02-16 15:57:20,0.596,,,,0.0447,,,,0,,,
2024-02-16 15:57:30,0.434,,,,0.0336,,,,0,,,
2024-02-16 15:57:40,0.493,,,,0.0315,,,,0,,,
2024-02-16 15:57:50,0.545,,,,0.0429,,,,0,,,
2024-02-16 15:58:00,0.398,,,,0.0330,,,,0,,,
2024-02-16 15:58:10,0.441,,,,0.0405,,,,0,,,
2024-02-16 15:58:20,0.566,,,,0.0468,,,,0,,,
2024-02-16 15:58:30,0.432,,,,0.0315,,,,0,,,
2024-02-16 15:58:40,0.395,,,,0.0342,,,,0,,,
2024-02-16 15:58:50,0.473,,,,0.0489,,,,0,,,
2024-02-16 15:59:00,0.431,,,,0.0354,,,,0,,,
2024-02-16 15:59:10,0.402,,,,0.0330,,,,0,,,
2024-02-16 15:59:20,0.606,,,,0.0441,,,,0,,,
2024-02-16 15:59:30,0.450,,,,0.0333,,,,0,,,
2024-02-16 15:59:40,0.551,,,,0.0345,,,,0,,,
2024-02-16 15:59:50,0.593,,,,0.0456,,,,0,,,
2024-02-16 16:00:00,0.429,,,,0.0330,,,,0,,,
2024-02-16 16:00:10,0.436,,,,0.0348,,,,0,,,
2024-02-16 16:00:20,0.594,,,,0.0504,,,,0,,,
2024-02-16 16:00:30,0.424,,,,0.0363,,,,0,,,
2024-02-16 16:00:40,0.450,,,,0.0327,,,,0,,,
2024-02-16 16:00:50,0.514,,,,0.0414,,,,0,,,
2024-02-16 16:01:00,0.391,,,,0.0393,,,,0,,,
2024-02-16 16:01:10,0.467,,,,0.0339,,,,0,,,
2024-02-16 16:01:20,0.604,,,,0.0435,,,,0,,,
2024-02-16 16:01:30,0.418,,,,0.0315,,,,0,,,
2024-02-16 16:01:40,0.430,,,,0.0321,,,,0,,,
2024-02-16 16:01:50,0.557,,,,0.0444,,,,0,,,
2024-02-16 16:02:00,0.416,,,,0.0333,,,,0,,,
2024-02-16 16:02:10,0.448,,,,0.0330,,,,0,,,
2024-02-16 16:02:20,0.568,,,,0.0435,,,,0,,,
2024-02-16 16:02:30,0.454,,,,0.0342,,,,0,,,
2024-02-16 16:02:40,0.409,,,,0.0351,,,,0,,,
2024-02-16 16:02:50,0.556,,,,0.0456,,,,0,,,
2024-02-16 16:03:00,0.337,,,,0.0360,,,,0,,,
2024-02-16 16:03:10,0.447,,,,0.0351,,,,0,,,
2024-02-16 16:03:20,0.665,,,,0.0444,,,,0,,,
2024-02-16 16:03:30,0.473,,,,0.0318,,,,0,,,
2024-02-16 16:03:40,0.473,,,,0.0291,,,,0,,,
2024-02-16 16:03:50,0.569,,,,0.0426,,,,0,,,
2024-02-16 16:04:00,0.451,,,,0.0327,,,,0,,,
2024-02-16 16:04:10,0.424,,,,0.0333,,,,0,,,
2024-02-16 16:04:20,0.536,,,,0.0462,,,,0,,,
2024-02-16 16:04:30,0.403,,,,0.0348,,,,0,,,
2024-02-16 16:04:40,0.424,,,,0.0363,,,,0,,,
2024-02-16 16:04:50,0.611,,,,0.0432,,,,0,,,
2024-02-16 16:05:00,0.432,,,,0.0333,,,,0,,,
2024-02-16 16:05:10,0.477,,,,0.0423,,,,0,,,
2024-02-16 16:05:20,0.637,,,,0.0450,,,,0,,,
2024-02-16 16:05:30,0.457,,,,0.0324,,,,0,,,
2024-02-16 16:05:40,0.427,,,,0.0327,,,,0,,,
2024-02-16 16:05:50,0.611,,,,0.0444,,,,0,,,
2024-02-16 16:06:00,0.431,,,,0.0339,,,,0,,,
2024-02-16 16:06:10,0.440,,,,0.0333,,,,0,,,
2024-02-16 16:06:20,0.587,,,,0.0447,,,,0,,,
2024-02-16 16:06:30,0.400,,,,0.0345,,,,0,,,
2024-02-16 16:06:40,0.403,,,,0.0342,,,,0,,,
2024-02-16 16:06:50,0.576,,,,0.0462,,,,0,,,
2024-02-16 16:07:00,0.424,,,,0.0321,,,,0,,,
2024-02-16 16:07:10,0.331,,,,0.0357,,,,0,,,
2024-02-16 16:07:20,0.615,,,,0.0486,,,,0,,,
2024-02-16 16:07:30,0.461,,,,0.0324,,,,0,,,
2024-02-16 16:07:40,0.405,,,,0.0291,,,,0,,,
2024-02-16 16:07:50,0.538,,,,0.0414,,,,0,,,
2024-02-16 16:08:00,0.444,,,,0.0327,,,,0,,,
2024-02-16 16:08:10,0.445,,,,0.0321,,,,0,,,
2024-02-16 16:08:20,0.589,,,,0.0450,,,,0,,,
2024-02-16 16:08:30,0.466,,,,0.0336,,,,0,,,
2024-02-16 16:08:40,0.463,,,,0.0303,,,,0,,,
2024-02-16 16:08:50,0.545,,,,0.0510,,,,0,,,
2024-02-16 16:09:00,0.428,,,,0.0345,,,,0,,,
2024-02-16 16:09:10,0.442,,,,0.0327,,,,0,,,
2024-02-16 16:09:20,0.576,,,,0.0504,,,,0,,,
2024-02-16 16:09:30,0.425,,,,0.0291,,,,0,,,
2024-02-16 16:09:40,0.468,,,,0.0348,,,,0,,,
2024-02-16 16:09:50,0.573,,,,0.0522,,,,0,,,
2024-02-16 16:10:00,0.432,,,,0.0339,,,,0,,,
2024-02-16 16:10:10,0.435,,,,0.0360,,,,0,,,
2024-02-16 16:10:20,0.615,,,,0.0450,,,,0,,,
2024-02-16 16:10:30,0.399,,,,0.0408,,,,0,,,
2024-02-16 16:10:40,0.392,,,,0.0348,,,,0,,,
2024-02-16 16:10:50,0.610,,,,0.0474,,,,0,,,
2024-02-16 16:11:00,0.668,,,,0.0330,,,,0,,,
2024-02-16 16:11:10,0.447,,,,0.0378,,,,0,,,
2024-02-16 16:11:20,0.509,,,,0.0495,,,,0,,,
2024-02-16 16:11:30,0.472,,,,0.0324,,,,0,,,
2024-02-16 16:11:40,0.427,,,,0.0345,,,,0,,,
2024-02-16 16:11:50,0.615,,,,0.0405,,,,0,,,
2024-02-16 16:12:00,0.408,,,,0.0294,,,,0,,,
2024-02-16 16:12:10,0.530,,,,0.0297,,,,0,,,
2024-02-16 16:12:20,0.615,,,,0.0435,,,,0,,,
2024-02-16 16:12:30,0.453,,,,0.0375,,,,0,,,
2024-02-16 16:12:40,0.492,,,,0.0309,,,,0,,,
2024-02-16 16:12:50,0.464,,,,0.0408,,,,0,,,
2024-02-16 16:13:00,0.382,,,,0.0372,,,,0,,,
2024-02-16 16:13:10,0.431,,,,0.0330,,,,0,,,
2024-02-16 16:13:20,0.614,,,,0.0399,,,,0,,,
2024-02-16 16:13:30,0.256,,,,0.0213,,,,0,,,
2024-02-16 16:13:40,0.185,,,,0.0168,,,,0,,,
2024-02-16 16:13:50,0.250,,,,0.0228,,,,0,,,
2024-02-16 16:14:00,0.187,,,,0.0171,,,,0,,,
2024-02-16 16:14:10,0.187,,,,0.0168,,,,0,,,
2024-02-16 16:14:20,0.250,,,,0.0228,,,,0,,,
2024-02-16 16:14:30,0.188,,,,0.0171,,,,0,,,
2024-02-16 16:14:40,0.187,,,,0.0165,,,,0,,,
2024-02-16 16:14:50,0.252,,,,0.0225,,,,0,,,
2024-02-16 16:15:00,0.187,,,,0.0168,,,,0,,,
2024-02-16 16:15:10,0.185,,,,0.0171,,,,0,,,
2024-02-16 16:15:20,0.252,,,,0.0228,,,,0,,,
2024-02-16 16:15:30,0.187,,,,0.0171,,,,0,,,
2024-02-16 16:15:40,0.187,,,,0.0171,,,,0,,,
2024-02-16 16:15:50,0.252,,,,0.0225,,,,0,,,
2024-02-16 16:16:00,0.187,,,,0.0171,,,,0,,,
2024-02-16 16:16:10,0.187,,,,0.0171,,,,0,,,
2024-02-16 16:16:20,0.252,,,,0.0228,,,,0,,,
2024-02-16 16:16:30,0.188,,,,0.0171,,,,0,,,
2024-02-16 16:16:40,0.188,,,,0.0171,,,,0,,,
2024-02-16 16:16:50,0.251,,,,0.0225,,,,0,,,
2024-02-16 16:17:00,0.187,,,,0.0171,,,,0,,,
2024-02-16 16:17:10,0.187,,,,0.0171,,,,0,,,
2024-02-16 16:17:20,0.250,,,,0.0225,,,,0,,,
2024-02-16 16:17:30,0.187,,,,0.0174,,,,0,,,
2024-02-16 16:17:40,0.187,,,,0.0171,,,,0,,,
2024-02-16 16:17:50,0.248,,,,0.0228,,,,0,,,
2024-02-16 16:18:00,0.187,,,,0.0171,,,,0,,,
2024-02-16 16:18:10,0.187,,,,0.0171,,,,0,,,
2024-02-16 16:18:20,0.250,,,,0.0228,,,,0,,,
2024-02-16 16:18:30,0.187,,,,0.0171,,,,0,,,
2024-02-16 16:18:40,0.188,,,,0.0171,,,,0,,,
2024-02-16 16:18:50,0.250,,,,0.0228,,,,0,,,
2024-02-16 16:19:00,0.188,,,,0.0171,,,,0,,,
2024-02-16 16:19:10,0.188,,,,0.0171,,,,0,,,
2024-02-16 16:19:20,0.250,,,,0.0228,,,,0,,,
2024-02-16 16:19:30,0.187,,,,0.0171,,,,0,,,
2024-02-16 16:19:40,0.187,,,,0.0171,,,,0,,,
2024-02-16 16:19:50,0.250,,,,0.0228,,,,0,,,
2024-02-16 16:20:00,0.187,,,,0.0168,,,,0,,,
2024-02-16 16:20:10,0.187,,,,0.0171,,,,0,,,
2024-02-16 16:20:20,0.252,,,,0.0228,,,,0,,,
2024-02-16 16:20:30,0.218,,,,0.0171,,,,0,,,
2024-02-16 16:20:40,0.187,,,,0.0171,,,,0,,,
2024-02-16 16:20:50,0.252,,,,0.0228,,,,0,,,
2024-02-16 16:21:00,0.187,,,,0.0168,,,,0,,,
2024-02-16 16:21:10,0.191,,,,0.0171,,,,0,,,
2024-02-16 16:21:20,0.250,,,,0.0228,,,,0,,,
2024-02-16 16:21:30,0.187,,,,0.0168,,,,0,,,
2024-02-16 16:21:40,0.187,,,,0.0171,,,,0,,,
2024-02-16 16:21:50,0.248,,,,0.0228,,,,0,,,
2024-02-16 16:22:00,0.187,,,,0.0171,,,,0,,,
2024-02-16 16:22:10,0.185,,,,0.0171,,,,0,,,
2024-02-16 16:22:20,0.250,,,,0.0228,,,,0,,,
2024-02-16 16:22:30,0.187,,,,0.0171,,,,0,,,
2024-02-16 16:22:40,0.187,,,,0.0171,,,,0,,,
2024-02-16 16:22:50,0.250,,,,0.0228,,,,0,,,
2024-02-16 16:23:00,0.187,,,,0.0168,,,,0,,,
2024-02-16 16:23:10,0.187,,,,0.0171,,,,0,,,
2024-02-16 16:23:20,0.252,,,,0.0228,,,,0,,,
2024-02-16 16:23:30,0.188,,,,0.0171,,,,0,,,
2024-02-16 16:23:40,0.187,,,,0.0171,,,,0,,,
2024-02-16 16:23:50,0.252,,,,0.0228,,,,0,,,
2024-02-16 16:24:00,0.187,,,,0.0168,,,,0,,,
2024-02-16 16:24:10,0.187,,,,0.0171,,,,0,,,
2024-02-16 16:24:20,0.250,,,,0.0228,,,,0,,,
2024-02-16 16:24:30,0.187,,,,0.0168,,,,0,,,
2024-02-16 16:24:40,0.187,,,,0.0171,,,,0,,,
2024-02-16 16:24:50,0.250,,,,0.0228,,,,0,,,
2024-02-16 16:25:00,0.188,,,,0.0171,,,,0,,,
2024-02-16 16:25:10,0.187,,,,0.0171,,,,0,,,
2024-02-16 16:25:20,0.250,,,,0.0228,,,,0,,,
2024-02-16 16:25:30,0.187,,,,0.0168,,,,0,,,
2024-02-16 16:25:40,0.187,,,,0.0171,,,,0,,,
2024-02-16 16:25:50,0.250,,,,0.0228,,,,0,,,
2024-02-16 16:26:00,0.187,,,,0.0168,,,,0,,,
2024-02-16 16:26:10,0.187,,,,0.0171,,,,0,,,
2024-02-16 16:26:20,0.250,,,,0.0225,,,,0,,,
2024-02-16 16:26:30,0.187,,,,0.0168,,,,0,,,
2024-02-16 16:26:40,0.187,,,,0.0171,,,,0,,,
2024-02-16 16:26:50,0.251,,,,0.0228,,,,0,,,
2024-02-16 16:27:00,0.187,,,,0.0168,,,,0,,,
2024-02-16 16:27:10,0.187,,,,0.0171,,,,0,,,
2024-02-16 16:27:20,0.250,,,,0.0225,,,,0,,,
2024-02-16 16:27:30,0.187,,,,0.0171,,,,0,,,
2024-02-16 16:27:40,0.187,,,,0.0171,,,,0,,,
2024-02-16 16:27:50,0.250,,,,0.0228,,,,0,,,
2024-02-16 16:28:00,0.187,,,,0.0168,,,,0,,,
2024-02-16 16:28:10,0.188,,,,0.0171,,,,0,,,
2024-02-16 16:28:20,0.252,,,,0.0228,,,,0,,,
2024-02-16 16:28:30,0.187,,,,0.0168,,,,0,,,
2024-02-16 16:28:40,0.187,,,,0.0171,,,,0,,,
2024-02-16 16:28:50,0.252,,,,0.0225,,,,0,,,
2024-02-16 16:29:00,0.188,,,,0.0168,,,,0,,,
2024-02-16 16:29:10,0.187,,,,0.0171,,,,0,,,
2024-02-16 16:29:20,0.248,,,,0.0225,,,,0,,,
2024-02-16 16:29:30,0.187,,,,0.0168,,,,0,,,
2024-02-16 16:29:40,0.185,,,,0.0171,,,,0,,,
2024-02-16 16:29:50,0.248,,,,0.0225,,,,0,,,
2024-02-16 16:30:00,0.188,,,,0.0171,,,,0,,,
2024-02-16 16:30:10,0.187,,,,0.0171,,,,0,,,
2024-02-16 16:30:20,0.253,,,,0.0228,,,,0,,,
2024-02-16 16:30:30,0.191,,,,0.0171,,,,0,,,
2024-02-16 16:30:40,0.187,,,,0.0171,,,,0,,,
2024-02-16 16:30:50,0.252,,,,0.0228,,,,0,,,
2024-02-16 16:31:00,0.195,,,,0.0168,,,,0,,,
2024-02-16 16:31:10,0.187,,,,0.0171,,,,0,,,
2024-02-16 16:31:20,0.248,,,,0.0228,,,,0,,,
2024-02-16 16:31:30,0.187,,,,0.0168,,,,0,,,
2024-02-16 16:31:40,0.187,,,,0.0171,,,,0,,,
2024-02-16 16:31:50,0.253,,,,0.0228,,,,0,,,
2024-02-16 16:32:00,0.187,,,,0.0168,,,,0,,,
2024-02-16 16:32:10,0.187,,,,0.0171,,,,0,,,
2024-02-16 16:32:20,0.250,,,,0.0228,,,,0,,,
2024-02-16 16:32:30,0.187,,,,0.0168,,,,0,,,
2024-02-16 16:32:40,0.187,,,,0.0171,,,,0,,,
2024-02-16 16:32:50,0.252,,,,0.0228,,,,0,,,
2024-02-16 16:33:00,0.187,,,,0.0168,,,,0,,,
2024-02-16 16:33:10,0.187,,,,0.0171,,,,0,,,
2024-02-16 16:33:20,0.248,,,,0.0228,,,,0,,,
2024-02-16 16:33:30,0.248,,,,0.0228,,,,0,,,
2024-02-16 16:33:40,0.248,,,0.801,0.0228,,,0.0279,0,,,0
2024-02-16 16:33:50,0.248,,,0.274,0.0228,,,0.0231,0,,,0
2024-02-16 16:34:00,0.248,,,0.194,0.0228,,,0.0174,0,,,0
2024-02-16 16:34:10,,,,0.185,,,,0.0171,,,,0
2024-02-16 16:34:20,,,,0.252,,,,0.0228,,,,0
2024-02-16 16:34:30,,,,0.188,,,,0.0168,,,,0
2024-02-16 16:34:40,,,,0.194,,,,0.0174,,,,0
2024-02-16 16:34:50,,,,0.269,,,,0.0225,,,,0
2024-02-16 16:35:00,,,,0.194,,,,0.0171,,,,0
2024-02-16 16:35:10,,,,0.187,,,,0.0171,,,,0
2024-02-16 16:35:20,,,,0.256,,,,0.0228,,,,0
2024-02-16 16:35:30,,,,1.59,,,,0.0591,,,,0
2024-02-16 16:35:40,,,,0.640,,,,0.0375,,,,0
2024-02-16 16:35:50,,,,0.699,,,,0.0465,,,,0
2024-02-16 16:36:00,,,,0.510,,,,0.0321,,,,0
2024-02-16 16:36:10,,,,0.857,,,,0.0339,,,,0
2024-02-16 16:36:20,,,,1.34,,,,0.0399,,,,0
2024-02-16 16:36:30,,,,0.704,,,,0.0279,,,,0
2024-02-16 16:36:40,,,,0.508,,,,0.0264,,,,0
2024-02-16 16:36:50,,,,0.456,,,,0.0384,,,,0
2024-02-16 16:37:00,,,,0.826,,,,0.0339,,,,0
2024-02-16 16:37:10,,,,0.493,,,,0.0288,,,,0
2024-02-16 16:37:20,,,,0.899,,,,0.0369,,,,0
2024-02-16 16:37:30,,,,0.299,,,,0.0282,,,,0
2024-02-16 16:37:40,,,,0.475,,,,0.0273,,,,0
2024-02-16 16:37:50,,,,0.593,,,,0.0345,,,,0
2024-02-16 16:38:00,,,,0.400,,,,0.0243,,,,0
2024-02-16 16:38:10,,,,0.256,,,,0.0258,,,,0
2024-02-16 16:38:20,,,,0.401,,,,0.0336,,,,0
2024-02-16 16:38:30,,,,0.422,,,,0.0243,,,,0
2024-02-16 16:38:40,,,,0.269,,,,0.0237,,,,0
2024-02-16 16:38:50,,,,0.428,,,,0.0291,,,,0
2024-02-16 16:39:00,,,,0.245,,,,0.0243,,,,0
2024-02-16 16:39:10,,,,0.306,,,,0.0237,,,,0
2024-02-16 16:39:20,,,,0.690,,,,0.0348,,,,0
2024-02-16 16:39:30,,,,0.369,,,,0.0237,,,,0
2024-02-16 16:39:40,,,,0.297,,,,0.0240,,,,0
2024-02-16 16:39:50,,,,0.313,,,,0.0300,,,,0
2024-02-16 16:40:00,,,,0.577,,,,0.0228,,,,0
2024-02-16 16:40:10,,,,0.229,,,,0.0201,,,,0
2024-02-16 16:40:20,,,,0.363,,,,0.0264,,,,0
2024-02-16 16:40:30,,,,0.428,,,,0.0228,,,,0
2024-02-16 16:40:40,,,,0.206,,,,0.0231,,,,0
2024-02-16 16:40:50,,,,0.294,,,,0.0291,,,,0
2024-02-16 16:41:00,,,,0.220,,,,0.0201,,,,0
2024-02-16 16:41:10,,,,0.239,,,,0.0216,,,,0
2024-02-16 16:41:20,,,,0.313,,,,0.0294,,,,0
2024-02-16 16:41:30,,,,0.236,,,,0.0219,,,,0
2024-02-16 16:41:40,,,,0.242,,,,0.0258,,,,0
2024-02-16 16:41:50,,,,0.776,,,,0.0288,,,,0
2024-02-16 16:42:00,,,,0.885,,,,0.0255,,,,0
2024-02-16 16:42:10,,,,0.549,,,,0.0228,,,,0
2024-02-16 16:42:20,,,,0.418,,,,0.0276,,,,0
2024-02-16 16:42:30,,,,0.211,,,,0.0222,,,,0
2024-02-16 16:42:40,,,,0.244,,,,0.0213,,,,0
2024-02-16 16:42:50,,,,0.369,,,,0.0279,,,,0
2024-02-16 16:43:00,,,,0.669,,,,0.0246,,,,0
2024-02-16 16:43:10,,,,0.223,,,,0.0240,,,,0
2024-02-16 16:43:20,,,,0.350,,,,0.0279,,,,0
2024-02-16 16:43:30,,,,0.382,,,,0.0207,,,,0
2024-02-16 16:43:40,,,,0.323,,,,0.0204,,,,0
2024-02-16 16:43:50,,,,0.341,,,,0.0261,,,,0
2024-02-16 16:44:00,,,,0.380,,,,0.0201,,,,0
2024-02-16 16:44:10,,,,0.444,,,,0.0216,,,,0
2024-02-16 16:44:20,,,,0.310,,,,0.0258,,,,0
2024-02-16 16:44:30,,,,0.234,,,,0.0207,,,,0
2024-02-16 16:44:40,,,,0.212,,,,0.0201,,,,0
2024-02-16 16:44:50,,,,0.383,,,,0.0264,,,,0
2024-02-16 16:45:00,,,,0.201,,,,0.0201,,,,0
2024-02-16 16:45:10,,,,0.208,,,,0.0204,,,,0
2024-02-16 16:45:20,,,,0.451,,,,0.0264,,,,0
2024-02-16 16:45:30,,,,0.551,,,,0.0198,,,,0
2024-02-16 16:45:40,,,,0.212,,,,0.0210,,,,0
2024-02-16 16:45:50,,,,0.277,,,,0.0252,,,,0
2024-02-16 16:46:00,,,,0.431,,,,0.0189,,,,0
2024-02-16 16:46:10,,,,0.235,,,,0.0192,,,,0
2024-02-16 16:46:20,,,,0.652,,,,0.0273,,,,0
2024-02-16 16:46:30,,,,0.209,,,,0.0180,,,,0
2024-02-16 16:46:40,,,,0.210,,,,0.0186,,,,0
2024-02-16 16:46:50,,,,0.280,,,,0.0252,,,,0
2024-02-16 16:47:00,,,,0.204,,,,0.0183,,,,0
2024-02-16 16:47:10,,,,0.214,,,,0.0213,,,,0
2024-02-16 16:47:20,,,,0.285,,,,0.0252,,,,0
2024-02-16 16:47:30,,,,0.207,,,,0.0183,,,,0
2024-02-16 16:47:40,,,,0.221,,,,0.0216,,,,0
2024-02-16 16:47:50,,,,0.323,,,,0.0264,,,,0
2024-02-16 16:48:00,,,,0.203,,,,0.0180,,,,0
2024-02-16 16:48:10,,,,0.245,,,,0.0186,,,,0
2024-02-16 16:48:20,,,,0.358,,,,0.0249,,,,0
2024-02-16 16:48:30,,,,0.207,,,,0.0180,,,,0
2024-02-16 16:48:40,,,,0.211,,,,0.0189,,,,0
2024-02-16 16:48:50,,,,0.274,,,,0.0246,,,,0
2024-02-16 16:49:00,,,,0.206,,,,0.0183,,,,0
2024-02-16 16:49:10,,,,0.204,,,,0.0204,,,,0
2024-02-16 16:49:20,,,,0.279,,,,0.0264,,,,0
2024-02-16 16:49:30,,,,0.199,,,,0.0183,,,,0
2024-02-16 16:49:40,,,,0.233,,,,0.0219,,,,0
2024-02-16 16:49:50,,,,0.296,,,,0.0258,,,,0
2024-02-16 16:50:00,,,,0.205,,,,0.0183,,,,0
2024-02-16 16:50:10,,,,0.207,,,,0.0183,,,,0
2024-02-16 16:50:20,,,,0.461,,,,0.0252,,,,0
2024-02-16 16:50:30,,,,0.213,,,,0.0180,,,,0
2024-02-16 16:50:40,,,,0.210,,,,0.0189,,,,0
2024-02-16 16:50:50,,,,0.271,,,,0.0246,,,,0
2024-02-16 16:51:00,,,,0.202,,,,0.0186,,,,0
2024-02-16 16:51:10,,,,0.337,,,,0.0204,,,,0
2024-02-16 16:51:20,,,,0.272,,,,0.0252,,,,0
2024-02-16 16:51:30,,,,0.207,,,,0.0180,,,,0
2024-02-16 16:51:40,,,,0.402,,,,0.0213,,,,0
2024-02-16 16:51:50,,,,0.370,,,,0.0258,,,,0
2024-02-16 16:52:00,,,,0.206,,,,0.0186,,,,0
2024-02-16 16:52:10,,,,0.208,,,,0.0183,,,,0
2024-02-16 16:52:20,,,,0.272,,,,0.0243,,,,0
2024-02-16 16:52:30,,,,0.200,,,,0.0180,,,,0
2024-02-16 16:52:40,,,,0.209,,,,0.0189,,,,0
2024-02-16 16:52:50,,,,0.271,,,,0.0243,,,,0
2024-02-16 16:53:00,,,,0.209,,,,0.0189,,,,0
2024-02-16 16:53:10,,,,0.202,,,,0.0189,,,,0
2024-02-16 16:53:20,,,,0.316,,,,0.0261,,,,0
2024-02-16 16:53:30,,,,0.205,,,,0.0186,,,,0
2024-02-16 16:53:40,,,,0.216,,,,0.0210,,,,0
2024-02-16 16:53:50,,,,0.280,,,,0.0264,,,,0
2024-02-16 16:54:00,,,,0.210,,,,0.0186,,,,0
2024-02-16 16:54:10,,,,0.209,,,,0.0189,,,,0
2024-02-16 16:54:20,,,,0.278,,,,0.0243,,,,0
2024-02-16 16:54:30,,,,0.210,,,,0.0186,,,,0
2024-02-16 16:54:40,,,,0.245,,,,0.0198,,,,0
2024-02-16 16:54:50,,,,0.292,,,,0.0270,,,,0
2024-02-16 16:55:00,,,,0.207,,,,0.0189,,,,0
2024-02-16 16:55:10,,,,0.225,,,,0.0201,,,,0
2024-02-16 16:55:20,,,,0.285,,,,0.0267,,,,0
2024-02-16 16:55:30,,,,0.211,,,,0.0180,,,,0
2024-02-16 16:55:40,,,,0.326,,,,0.0207,,,,0
2024-02-16 16:55:50,,,,0.285,,,,0.0264,,,,0
2024-02-16 16:56:00,,,,0.206,,,,0.0183,,,,0
2024-02-16 16:56:10,,,,0.218,,,,0.0183,,,,0
2024-02-16 16:56:20,,,,0.277,,,,0.0243,,,,0
2024-02-16 16:56:30,,,,0.212,,,,0.0177,,,,0
2024-02-16 16:56:40,,,,0.227,,,,0.0216,,,,0
2024-02-16 16:56:50,,,,0.292,,,,0.0243,,,,0
2024-02-16 16:57:00,,,,0.209,,,,0.0186,,,,0
