sep=,
"Time","restworkerjava-58d6f48b94-rbd6b / worker / PKG","restworkerjava-7885b99b5f-9mrn5 / worker / PKG","restworkerjava-85d7c5b9df-wpdkg / worker / PKG","restworkerjava-58d6f48b94-rbd6b / worker / DRAM","restworkerjava-7885b99b5f-9mrn5 / worker / DRAM","restworkerjava-85d7c5b9df-wpdkg / worker / DRAM","restworkerjava-58d6f48b94-rbd6b / worker / OTHER","restworkerjava-7885b99b5f-9mrn5 / worker / OTHER","restworkerjava-85d7c5b9df-wpdkg / worker / OTHER"
2024-02-10 11:55:00,0.240,,,0.0264,,,0,,
2024-02-10 11:55:10,0.182,,,0.0195,,,0,,
2024-02-10 11:55:20,0.202,,,0.0207,,,0,,
2024-02-10 11:55:30,0.242,,,0.0276,,,0,,
2024-02-10 11:55:40,0.131,,,0.0189,,,0,,
2024-02-10 11:55:50,0.120,,,0.0180,,,0,,
2024-02-10 11:56:00,0.162,,,0.0240,,,0,,
2024-02-10 11:56:10,0.119,,,0.0180,,,0,,
2024-02-10 11:56:20,0.154,,,0.0207,,,0,,
2024-02-10 11:56:30,0.236,,,0.0267,,,0,,
2024-02-10 11:56:40,0.186,,,0.0186,,,0,,
2024-02-10 11:56:50,0.160,,,0.0192,,,0,,
2024-02-10 11:57:00,0.267,,,0.0264,,,0,,
2024-02-10 11:57:10,0.197,,,0.0198,,,0,,
2024-02-10 11:57:20,0.187,,,0.0222,,,0,,
2024-02-10 11:57:30,0.261,,,0.0321,,,0,,
2024-02-10 11:57:40,0.205,,,0.0207,,,0,,
2024-02-10 11:57:50,0.343,,,0.0210,,,0,,
2024-02-10 11:58:00,0.256,,,0.0273,,,0,,
2024-02-10 11:58:10,0.183,,,0.0228,,,0,,
2024-02-10 11:58:20,0.177,,,0.0204,,,0,,
2024-02-10 11:58:30,0.243,,,0.0291,,,0,,
2024-02-10 11:58:40,0.168,,,0.0189,,,0,,
2024-02-10 11:58:50,0.120,,,0.0180,,,0,,
2024-02-10 11:59:00,0.162,,,0.0240,,,0,,
2024-02-10 11:59:10,0.120,,,0.0177,,,0,,
2024-02-10 11:59:20,0.131,,,0.0189,,,0,,
2024-02-10 11:59:30,0.282,,,0.0264,,,0,,
2024-02-10 11:59:40,0.195,,,0.0180,,,0,,
2024-02-10 11:59:50,0.181,,,0.0189,,,0,,
2024-02-10 12:00:00,0.258,,,0.0255,,,0,,
2024-02-10 12:00:10,0.175,,,0.0219,,,0,,
2024-02-10 12:00:20,0.170,,,0.0207,,,0,,
2024-02-10 12:00:30,0.345,,,0.0291,,,0,,
2024-02-10 12:00:40,0.248,,,0.0204,,,0,,
2024-02-10 12:00:50,0.166,,,0.0189,,,0,,
2024-02-10 12:01:00,0.245,,,0.0255,,,0,,
2024-02-10 12:01:10,0.203,,,0.0186,,,0,,
2024-02-10 12:01:20,0.278,,,0.0201,,,0,,
2024-02-10 12:01:30,0.241,,,0.0267,,,0,,
2024-02-10 12:01:40,0.177,,,0.0186,,,0,,
2024-02-10 12:01:50,0.122,,,0.0183,,,0,,
2024-02-10 12:02:00,0.163,,,0.0243,,,0,,
2024-02-10 12:02:10,0.119,,,0.0180,,,0,,
2024-02-10 12:02:20,0.130,,,0.0192,,,0,,
2024-02-10 12:02:30,0.237,,,0.0273,,,0,,
2024-02-10 12:02:40,0.178,,,0.0183,,,0,,
2024-02-10 12:02:50,0.182,,,0.0189,,,0,,
2024-02-10 12:03:00,0.236,,,0.0249,,,0,,
2024-02-10 12:03:10,0.173,,,0.0204,,,0,,
2024-02-10 12:03:20,0.183,,,0.0192,,,0,,
2024-02-10 12:03:30,0.333,,,0.0294,,,0,,
2024-02-10 12:03:40,0.228,,,0.0207,,,0,,
2024-02-10 12:03:50,0.187,,,0.0201,,,0,,
2024-02-10 12:04:00,0.254,,,0.0273,,,0,,
2024-02-10 12:04:10,0.175,,,0.0192,,,0,,
2024-02-10 12:04:20,0.185,,,0.0207,,,0,,
2024-02-10 12:04:30,0.223,,,0.0273,,,0,,
2024-02-10 12:04:40,0.174,,,0.0192,,,0,,
2024-02-10 12:04:50,0.151,,,0.0192,,,0,,
2024-02-10 12:05:00,0.162,,,0.0240,,,0,,
2024-02-10 12:05:10,0.120,,,0.0177,,,0,,
2024-02-10 12:05:20,0.122,,,0.0180,,,0,,
2024-02-10 12:05:30,0.223,,,0.0261,,,0,,
2024-02-10 12:05:40,0.196,,,0.0189,,,0,,
2024-02-10 12:05:50,0.189,,,0.0189,,,0,,
2024-02-10 12:06:00,0.265,,,0.0264,,,0,,
2024-02-10 12:06:10,0.173,,,0.0189,,,0,,
2024-02-10 12:06:20,0.185,,,0.0207,,,0,,
2024-02-10 12:06:30,0.307,,,0.0282,,,0,,
2024-02-10 12:06:40,0.230,,,0.0207,,,0,,
2024-02-10 12:06:50,0.208,,,0.0198,,,0,,
2024-02-10 12:07:00,0.228,,,0.0264,,,0,,
2024-02-10 12:07:10,0.166,,,0.0195,,,0,,
2024-02-10 12:07:20,0.189,,,0.0189,,,0,,
2024-02-10 12:07:30,0.239,,,0.0270,,,0,,
2024-02-10 12:07:40,0.253,,,0.0198,,,0,,
2024-02-10 12:07:50,0.156,,,0.0198,,,0,,
2024-02-10 12:08:00,0.162,,,0.0246,,,0,,
2024-02-10 12:08:10,0.120,,,0.0177,,,0,,
2024-02-10 12:08:20,0.122,,,0.0195,,,0,,
2024-02-10 12:08:30,0.179,,,0.0255,,,0,,
2024-02-10 12:08:40,0.197,,,0.0198,,,0,,
2024-02-10 12:08:50,0.181,,,0.0192,,,0,,
2024-02-10 12:09:00,0.686,,,0.0261,,,0,,
2024-02-10 12:09:10,0.231,,,0.0183,,,0,,
2024-02-10 12:09:20,0.190,,,0.0189,,,0,,
2024-02-10 12:09:30,0.255,,,0.0270,,,0,,
2024-02-10 12:09:40,0.230,,,0.0219,,,0,,
2024-02-10 12:09:50,0.230,,,0.0207,,,0,,
2024-02-10 12:10:00,0.249,,,0.0267,,,0,,
2024-02-10 12:10:10,0.176,,,0.0192,,,0,,
2024-02-10 12:10:20,0.196,,,0.0207,,,0,,
2024-02-10 12:10:30,0.250,,,0.0258,,,0,,
2024-02-10 12:10:40,0.178,,,0.0207,,,0,,
2024-02-10 12:10:50,0.195,,,0.0198,,,0,,
2024-02-10 12:11:00,0.163,,,0.0243,,,0,,
2024-02-10 12:11:10,0.120,,,0.0177,,,0,,
2024-02-10 12:11:20,0.119,,,0.0177,,,0,,
2024-02-10 12:11:30,0.163,,,0.0246,,,0,,
2024-02-10 12:11:40,0.189,,,0.0204,,,0,,
2024-02-10 12:11:50,0.191,,,0.0192,,,0,,
2024-02-10 12:12:00,0.255,,,0.0255,,,0,,
2024-02-10 12:12:10,0.179,,,0.0189,,,0,,
2024-02-10 12:12:20,0.163,,,0.0210,,,0,,
2024-02-10 12:12:30,0.241,,,0.0270,,,0,,
2024-02-10 12:12:40,0.216,,,0.0225,,,0,,
2024-02-10 12:12:50,0.232,,,0.0201,,,0,,
2024-02-10 12:13:00,0.267,,,0.0273,,,0,,
2024-02-10 12:13:10,0.181,,,0.0192,,,0,,
2024-02-10 12:13:20,0.193,,,0.0198,,,0,,
2024-02-10 12:13:30,0.254,,,0.0276,,,0,,
2024-02-10 12:13:40,0.189,,,0.0198,,,0,,
2024-02-10 12:13:50,0.171,,,0.0195,,,0,,
2024-02-10 12:14:00,0.208,,,0.0249,,,0,,
2024-02-10 12:14:10,0.119,,,0.0177,,,0,,
2024-02-10 12:14:20,0.122,,,0.0192,,,0,,
2024-02-10 12:14:30,0.164,,,0.0240,,,0,,
2024-02-10 12:14:40,0.150,,,0.0195,,,0,,
2024-02-10 12:14:50,0.195,,,0.0189,,,0,,
2024-02-10 12:15:00,0.274,,,0.0252,,,0,,
2024-02-10 12:15:10,0.185,,,0.0198,,,0,,
2024-02-10 12:15:20,0.167,,,0.0198,,,0,,
2024-02-10 12:15:30,0.250,,,0.0252,,,0,,
2024-02-10 12:15:40,0.251,,,0.0213,,,0,,
2024-02-10 12:15:50,0.231,,,0.0207,,,0,,
2024-02-10 12:16:00,0.316,,,0.0264,,,0,,
2024-02-10 12:16:10,0.183,,,0.0204,,,0,,
2024-02-10 12:16:20,0.183,,,0.0210,,,0,,
2024-02-10 12:16:30,0.327,,,0.0258,,,0,,
2024-02-10 12:16:40,0.169,,,0.0198,,,0,,
2024-02-10 12:16:50,0.169,,,0.0195,,,0,,
2024-02-10 12:17:00,0.208,,,0.0246,,,0,,
2024-02-10 12:17:10,0.120,,,0.0177,,,0,,
2024-02-10 12:17:20,0.121,,,0.0180,,,0,,
2024-02-10 12:17:30,0.160,,,0.0234,,,0,,
2024-02-10 12:17:40,0.125,,,0.0180,,,0,,
2024-02-10 12:17:50,0.120,,,0.0186,,,0,,
2024-02-10 12:18:00,0.162,,,0.0240,,,0,,
2024-02-10 12:18:10,0.121,,,0.0177,,,0,,
2024-02-10 12:18:20,0.121,,,0.0198,,,0,,
2024-02-10 12:18:30,0.167,,,0.0240,,,0,,
2024-02-10 12:18:40,0.120,,,0.0177,,,0,,
2024-02-10 12:18:50,0.120,,,0.0177,,,0,,
2024-02-10 12:19:00,0.161,,,0.0243,,,0,,
2024-02-10 12:19:10,0.120,,,0.0177,,,0,,
2024-02-10 12:19:20,0.121,,,0.0180,,,0,,
2024-02-10 12:19:30,0.163,,,0.0240,,,0,,
2024-02-10 12:19:40,0.120,,,0.0177,,,0,,
2024-02-10 12:19:50,0.120,,,0.0177,,,0,,
2024-02-10 12:20:00,0.162,,,0.0249,,,0,,
2024-02-10 12:20:10,0.119,,,0.0177,,,0,,
2024-02-10 12:20:20,0.120,,,0.0192,,,0,,
2024-02-10 12:20:30,0.163,,,0.0240,,,0,,
2024-02-10 12:20:40,0.120,,,0.0177,,,0,,
2024-02-10 12:20:50,0.121,,,0.0180,,,0,,
2024-02-10 12:21:00,0.162,,,0.0240,,,0,,
2024-02-10 12:21:10,0.120,,,0.0177,,,0,,
2024-02-10 12:21:20,0.120,,,0.0177,,,0,,
2024-02-10 12:21:30,0.161,,,0.0240,,,0,,
2024-02-10 12:21:40,0.119,,,0.0177,,,0,,
2024-02-10 12:21:50,0.119,,,0.0183,,,0,,
2024-02-10 12:22:00,0.160,,,0.0240,,,0,,
2024-02-10 12:22:10,0.118,,,0.0177,,,0,,
2024-02-10 12:22:20,0.127,,,0.0198,,,0,,
2024-02-10 12:22:30,0.160,,,0.0237,,,0,,
2024-02-10 12:22:40,0.157,,,0.0216,,,0,,
2024-02-10 12:22:50,0.385,,,0.0297,,,0,,
2024-02-10 12:23:00,0.540,,,0.0348,,,0,,
2024-02-10 12:23:10,0.587,,,0.0264,,,0,,
2024-02-10 12:23:20,0.424,,,0.0267,,,0,,
2024-02-10 12:23:30,0.536,,,0.0453,,,0,,
2024-02-10 12:23:40,0.408,,,0.0306,,,0,,
2024-02-10 12:23:50,0.469,,,0.0402,,,0,,
2024-02-10 12:24:00,0.726,,,0.0534,,,0,,
2024-02-10 12:24:10,0.449,,,0.0363,,,0,,
2024-02-10 12:24:20,0.338,,,0.0279,,,0,,
2024-02-10 12:24:30,0.478,,,0.0429,,,0,,
2024-02-10 12:24:40,0.356,,,0.0324,,,0,,
2024-02-10 12:24:50,0.435,,,0.0318,,,0,,
2024-02-10 12:25:00,0.520,,,0.0459,,,0,,
2024-02-10 12:25:10,0.442,,,0.0321,,,0,,
2024-02-10 12:25:20,0.305,,,0.0294,,,0,,
2024-02-10 12:25:30,0.164,,,0.0246,,,0,,
2024-02-10 12:25:40,0.121,,,0.0180,,,0,,
2024-02-10 12:25:50,0.120,,,0.0177,,,0,,
2024-02-10 12:26:00,0.442,,,0.0468,,,0,,
2024-02-10 12:26:10,0.422,,,0.0333,,,0,,
2024-02-10 12:26:20,0.415,,,0.0327,,,0,,
2024-02-10 12:26:30,0.606,,,0.0435,,,0,,
2024-02-10 12:26:40,0.442,,,0.0321,,,0,,
2024-02-10 12:26:50,0.422,,,0.0324,,,0,,
2024-02-10 12:27:00,0.648,,,0.0528,,,0,,
2024-02-10 12:27:10,0.487,,,0.0384,,,0,,
2024-02-10 12:27:20,0.626,,,0.0366,,,0,,
2024-02-10 12:27:30,0.546,,,0.0465,,,0,,
2024-02-10 12:27:40,0.402,,,0.0324,,,0,,
2024-02-10 12:27:50,0.391,,,0.0318,,,0,,
2024-02-10 12:28:00,0.566,,,0.0444,,,0,,
2024-02-10 12:28:10,0.409,,,0.0339,,,0,,
2024-02-10 12:28:20,0.396,,,0.0336,,,0,,
2024-02-10 12:28:30,0.371,,,0.0381,,,0,,
2024-02-10 12:28:40,0.121,,,0.0180,,,0,,
2024-02-10 12:28:50,0.120,,,0.0177,,,0,,
2024-02-10 12:29:00,0.161,,,0.0237,,,0,,
2024-02-10 12:29:10,0.273,,,0.0348,,,0,,
2024-02-10 12:29:20,0.417,,,0.0324,,,0,,
2024-02-10 12:29:30,0.516,,,0.0432,,,0,,
2024-02-10 12:29:40,0.426,,,0.0324,,,0,,
2024-02-10 12:29:50,0.406,,,0.0327,,,0,,
2024-02-10 12:30:00,0.418,,,0.0369,,,0,,
2024-02-10 12:30:10,0.406,,,0.0303,,,0,,
2024-02-10 12:30:20,0.460,,,0.0438,,,0,,
2024-02-10 12:30:30,0.676,,,0.0477,,,0,,
2024-02-10 12:30:40,0.487,,,0.0348,,,0,,
2024-02-10 12:30:50,0.398,,,0.0327,,,0,,
2024-02-10 12:31:00,0.564,,,0.0435,,,0,,
2024-02-10 12:31:10,0.378,,,0.0312,,,0,,
2024-02-10 12:31:20,1.53,,,0.0396,,,0,,
2024-02-10 12:31:30,0.532,,,0.0465,,,0,,
2024-02-10 12:31:40,0.382,,,0.0315,,,0,,
2024-02-10 12:31:50,0.150,,,0.0201,,,0,,
2024-02-10 12:32:00,0.164,,,0.0243,,,0,,
2024-02-10 12:32:10,0.119,,,0.0183,,,0,,
2024-02-10 12:32:20,0.133,,,0.0192,,,0,,
2024-02-10 12:32:30,0.578,,,0.0510,,,0,,
2024-02-10 12:32:40,0.464,,,0.0315,,,0,,
2024-02-10 12:32:50,0.368,,,0.0315,,,0,,
2024-02-10 12:33:00,0.553,,,0.0429,,,0,,
2024-02-10 12:33:10,0.392,,,0.0324,,,0,,
2024-02-10 12:33:20,0.410,,,0.0330,,,0,,
2024-02-10 12:33:30,0.595,,,0.0555,,,0,,
2024-02-10 12:33:40,0.400,,,0.0255,,,0,,
2024-02-10 12:33:50,0.256,,,0.0240,,,0,,
2024-02-10 12:34:00,0.615,,,0.0390,,,0,,
2024-02-10 12:34:10,0.392,,,0.0252,,,0,,
2024-02-10 12:34:20,0.426,,,0.0294,,,0,,
2024-02-10 12:34:30,0.599,,,0.0348,,,0,,
2024-02-10 12:34:40,0.379,,,0.0279,,,0,,
2024-02-10 12:34:50,0.449,,,0.0255,,,0,,
2024-02-10 12:35:00,0.468,,,0.0378,,,0,,
2024-02-10 12:35:10,0.159,,,0.0207,,,0,,
2024-02-10 12:35:20,0.121,,,0.0186,,,0,,
2024-02-10 12:35:30,0.166,,,0.0246,,,0,,
2024-02-10 12:35:40,0.386,,,0.0303,,,0,,
2024-02-10 12:35:50,0.370,,,0.0270,,,0,,
2024-02-10 12:36:00,0.386,,,0.0306,,,0,,
2024-02-10 12:36:10,0.335,,,0.0210,,,0,,
2024-02-10 12:36:20,0.410,,,0.0270,,,0,,
2024-02-10 12:36:30,0.528,,,0.0363,,,0,,
2024-02-10 12:36:40,0.441,,,0.0321,,,0,,
2024-02-10 12:36:50,0.535,,,0.0330,,,0,,
2024-02-10 12:37:00,0.505,,,0.0363,,,0,,
2024-02-10 12:37:10,0.841,,,0.0207,,,0,,
2024-02-10 12:37:20,0.326,,,0.0237,,,0,,
2024-02-10 12:37:30,0.692,,,0.0378,,,0,,
2024-02-10 12:37:40,0.380,,,0.0255,,,0,,
2024-02-10 12:37:50,0.355,,,0.0285,,,0,,
2024-02-10 12:38:00,0.512,,,0.0369,,,0,,
2024-02-10 12:38:10,0.396,,,0.0270,,,0,,
2024-02-10 12:38:20,0.418,,,0.0258,,,0,,
2024-02-10 12:38:30,0.298,,,0.0318,,,0,,
2024-02-10 12:38:40,0.120,,,0.0174,,,0,,
2024-02-10 12:38:50,0.252,,,0.0282,,,0,,
2024-02-10 12:39:00,0.596,,,0.0363,,,0,,
2024-02-10 12:39:10,0.418,,,0.0258,,,0,,
2024-02-10 12:39:20,0.500,,,0.0249,,,0,,
2024-02-10 12:39:30,0.552,,,0.0366,,,0,,
2024-02-10 12:39:40,0.393,,,0.0267,,,0,,
2024-02-10 12:39:50,0.394,,,0.0279,,,0,,
2024-02-10 12:40:00,0.723,,,0.0462,,,0,,
2024-02-10 12:40:10,0.441,,,0.0279,,,0,,
2024-02-10 12:40:20,0.481,,,0.0297,,,0,,
2024-02-10 12:40:30,0.571,,,0.0366,,,0,,
2024-02-10 12:40:40,0.320,,,0.0297,,,0,,
2024-02-10 12:40:50,0.401,,,0.0258,,,0,,
2024-02-10 12:41:00,0.514,,,0.0366,,,0,,
2024-02-10 12:41:10,0.387,,,0.0300,,,0,,
2024-02-10 12:41:20,0.313,,,0.0243,,,0,,
2024-02-10 12:41:30,0.292,,,0.0333,,,0,,
2024-02-10 12:41:40,0.121,,,0.0177,,,0,,
2024-02-10 12:41:50,0.120,,,0.0177,,,0,,
2024-02-10 12:42:00,0.256,,,0.0354,,,0,,
2024-02-10 12:42:10,0.406,,,0.0327,,,0,,
2024-02-10 12:42:20,0.382,,,0.0312,,,0,,
2024-02-10 12:42:30,0.538,,,0.0429,,,0,,
2024-02-10 12:42:40,0.379,,,0.0312,,,0,,
2024-02-10 12:42:50,0.376,,,0.0312,,,0,,
2024-02-10 12:43:00,0.613,,,0.0465,,,0,,
2024-02-10 12:43:10,0.571,,,0.0486,,,0,,
2024-02-10 12:43:20,0.475,,,0.0348,,,0,,
2024-02-10 12:43:30,0.592,,,0.0453,,,0,,
2024-02-10 12:43:40,0.377,,,0.0309,,,0,,
2024-02-10 12:43:50,0.427,,,0.0330,,,0,,
2024-02-10 12:44:00,0.522,,,0.0426,,,0,,
2024-02-10 12:44:10,0.392,,,0.0327,,,0,,
2024-02-10 12:44:20,0.430,,,0.0345,,,0,,
2024-02-10 12:44:30,0.561,,,0.0420,,,0,,
2024-02-10 12:44:40,0.132,,,0.0192,,,0,,
2024-02-10 12:44:50,0.119,,,0.0174,,,0,,
2024-02-10 12:45:00,0.161,,,0.0240,,,0,,
2024-02-10 12:45:10,0.131,,,0.0198,,,0,,
2024-02-10 12:45:20,0.419,,,0.0378,,,0,,
2024-02-10 12:45:30,0.539,,,0.0429,,,0,,
2024-02-10 12:45:40,0.439,,,0.0321,,,0,,
2024-02-10 12:45:50,0.382,,,0.0321,,,0,,
2024-02-10 12:46:00,0.572,,,0.0429,,,0,,
2024-02-10 12:46:10,0.401,,,0.0324,,,0,,
2024-02-10 12:46:20,0.437,,,0.0432,,,0,,
2024-02-10 12:46:30,0.672,,,0.0519,,,0,,
2024-02-10 12:46:40,0.433,,,0.0351,,,0,,
2024-02-10 12:46:50,0.349,,,0.0324,,,0,,
2024-02-10 12:47:00,0.449,,,0.0360,,,0,,
2024-02-10 12:47:10,0.394,,,0.0321,,,0,,
2024-02-10 12:47:20,0.378,,,0.0300,,,0,,
2024-02-10 12:47:30,0.559,,,0.0465,,,0,,
2024-02-10 12:47:40,0.402,,,0.0312,,,0,,
2024-02-10 12:47:50,0.360,,,0.0294,,,0,,
2024-02-10 12:48:00,0.161,,,0.0246,,,0,,
2024-02-10 12:48:10,0.118,,,0.0177,,,0,,
2024-02-10 12:48:20,0.123,,,0.0180,,,0,,
2024-02-10 12:48:30,0.439,,,0.0444,,,0,,
2024-02-10 12:48:40,0.378,,,0.0324,,,0,,
2024-02-10 12:48:50,0.378,,,0.0318,,,0,,
2024-02-10 12:49:00,0.508,,,0.0435,,,0,,
2024-02-10 12:49:10,0.388,,,0.0315,,,0,,
2024-02-10 12:49:20,0.375,,,0.0321,,,0,,
2024-02-10 12:49:30,0.529,,,0.0501,,,0,,
2024-02-10 12:49:40,0.689,,,0.0387,,,0,,
2024-02-10 12:49:50,0.500,,,0.0336,,,0,,
2024-02-10 12:50:00,0.564,,,0.0429,,,0,,
2024-02-10 12:50:10,0.375,,,0.0345,,,0,,
2024-02-10 12:50:20,0.439,,,0.0315,,,0,,
2024-02-10 12:50:30,0.567,,,0.0441,,,0,,
2024-02-10 12:50:40,0.415,,,0.0339,,,0,,
2024-02-10 12:50:50,0.441,,,0.0312,,,0,,
2024-02-10 12:51:00,0.395,,,0.0372,,,0,,
2024-02-10 12:51:10,0.121,,,0.0177,,,0,,
2024-02-10 12:51:20,0.122,,,0.0180,,,0,,
2024-02-10 12:51:30,0.162,,,0.0240,,,0,,
2024-02-10 12:51:40,0.283,,,0.0339,,,0,,
2024-02-10 12:51:50,0.375,,,0.0324,,,0,,
2024-02-10 12:52:00,0.502,,,0.0441,,,0,,
2024-02-10 12:52:10,0.375,,,0.0285,,,0,,
2024-02-10 12:52:20,0.416,,,0.0252,,,0,,
2024-02-10 12:52:30,0.563,,,0.0357,,,0,,
2024-02-10 12:52:40,0.450,,,0.0267,,,0,,
2024-02-10 12:52:50,0.505,,,0.0360,,,0,,
2024-02-10 12:53:00,0.415,,,0.0309,,,0,,
2024-02-10 12:53:10,0.433,,,0.0279,,,0,,
2024-02-10 12:53:20,0.388,,,0.0297,,,0,,
2024-02-10 12:53:30,0.538,,,0.0354,,,0,,
2024-02-10 12:53:40,0.391,,,0.0252,,,0,,
2024-02-10 12:53:50,0.376,,,0.0258,,,0,,
2024-02-10 12:54:00,0.552,,,0.0357,,,0,,
2024-02-10 12:54:10,0.400,,,0.0267,,,0,,
2024-02-10 12:54:20,0.345,,,0.0255,,,0,,
2024-02-10 12:54:30,0.161,,,0.0249,,,0,,
2024-02-10 12:54:40,0.119,,,0.0186,,,0,,
2024-02-10 12:54:50,0.165,,,0.0216,,,0,,
2024-02-10 12:55:00,0.543,,,0.0372,,,0,,
2024-02-10 12:55:10,0.423,,,0.0276,,,0,,
2024-02-10 12:55:20,0.403,,,0.0270,,,0,,
2024-02-10 12:55:30,0.482,,,0.0354,,,0,,
2024-02-10 12:55:40,0.390,,,0.0282,,,0,,
2024-02-10 12:55:50,0.364,,,0.0273,,,0,,
2024-02-10 12:56:00,0.719,,,0.0459,,,0,,
2024-02-10 12:56:10,0.493,,,0.0303,,,0,,
2024-02-10 12:56:20,0.597,,,0.0303,,,0,,
2024-02-10 12:56:30,0.537,,,0.0363,,,0,,
2024-02-10 12:56:40,0.398,,,0.0276,,,0,,
2024-02-10 12:56:50,0.416,,,0.0264,,,0,,
2024-02-10 12:57:00,0.535,,,0.0372,,,0,,
2024-02-10 12:57:10,0.405,,,0.0255,,,0,,
2024-02-10 12:57:20,0.379,,,0.0261,,,0,,
2024-02-10 12:57:30,0.214,,,0.0255,,,0,,
2024-02-10 12:57:40,0.120,,,0.0177,,,0,,
2024-02-10 12:57:50,0.121,,,0.0177,,,0,,
2024-02-10 12:58:00,0.205,,,0.0285,,,0,,
2024-02-10 12:58:10,0.430,,,0.0285,,,0,,
2024-02-10 12:58:20,0.388,,,0.0267,,,0,,
2024-02-10 12:58:30,0.567,,,0.0378,,,0,,
2024-02-10 12:58:40,0.427,,,0.0276,,,0,,
2024-02-10 12:58:50,0.412,,,0.0276,,,0,,
2024-02-10 12:59:00,0.589,,,0.0351,,,0,,
2024-02-10 12:59:10,0.446,,,0.0336,,,0,,
2024-02-10 12:59:20,0.508,,,0.0318,,,0,,
2024-02-10 12:59:30,0.619,,,0.0372,,,0,,
2024-02-10 12:59:40,0.350,,,0.0300,,,0,,
2024-02-10 12:59:50,0.408,,,0.0315,,,0,,
2024-02-10 13:00:00,0.496,,,0.0453,,,0,,
2024-02-10 13:00:10,0.446,,,0.0321,,,0,,
2024-02-10 13:00:20,0.364,,,0.0348,,,0,,
2024-02-10 13:00:30,0.552,,,0.0423,,,0,,
2024-02-10 13:00:40,0.147,,,0.0198,,,0,,
2024-02-10 13:00:50,0.120,,,0.0177,,,0,,
2024-02-10 13:01:00,0.161,,,0.0240,,,0,,
2024-02-10 13:01:10,0.121,,,0.0180,,,0,,
2024-02-10 13:01:20,0.348,,,0.0378,,,0,,
2024-02-10 13:01:30,0.509,,,0.0441,,,0,,
2024-02-10 13:01:40,0.408,,,0.0330,,,0,,
2024-02-10 13:01:50,0.398,,,0.0318,,,0,,
2024-02-10 13:02:00,0.548,,,0.0438,,,0,,
2024-02-10 13:02:10,0.407,,,0.0330,,,0,,
2024-02-10 13:02:20,0.426,,,0.0435,,,0,,
2024-02-10 13:02:30,1.08,,,0.0516,,,0,,
2024-02-10 13:02:40,0.451,,,0.0345,,,0,,
2024-02-10 13:02:50,0.387,,,0.0324,,,0,,
2024-02-10 13:03:00,0.563,,,0.0435,,,0,,
2024-02-10 13:03:10,0.434,,,0.0327,,,0,,
2024-02-10 13:03:20,0.344,,,0.0261,,,0,,
2024-02-10 13:03:30,0.573,,,0.0447,,,0,,
2024-02-10 13:03:40,0.446,,,0.0330,,,0,,
2024-02-10 13:03:50,0.292,,,0.0285,,,0,,
2024-02-10 13:04:00,0.166,,,0.0249,,,0,,
2024-02-10 13:04:10,0.120,,,0.0177,,,0,,
2024-02-10 13:04:20,0.121,,,0.0183,,,0,,
2024-02-10 13:04:30,0.432,,,0.0465,,,0,,
2024-02-10 13:04:40,0.423,,,0.0321,,,0,,
2024-02-10 13:04:50,0.310,,,0.0339,,,0,,
2024-02-10 13:05:00,0.636,,,0.0447,,,0,,
2024-02-10 13:05:10,0.393,,,0.0330,,,0,,
2024-02-10 13:05:20,0.409,,,0.0327,,,0,,
2024-02-10 13:05:30,0.539,,,0.0519,,,0,,
2024-02-10 13:05:40,0.419,,,0.0375,,,0,,
2024-02-10 13:05:50,0.568,,,0.0363,,,0,,
2024-02-10 13:06:00,0.561,,,0.0438,,,0,,
2024-02-10 13:06:10,0.497,,,0.0339,,,0,,
2024-02-10 13:06:20,0.409,,,0.0342,,,0,,
2024-02-10 13:06:30,0.578,,,0.0441,,,0,,
2024-02-10 13:06:40,0.392,,,0.0333,,,0,,
2024-02-10 13:06:50,0.428,,,0.0336,,,0,,
2024-02-10 13:07:00,0.368,,,0.0345,,,0,,
2024-02-10 13:07:10,0.119,,,0.0177,,,0,,
2024-02-10 13:07:20,0.120,,,0.0177,,,0,,
2024-02-10 13:07:30,0.162,,,0.0240,,,0,,
2024-02-10 13:07:40,0.277,,,0.0348,,,0,,
2024-02-10 13:07:50,0.415,,,0.0315,,,0,,
2024-02-10 13:08:00,0.557,,,0.0435,,,0,,
2024-02-10 13:08:10,0.410,,,0.0327,,,0,,
2024-02-10 13:08:20,0.410,,,0.0345,,,0,,
2024-02-10 13:08:30,0.512,,,0.0429,,,0,,
2024-02-10 13:08:40,0.691,,,0.0336,,,0,,
2024-02-10 13:08:50,0.505,,,0.0429,,,0,,
2024-02-10 13:09:00,0.708,,,0.0486,,,0,,
2024-02-10 13:09:10,0.384,,,0.0312,,,0,,
2024-02-10 13:09:20,0.338,,,0.0252,,,0,,
2024-02-10 13:09:30,0.576,,,0.0432,,,0,,
2024-02-10 13:09:40,0.420,,,0.0327,,,0,,
2024-02-10 13:09:50,0.350,,,0.0312,,,0,,
2024-02-10 13:10:00,0.567,,,0.0438,,,0,,
2024-02-10 13:10:10,0.379,,,0.0306,,,0,,
2024-02-10 13:10:20,0.208,,,0.0255,,,0,,
2024-02-10 13:10:30,0.162,,,0.0240,,,0,,
2024-02-10 13:10:40,0.120,,,0.0186,,,0,,
2024-02-10 13:10:50,0.131,,,0.0195,,,0,,
2024-02-10 13:11:00,0.504,,,0.0402,,,0,,
